season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2002,5,KC,REG,2002_05_KC_NYJ,NYJ,23,33,296,2,1,1,-7,0,0,25,296,13,11.9355750942415,,0,12,6,3,1,28,215,1,0,0,11,9.44919618511584,0,7,5,2,0,23,33,296,2,0,0,25,0,13,14.5924018713923,0,12,6,3,1,0,45,10,10,8,36,0,3,25,3,1,0,3,0,0,0,0,0,0,0,0,0,7,65,3,0,0,0,0,0,2,18,5,90,3,3,0,0,40.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,36;40;27,,,103,0,0,2,2,0,0,1.0,0,0,0,0,0,2,0,37.0,53,1,1,0,0,1,0,0,0,53
2002,5,MIA,REG,2002_05_NE_MIA,NE,17,27,190,2,0,1,-8,0,0,0,190,12,8.82850811853637,,0,9,4,1,0,44,137,1,1,1,7,-6.17169683998292,0,2,1,0,0,17,27,190,2,0,0,0,0,12,10.4198974751831,0,9,4,1,0,0,29,0,22,6,25,1,3,32,2,2,1,4,0,1,0,0,1,0,1,0,0,5,35,0,1,1,0,2,1,3,39,2,49,2,3,1,0,40.0,0.666666666666667,0,0,1,1,0,0,0,0,0,1,0,0,40;33,45,,73,45,0,2,3,0,1,0.666666666666667,0,0,0,0,0,3,0,44.0,114,0,1,0,1,1,0,0,0,94
2002,5,NE,REG,2002_05_NE_MIA,MIA,17,31,240,2,2,3,-32,1,1,30,240,12,0.576736734350678,,0,10,7,5,0,17,37,0,0,0,2,-7.76001974032261,0,1,0,0,0,17,28,240,2,0,0,30,0,12,7.94637111322675,0,10,7,5,0,0,49,0,22,4,13,1,1,8,1,0,0,4,0,0,0,0,1,-1,1,0,0,6,49,3,1,1,0,2,1,0,0,6,126,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0,4,0,55.0,183,0,0,0,0,1,3,39,0,144
2002,5,NO,REG,2002_05_PIT_NO,PIT,13,23,205,1,0,2,-11,0,0,0,205,9,6.49927790742568,,0,7,4,3,1,28,121,2,0,0,6,-1.42343267353181,0,3,2,1,1,13,23,205,1,0,0,0,0,9,9.92420429765106,0,7,4,3,1,0,45,13,13,6,35,1,4,24,3,1,1,9,0,0,0,0,0,0,1,0,0,6,35,2,0,0,0,0,0,4,50,5,107,4,4,0,0,48.0,1.0,0,0,1,3,0,0,0,0,0,0,0,0,40;48;31;48,,,167,0,0,2,2,0,0,1.0,0,0,0,0,0,3,0,52.0,147,0,0,0,0,0,3,35,0,112
2002,5,NYG,REG,2002_05_NYG_DAL,DAL,18,27,228,3,1,2,-16,1,0,16,228,9,12.4631742872298,,0,7,5,3,1,28,104,0,1,1,6,-6.18057548822253,0,3,3,2,0,18,27,228,3,1,0,16,0,9,15.3150640763342,0,7,5,3,1,0,52,0,2,9,44,0,3,17,3,0,0,6,0,1,0,0,3,0,0,0,0,6,48,2,2,2,0,4,1,2,23,3,67,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0,5,0,51.0,215,2,0,1,0,2,2,16,0,199
2002,5,NYJ,REG,2002_05_KC_NYJ,KC,22,29,237,2,1,3,-25,0,0,38,237,14,7.13057550130679,,0,12,6,3,0,27,147,1,0,0,9,3.2988975718297,1,4,4,2,0,22,29,237,2,0,0,38,0,14,13.7302645316813,0,12,6,3,0,0,39,15,15,1,7,0,1,7,1,1,0,3,0,0,0,0,0,0,0,0,0,4,25,5,0,0,0,0,0,0,0,7,119,1,2,1,0,25.0,0.5,0,1,0,0,0,0,0,0,0,0,1,0,25,51,,25,51,0,2,2,0,0,1.0,0,0,0,0,0,3,0,50.0,139,0,0,0,1,0,2,18,0,101
2002,5,OAK,REG,2002_05_OAK_BUF,LV,23,38,357,3,0,1,-4,0,0,0,357,13,,,0,12,8,7,1,27,142,3,0,0,8,,0,3,3,3,0,23,38,357,3,0,0,0,0,13,,0,12,8,7,1,0,45,5,13,3,14,1,5,18,4,3,116,11,0,0,0,0,1,0,0,0,0,10,120,1,0,1,0,1,0,3,0,6,77,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,7,7,0,0,1.0,0,0,0,0,0,5,0,70.0,250,1,0,1,2,0,2,20,0,190
2002,5,PHI,REG,2002_05_PHI_JAX,JAX,41,71,427,3,0,6,-23,0,0,0,427,25,1.42720098430067,,1,17,6,4,1,57,269,2,0,0,16,10.6970938735323,1,6,3,2,0,41,69,427,3,0,0,0,0,25,9.53764143973598,1,17,6,4,1,1,97,3,11,6,26,0,6,23,6,0,0,8,3,0,0,0,0,0,0,0,0,14,96,9,0,0,0,0,0,5,113,6,114,3,3,0,0,34.0,1.0,0,0,3,0,0,0,0,0,0,0,0,0,34;31;31,,,96,0,0,4,4,0,0,1.0,0,0,0,0,0,10,0,55.0,420,2,1,1,1,2,5,113,1,287
2002,5,PIT,REG,2002_05_PIT_NO,NO,22,38,268,3,1,4,-24,1,1,16,268,13,7.99363006411307,,1,10,6,5,1,26,120,1,0,0,8,3.98340704123257,0,5,3,0,0,22,38,268,3,0,0,16,0,13,16.2697731632944,1,10,6,5,1,0,40,9,9,6,23,0,2,11,2,0,0,4,0,0,0,0,0,0,0,0,0,7,80,4,1,0,0,1,1,3,35,7,128,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0,4,0,52.0,189,0,0,0,0,0,4,50,0,139
2002,5,SD,REG,2002_05_SD_DEN,LAC,26,42,235,1,2,0,0,0,0,6,235,11,,,0,7,3,2,0,18,79,0,0,0,5,,0,4,3,0,0,26,42,235,1,1,1,6,0,11,,0,7,3,2,0,0,53,1,7,3,17,0,2,16,2,1,2,2,0,0,0,0,1,0,0,0,0,5,41,4,1,1,0,2,1,2,4,4,83,1,1,0,0,24.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,0,0,0,0,,0,0,0,0,0,4,1,57.0,171,1,2,0,0,1,1,14,0,157
2002,5,SF,REG,2002_05_STL_SF,LA,18,27,214,1,0,1,-7,0,0,0,214,10,8.13042949591923,,0,9,3,2,1,27,179,2,0,0,10,6.91069678810486,0,4,4,2,1,18,27,214,1,0,0,0,0,10,10.2553626711962,0,9,3,2,1,0,48,8,8,3,11,0,1,7,1,2,87,13,1,0,0,0,0,0,0,0,0,4,27,1,0,0,0,0,0,1,20,3,44,3,3,0,0,33.0,1.0,0,1,2,0,0,0,0,0,0,0,0,0,33;21;32,,,86,0,0,4,4,0,0,1.0,0,0,0,0,0,2,0,45.0,88,1,0,0,0,0,2,4,0,84
2002,5,STL,REG,2002_05_STL_SF,LA,23,40,232,1,2,1,-7,0,0,12,232,12,,,0,11,6,3,0,24,88,0,0,0,5,,0,1,1,1,0,23,40,232,1,0,0,12,0,12,,0,11,6,3,0,0,40,7,7,2,8,0,1,7,1,0,0,2,0,0,0,0,1,3,0,0,0,4,40,2,0,1,0,1,0,2,4,7,176,2,2,0,0,38.0,1.0,0,0,2,0,0,0,0,0,0,0,0,0,38;37,,,75,0,0,1,1,0,0,1.0,0,0,0,0,0,4,0,50.0,151,1,1,1,1,0,1,20,0,111
2002,5,TB,REG,2002_05_TB_ATL,ATL,17,31,261,1,1,2,-8,1,1,24,261,9,0.65292613342964,,0,8,4,2,1,26,74,0,0,0,5,-4.2195304047782,0,1,0,0,0,17,31,261,1,0,0,24,0,9,8.41131211183594,0,8,4,2,1,0,44,3,5,4,15,0,4,14,5,4,50,5,1,0,0,0,0,0,0,0,0,6,35,4,1,0,0,1,1,0,0,0,0,2,2,0,0,23.0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,23;22,,,45,0,0,2,2,0,0,1.0,0,0,0,0,0,5,0,58.0,216,2,1,0,1,0,3,40,0,156
2002,5,TEN,REG,2002_05_WAS_TEN,WAS,24,39,245,1,3,4,-15,0,0,68,245,13,0.005465620313771,,0,12,2,1,0,15,59,1,0,0,4,-1.12884638749529,0,3,1,0,0,24,38,245,1,1,1,68,0,13,1.6197653322015,0,12,2,1,0,0,45,8,16,3,10,1,1,7,1,0,0,7,0,0,0,0,1,0,0,0,0,7,46,2,1,1,0,2,1,3,27,5,79,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,5,0,53.0,223,1,0,1,0,1,3,4,0,219
2002,5,WAS,REG,2002_05_WAS_TEN,TEN,22,38,293,3,0,1,-7,0,0,0,293,16,20.8926639005076,,0,14,6,5,1,30,156,1,0,0,8,1.91195487089713,0,6,4,3,0,22,38,293,3,1,0,0,0,16,22.1461038452107,0,14,6,5,1,0,40,6,10,7,23,1,4,15,4,3,0,6,0,0,0,0,2,0,1,1,0,7,46,3,1,1,0,2,0,3,4,3,41,1,1,0,0,31.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,4,4,0,0,1.0,0,0,0,0,0,5,0,45.0,197,1,0,0,0,2,3,27,0,170
2002,6,ATL,REG,2002_06_ATL_NYG,NYG,19,25,257,1,0,2,-11,2,0,0,257,13,15.4075946402061,,0,9,3,3,1,24,67,1,0,0,2,-3.10837787116179,0,1,1,0,0,19,25,257,1,0,0,0,0,13,18.3772226911294,0,9,3,3,1,0,35,15,15,5,18,2,3,14,3,1,-1,3,0,0,0,0,2,0,1,0,0,3,20,3,2,0,0,2,0,1,0,3,55,1,1,0,0,31.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,2,2,0,0,1.0,0,0,0,0,0,4,0,45.0,158,3,0,2,0,1,1,-2,0,160
2002,6,BAL,REG,2002_06_BAL_IND,IND,15,28,163,0,1,3,-24,3,1,25,163,9,-10.1904693668723,,0,7,3,2,0,26,105,2,1,0,4,3.62568393710535,0,2,2,0,0,15,27,163,0,1,0,25,0,9,0.740756791830425,0,7,3,2,0,0,48,12,12,7,32,1,5,27,4,1,32,2,0,1,0,0,3,2,0,0,0,5,52,4,5,2,2,7,2,4,21,7,174,2,2,0,0,51.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,41;51,,,92,0,0,2,2,0,0,1.0,0,0,0,0,0,6,0,46.0,236,3,1,2,1,1,1,-2,0,218
2002,6,BUF,REG,2002_06_BUF_HOU,HOU,19,33,254,2,0,3,-24,2,0,0,254,12,9.89510388151953,,0,10,5,5,0,33,173,2,1,1,8,4.13024785468588,0,6,5,1,0,19,32,254,2,0,0,0,0,12,15.6696294338091,0,10,5,5,0,0,43,7,9,7,30,0,5,26,5,0,0,5,0,0,0,0,2,0,0,0,0,13,128,1,3,0,0,3,1,2,9,4,93,1,1,0,0,33.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,4,4,0,0,1.0,0,0,0,0,0,4,0,61.0,180,1,1,0,1,0,2,12,0,148
2002,6,CAR,REG,2002_06_CAR_DAL,DAL,16,27,198,1,0,0,0,0,0,0,198,10,5.2811014631622,,0,8,5,4,0,34,110,0,0,0,3,-6.34810962462577,0,0,0,0,0,16,26,198,1,0,0,0,0,10,6.4477825032406,0,8,5,4,0,0,44,0,8,9,39,1,6,51,5,1,51,4,0,0,0,0,0,0,1,0,0,14,106,6,0,0,0,0,0,5,51,2,44,2,3,1,0,50.0,0.666666666666667,0,0,0,1,1,0,0,0,0,1,0,0,50;44,44,,94,44,0,1,1,0,0,1.0,0,0,0,0,0,7,0,64.0,330,1,0,0,2,0,5,20,0,270
2002,6,CIN,REG,2002_06_PIT_CIN,PIT,23,35,222,0,3,5,-32,1,1,81,222,11,-16.8122882604373,,0,7,4,1,0,24,78,1,0,0,6,-1.79416389821563,0,2,0,0,0,23,35,222,0,0,0,81,0,11,-3.95091322762956,0,7,4,1,0,0,43,1,21,4,21,0,2,19,2,2,22,4,0,0,0,0,0,0,0,0,0,4,30,2,1,0,0,1,1,1,-1,6,127,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,46,,0,46,0,1,1,0,0,1.0,0,0,0,0,0,3,0,41.0,104,1,0,2,0,0,1,-2,0,106
2002,6,CLE,REG,2002_06_CLE_TB,TB,20,40,151,0,1,2,-17,0,0,4,151,6,-15.747711371019,,0,7,3,2,0,18,60,0,0,0,3,-1.6209164634347,0,1,1,0,0,20,38,151,0,0,0,4,0,6,-12.1142299450291,0,7,3,2,0,0,37,17,23,2,4,0,0,0,0,1,7,5,0,0,0,0,0,0,0,0,0,8,66,3,0,0,0,0,0,1,30,3,65,1,1,0,0,50.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,50,,,50,0,0,0,0,0,0,,0,0,0,0,0,9,0,59.0,422,0,1,0,2,0,6,120,0,262
2002,6,DAL,REG,2002_06_CAR_DAL,CAR,15,32,225,2,1,6,-51,1,1,-5,225,9,-7.96512597380206,,0,8,4,2,1,24,137,0,0,0,6,0.0153787166636903,0,6,5,1,0,15,30,225,2,0,0,-5,0,9,2.62275462481193,0,8,4,2,1,0,45,0,14,1,6,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,9,71,4,1,1,0,2,1,5,20,3,52,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,7,0,51.0,307,1,0,1,0,1,5,51,0,256
2002,6,DEN,REG,2002_06_MIA_DEN,MIA,27,46,335,1,2,3,-36,0,0,12,335,16,-6.53295605282464,,0,13,5,4,1,26,111,0,2,1,6,-6.12544849154074,0,2,1,0,0,27,43,335,1,0,0,12,0,16,7.36915932360872,0,13,5,4,1,0,40,8,14,3,16,1,1,9,0,1,31,4,0,0,0,0,1,0,1,0,0,9,70,6,1,1,0,2,1,2,28,4,130,5,5,0,0,55.0,1.0,0,1,1,1,2,0,0,0,0,0,0,0,33;52;23;40;55,,,203,0,0,1,1,0,0,1.0,0,0,0,0,0,2,0,54.0,100,0,0,0,0,0,2,47,0,53
2002,6,DET,REG,2002_06_DET_MIN,MIN,25,41,309,2,1,1,-8,0,0,8,309,15,9.57136296177439,,0,11,8,7,1,17,53,0,0,0,1,-7.9569032798172,0,2,1,1,0,25,41,309,2,0,0,8,0,15,11.1101140675523,0,11,8,7,1,0,44,10,14,1,4,0,1,4,1,1,20,2,1,0,0,0,0,0,0,0,0,5,56,3,0,0,0,0,0,3,14,6,135,1,1,0,0,49.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,3,3,0,0,1.0,0,0,0,0,0,6,0,47.0,247,2,0,1,0,1,4,31,0,216
2002,6,GB,REG,2002_06_GB_NE,NE,17,27,147,3,0,1,-4,0,0,0,147,9,6.47552394605921,,0,6,2,1,0,36,158,1,0,0,7,1.93613454309525,0,4,2,1,0,17,27,147,3,0,0,0,0,9,7.7381498134437,0,6,2,1,0,0,28,24,26,1,7,0,2,17,3,3,22,4,0,1,0,0,1,0,1,0,0,5,60,3,0,1,0,1,0,1,0,3,34,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,42,,0,42,0,4,4,0,0,1.0,0,0,0,0,0,6,0,49.0,258,1,0,0,1,1,4,38,0,200
2002,6,HOU,REG,2002_06_BUF_HOU,BUF,13,24,223,2,0,5,-26,0,0,0,223,9,0.364768345803002,,0,8,5,3,1,29,141,1,1,0,6,1.46272566867992,0,5,5,1,0,13,21,223,2,0,0,0,0,9,5.68923218503825,0,8,5,3,1,0,39,15,17,4,25,3,3,24,1,0,0,8,0,0,0,0,1,-2,1,2,0,11,75,6,0,1,0,1,0,2,12,5,108,1,1,0,0,26.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,3,3,0,0,1.0,0,0,0,0,0,5,0,53.0,233,1,0,0,1,2,2,9,0,204
2002,6,IND,REG,2002_06_BAL_IND,BAL,30,40,284,1,1,5,-27,1,0,23,284,14,-5.90975717676244,,0,13,3,2,0,19,60,0,0,0,2,-4.25034698120885,0,1,1,0,0,30,39,284,1,0,0,23,0,14,-1.17544808547151,0,13,3,2,0,0,44,11,11,3,19,5,3,24,0,1,12,4,0,0,0,0,0,0,2,5,0,9,70,6,1,0,1,1,0,1,-2,5,96,5,5,0,0,50.0,1.0,0,1,2,1,1,0,0,0,0,0,0,0,39;50;43;25;38,,,195,0,0,1,1,0,0,1.0,1,1,0,0,38,6,0,69.0,310,2,1,0,0,1,4,21,0,289
2002,6,JAC,REG,2002_06_JAX_TEN,JAX,7,13,84,0,2,3,-16,0,0,30,84,4,,,0,4,1,1,0,26,130,2,0,0,7,,0,4,3,1,1,7,12,84,0,0,0,30,0,4,,0,4,1,1,0,0,58,6,12,3,16,2,1,8,0,0,0,3,0,0,0,0,0,0,1,0,0,4,22,4,0,0,0,0,0,0,0,4,48,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,4,0,61.0,198,0,0,0,2,0,2,9,0,149
2002,6,KC,REG,2002_06_KC_SD,LAC,17,29,236,3,2,1,-5,0,0,72,236,13,10.979349187833,,0,11,5,3,1,29,88,1,0,0,3,-4.16038168995839,0,2,1,0,0,17,29,236,3,0,0,72,0,13,11.8774403402598,0,11,5,3,1,0,51,9,9,3,9,3,1,7,1,2,50,6,0,0,0,14,0,0,3,10,0,3,30,4,0,0,0,0,0,0,0,3,64,2,2,0,0,43.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,28;43,,,71,0,0,4,4,0,0,1.0,0,0,0,0,0,5,0,48.0,214,0,0,1,1,0,3,14,0,180
2002,6,MIA,REG,2002_06_MIA_DEN,DEN,19,29,210,0,1,1,-9,1,1,14,210,11,-1.03651206146961,,0,8,7,3,0,23,58,2,0,0,4,-3.27107457176317,0,2,1,0,0,19,28,210,0,0,0,14,0,11,7.83537918534794,0,8,7,3,0,0,51,3,13,5,40,1,3,36,3,2,55,6,1,0,0,0,0,0,1,0,0,8,42,5,1,0,0,1,1,2,47,7,215,1,2,1,0,53.0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,53,48,,53,48,0,3,3,0,0,1.0,1,1,0,0,53,5,0,53.0,206,1,1,1,1,0,2,28,0,158
2002,6,MIN,REG,2002_06_DET_MIN,DET,27,36,295,2,1,1,-4,0,0,8,295,14,3.76918323699283,,0,13,4,2,1,25,111,2,0,0,7,3.03512473922456,0,2,2,1,0,27,35,295,2,0,0,8,0,14,5.55405107001206,0,13,4,2,1,0,40,6,10,5,17,0,1,8,1,1,0,6,0,0,0,0,0,0,0,0,0,10,75,3,0,0,0,0,0,4,31,5,138,1,1,0,0,42.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,4,4,0,0,1.0,0,0,0,0,0,5,0,53.0,234,1,0,0,1,1,3,14,0,200
2002,6,NE,REG,2002_06_GB_NE,GB,24,44,183,1,3,2,-17,0,0,79,183,9,-13.3746520207521,,0,6,1,0,0,22,123,0,1,1,9,1.34755553092691,0,4,3,0,0,24,44,183,1,0,0,79,0,9,-10.0993567997381,0,6,1,0,0,0,32,23,23,3,7,0,1,4,1,0,0,5,0,0,0,0,1,-9,0,0,0,12,126,6,0,2,0,2,1,4,38,4,88,1,1,0,0,32.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,1,1,0,0,1.0,0,0,0,0,0,3,0,54.0,119,3,0,1,0,1,1,0,0,119
2002,6,NO,REG,2002_06_NO_WAS,WAS,12,23,205,3,1,2,-13,0,0,-2,205,8,0.481443128382932,,0,7,5,4,2,34,119,0,1,0,4,-6.235953710898,0,3,2,1,1,12,22,205,3,0,0,-2,0,8,3.95221457404285,0,7,5,4,2,2,40,0,18,8,41,1,7,56,9,4,42,12,0,0,0,0,1,0,1,0,0,12,90,3,1,0,0,1,0,1,83,5,203,3,3,0,0,36.0,1.0,0,2,1,0,0,0,0,0,0,0,0,0,21;23;36,,,80,0,0,4,4,0,0,1.0,0,0,0,0,0,4,0,47.0,158,1,0,0,2,1,1,-3,0,121
2002,6,NYG,REG,2002_06_ATL_NYG,ATL,20,31,204,1,1,3,-14,0,0,13,204,11,7.27228554408716,,0,11,5,0,0,27,113,0,0,0,6,-0.408025086449925,0,4,2,0,0,20,31,204,1,3,1,13,0,11,7.18056172668652,0,11,5,0,0,0,25,25,25,2,10,2,2,11,0,0,0,3,0,0,0,0,1,3,0,0,0,6,35,3,2,1,1,3,1,1,-2,4,80,1,1,0,0,38.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,1,1,0,0,1.0,0,0,0,0,0,2,0,40.0,72,1,0,0,0,1,1,0,0,72
2002,6,OAK,REG,2002_06_OAK_STL,LV,30,45,332,1,2,4,-30,2,1,13,332,13,,,0,12,5,4,1,17,65,0,1,0,4,,0,2,2,0,0,30,44,332,1,0,0,13,0,13,,0,12,5,4,1,0,50,3,3,11,38,0,3,22,3,0,0,2,0,0,0,0,2,-4,1,0,0,14,107,4,2,2,1,4,1,5,55,3,65,2,3,1,0,43.0,0.666666666666667,0,0,1,1,0,0,0,0,1,0,0,0,43;32,35,,75,35,0,1,1,0,0,1.0,0,0,0,0,0,3,0,56.0,150,1,1,0,0,0,2,58,0,92
2002,6,PIT,REG,2002_06_PIT_CIN,CIN,16,25,216,1,2,2,-19,0,0,19,216,11,3.63101784772865,,0,8,5,4,0,35,211,2,0,0,9,7.99022256019868,0,7,7,3,1,16,25,216,1,0,0,19,0,11,6.51794015993059,0,8,5,4,0,1,51,0,12,6,24,1,5,32,5,3,31,8,0,0,0,0,1,0,1,36,0,7,50,4,0,1,0,1,0,1,-2,1,99,2,3,1,0,34.0,0.666666666666667,0,0,2,0,0,0,0,0,1,0,0,0,34;30,32,,64,32,0,4,4,0,0,1.0,0,0,0,0,0,2,0,33.0,65,0,0,0,1,0,1,-1,0,46
2002,6,SD,REG,2002_06_KC_SD,KC,28,41,319,2,2,1,-7,0,0,43,319,16,,,0,16,8,5,0,28,153,3,0,0,10,,0,7,2,0,0,28,41,319,2,2,2,43,0,16,,0,16,8,5,0,0,35,13,13,5,16,0,1,5,1,2,26,5,0,0,0,0,0,0,0,0,0,4,35,6,3,0,0,3,3,3,14,7,173,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,5,0,0,1.0,0,0,0,0,0,2,1,50.0,79,2,0,0,0,2,0,0,0,79
2002,6,SEA,REG,2002_06_SF_SEA,SF,21,31,212,1,2,1,-1,0,0,24,212,12,5.07766228365157,,0,10,5,0,0,30,123,1,1,0,9,-0.159551946359517,0,4,2,1,1,21,31,212,1,1,0,24,0,12,5.78643983425949,0,10,5,0,0,1,29,19,19,2,7,0,2,12,2,0,0,2,0,0,0,0,2,-12,0,0,0,10,80,5,1,1,0,2,0,1,61,6,122,0,2,2,0,,0.0,0,0,0,0,0,0,0,0,1,0,1,0,,36;57,,0,93,0,3,3,0,0,1.0,0,0,0,0,0,2,0,44.0,87,1,0,1,1,0,0,0,0,67
2002,6,SF,REG,2002_06_SF_SEA,SEA,16,29,202,2,0,2,-12,0,0,0,202,10,12.8792482390142,,1,8,3,2,0,31,161,1,0,0,10,4.54691851041156,0,3,3,1,0,16,29,202,2,0,0,0,0,10,13.027292096203,1,8,3,2,0,0,44,12,14,5,23,1,1,1,1,2,8,5,0,0,0,0,0,0,0,0,0,8,51,1,0,0,0,0,0,0,0,4,68,2,2,0,0,37.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,37;29,,,66,0,0,2,2,0,0,1.0,0,0,0,0,0,3,0,42.0,114,0,0,0,0,2,1,61,1,53
2002,6,STL,REG,2002_06_OAK_STL,LV,14,21,186,3,0,3,-22,0,0,0,186,9,,,0,10,4,1,1,32,158,1,1,1,8,,0,5,5,2,1,14,21,186,3,0,0,0,0,9,,0,10,4,1,1,0,54,3,3,5,26,2,4,30,2,2,2,5,0,0,0,0,0,0,1,1,0,11,82,5,0,1,0,1,1,2,58,4,91,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1.0,0,0,0,0,0,7,0,54.0,306,4,1,0,0,1,5,55,0,251
2002,6,TB,REG,2002_06_CLE_TB,CLE,15,32,194,0,1,0,0,0,0,7,194,8,-4.84377446125189,,0,6,3,3,1,38,186,2,0,0,11,1.64937463181559,0,6,6,2,0,15,27,194,0,0,0,7,0,8,-0.026126310886651,0,6,3,3,1,0,30,13,17,3,18,0,2,17,2,1,9,7,0,0,0,0,0,0,0,0,0,5,45,5,0,0,0,0,0,6,120,2,60,1,3,1,1,33.0,0.333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,33,34,45.0,33,34,45,2,2,0,0,1.0,0,0,0,0,0,4,0,50.0,165,1,0,0,2,1,1,30,0,95
2002,6,TEN,REG,2002_06_JAX_TEN,JAX,26,36,226,1,0,1,-8,1,0,0,226,14,5.65493305313704,,0,11,2,1,0,40,152,1,0,0,10,4.59629570848923,0,2,1,0,0,26,35,226,1,1,1,0,0,14,3.14805322537269,0,11,2,1,0,0,30,2,12,4,7,0,3,16,5,2,19,3,0,0,0,0,1,0,0,0,0,5,55,4,2,0,0,2,1,2,9,3,81,3,4,1,0,40.0,0.75,0,1,1,1,0,0,0,0,1,0,0,0,40;26;33,32,,99,32,0,2,2,0,0,1.0,0,0,0,0,0,1,0,30.0,30,1,0,0,0,1,0,0,0,30
