season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2001,1,GB,REG,2001_01_DET_GB,DET,22,28,260,2,0,3,-15,1,0,0,260,14,11.8265350952672,,0,11,8,6,0,29,179,2,3,1,3,-1.92594545286556,0,3,3,2,1,22,27,260,2,0,0,0,0,14,16.4035085894094,0,11,8,6,0,0,42,11,13,8,41,1,7,44,6,2,34,9,0,0,0,0,3,-14,1,0,0,4,35,3,2,2,0,4,1,1,4,3,62,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,48,,0,48,0,4,4,0,0,1.0,0,0,0,0,0,4,0,50.0,171,1,0,0,0,2,2,43,0,128
2001,1,IND,REG,2001_01_IND_NYJ,NYJ,22,32,231,2,2,1,-9,0,0,28,231,14,12.492947809922,,0,9,4,2,0,30,154,2,0,0,7,6.45836637769414,0,5,3,2,0,22,29,231,2,0,0,28,0,14,19.0934029513155,0,9,4,2,0,1,38,19,19,3,13,1,1,7,1,0,0,2,0,1,0,0,0,0,2,95,1,2,10,1,0,1,0,1,1,4,105,4,108,1,1,0,0,37.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,6,6,0,0,1.0,0,0,0,0,0,3,0,65.0,151,0,0,0,1,0,2,57,0,74
2001,1,KC,REG,2001_01_OAK_KC,LV,16,37,222,1,1,1,-3,0,0,39,222,11,2.97656259926825,,0,10,3,3,1,17,35,1,2,2,2,-8.75579370706691,0,1,1,0,0,16,36,222,1,0,0,39,0,11,3.58032842588235,0,10,3,3,1,0,56,8,10,3,5,2,2,14,0,1,51,1,1,0,0,0,0,-3,2,0,0,4,25,4,0,2,0,2,2,0,0,3,55,1,2,1,0,31.0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,31,37,,31,37,0,3,3,0,0,1.0,0,0,0,0,0,5,0,76.0,237,0,1,0,1,2,1,8,0,209
2001,1,MIA,REG,2001_01_MIA_TEN,TEN,12,20,225,2,0,0,0,0,0,0,225,7,14.4726651209639,,0,8,5,4,1,33,82,1,1,1,4,-11.76675812982,0,1,1,0,0,12,20,225,2,0,0,0,0,7,14.4726651209639,0,8,5,4,1,0,32,7,19,4,24,0,2,18,2,3,34,9,1,1,0,0,0,0,0,0,0,9,128,3,2,0,0,2,2,2,11,4,130,1,1,0,0,37.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,4,4,0,0,1.0,0,0,0,0,0,8,0,58.0,348,2,0,2,0,2,4,26,0,322
2001,1,MIN,REG,2001_01_CAR_MIN,CAR,22,38,236,1,3,1,-2,0,0,100,236,12,-6.70465973374667,,0,9,4,4,0,26,109,1,2,1,7,-0.70724162207513,0,1,0,0,0,22,37,236,1,1,1,100,0,12,-9.15437235822901,0,9,4,4,0,0,43,10,22,8,19,2,2,23,3,1,2,4,0,0,0,0,1,0,0,0,0,7,40,6,1,2,1,3,2,5,37,5,93,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,41,,0,41,0,1,2,0,1,0.5,0,0,0,0,0,5,0,55.0,234,2,0,2,0,0,3,25,0,209
2001,1,NE,REG,2001_01_NE_CIN,CIN,22,38,241,2,0,4,-17,0,0,0,241,13,5.99235453753499,,0,10,4,3,0,21,68,0,0,0,3,-5.67995039994718,0,1,0,0,0,22,38,241,2,0,0,0,0,13,9.24815056152875,0,10,4,3,0,0,42,0,14,3,8,2,1,8,0,0,0,3,0,0,0,0,0,0,1,0,0,3,15,5,0,0,0,0,0,0,0,2,57,1,1,0,0,39.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,2,2,0,0,1.0,0,0,0,0,0,5,0,76.0,244,0,1,2,1,0,1,4,0,220
2001,1,NO,REG,2001_01_NO_BUF,BUF,18,30,209,3,0,2,-17,1,0,0,209,9,7.28254860824742,,0,7,3,2,1,26,109,0,1,0,7,-4.92024174460676,0,4,4,1,0,18,29,209,3,0,0,0,0,9,11.8378846899031,0,7,3,2,1,0,46,7,15,12,50,0,5,34,5,3,40,6,0,2,0,0,4,0,0,0,0,4,35,2,2,2,0,4,0,3,19,3,68,1,1,0,0,31.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,3,3,0,0,1.0,0,0,0,0,0,5,0,50.0,219,0,0,0,1,0,4,44,0,155
2001,1,NYG,REG,2001_01_NYG_DEN,DEN,19,34,258,3,0,3,-13,0,0,0,258,11,13.184548351157,,0,9,6,4,2,19,63,0,0,0,4,-5.11815217131516,0,3,3,0,0,19,33,258,3,0,0,0,0,11,17.8388038960984,0,9,6,4,2,0,47,5,9,5,10,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,7,35,5,0,1,0,1,0,3,24,4,89,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,,63,,0,63,0,2,3,0,1,0.666666666666667,0,0,0,0,0,8,0,90.0,441,3,2,2,1,0,3,54,0,367
2001,1,NYJ,REG,2001_01_IND_NYJ,IND,18,31,199,2,0,1,-7,0,0,0,199,8,2.35223884445191,,0,7,4,3,0,29,138,1,2,1,9,-9.40428978815908,0,4,3,0,0,18,30,199,2,0,0,0,0,8,5.46425927390851,0,7,4,3,0,0,38,18,18,3,26,0,1,9,1,2,54,4,0,1,0,0,1,-8,1,0,0,3,30,4,1,2,0,3,2,2,57,8,133,1,1,0,0,22.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,22,,,22,0,0,3,3,0,0,1.0,0,0,0,0,0,5,0,56.0,238,1,0,0,1,0,4,105,1,113
2001,1,OAK,REG,2001_01_OAK_KC,LV,31,46,341,2,1,2,-14,2,2,4,341,15,,,0,13,5,4,0,28,100,0,0,0,6,,1,2,2,1,0,31,41,341,2,0,0,4,0,15,,0,13,5,4,0,0,30,2,4,4,8,0,1,3,1,1,34,6,0,0,0,0,0,0,2,0,0,10,106,4,2,0,0,2,2,1,8,4,130,4,4,0,0,43.0,1.0,0,0,2,2,0,0,0,0,0,0,0,0,43;42;36;31,,,152,0,0,1,1,0,0,1.0,1,1,0,0,31,4,0,65.0,185,0,2,0,2,0,0,0,0,145
2001,1,PHI,REG,2001_01_STL_PHI,LA,32,48,312,2,1,5,-35,0,0,9,312,15,3.95253660435695,,0,12,4,2,0,18,57,0,1,1,4,-7.11458526013303,0,2,1,0,0,32,47,312,2,1,1,9,0,15,4.18852527601551,0,12,4,2,0,0,55,0,14,6,35,3,4,26,3,2,0,13,0,0,0,0,0,0,0,0,0,2,20,5,1,1,0,2,2,4,39,4,114,1,1,0,0,50.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,50,,,50,0,0,2,2,0,0,1.0,0,0,0,0,0,5,0,48.0,204,3,0,1,0,1,3,15,0,189
2001,1,PIT,REG,2001_01_PIT_JAX,JAX,36,63,379,3,2,4,-20,0,0,32,379,18,-9.67038126435364,,0,13,8,4,0,57,221,0,3,1,11,-4.54982563434962,0,7,5,2,0,36,61,379,3,1,1,32,0,18,-5.78667848638725,0,13,8,4,0,0,96,3,9,10,78,2,4,20,4,2,41,11,6,2,0,0,4,2,2,14,0,8,60,4,2,5,1,7,2,6,68,5,99,1,2,1,0,41.0,0.5,0,0,0,1,0,0,0,1,0,0,0,0,41,22,,41,22,0,3,3,0,0,1.0,0,0,0,0,0,11,0,56.0,451,1,0,2,2,1,6,68,0,343
2001,1,SD,REG,2001_01_WAS_SD,LAC,10,18,129,0,2,1,-7,0,0,61,129,8,,,0,8,3,1,0,46,133,2,1,1,9,,0,1,1,0,0,10,18,129,0,1,1,61,0,8,,0,8,3,1,0,1,34,6,6,2,4,1,1,2,1,2,12,9,0,0,0,0,0,0,2,0,0,5,49,1,2,0,0,2,2,4,102,1,14,3,3,0,0,48.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,21;48;32,,,101,0,0,3,3,0,0,1.0,0,0,0,0,0,3,0,52.0,121,1,1,1,0,1,0,0,0,121
2001,1,SEA,REG,2001_01_SEA_CLE,CLE,20,34,178,0,2,4,-28,0,0,37,178,7,-4.84548842037556,,0,6,3,2,0,27,101,0,1,0,7,-2.87046876358876,0,2,2,1,1,20,34,178,0,1,0,37,0,7,0.577261320743772,0,6,3,2,0,0,43,6,6,3,27,0,3,27,3,1,5,10,0,0,0,0,2,7,0,0,0,1,5,5,2,0,0,2,0,2,46,3,93,3,4,1,0,52.0,0.75,0,1,0,1,1,0,0,0,0,1,0,0,49;23;52,43,,124,43,0,0,0,0,0,,1,1,0,0,52,4,0,68.0,188,1,0,1,2,0,1,1,0,147
2001,1,SF,REG,2001_01_ATL_SF,ATL,26,40,335,1,1,2,-11,0,0,1,335,15,5.98881424847455,,0,11,6,4,3,28,105,0,0,0,5,-3.64472435822567,0,2,1,0,0,26,39,335,1,0,0,1,0,15,13.9501305529887,0,11,6,4,3,0,35,13,13,3,17,1,2,14,2,0,0,4,0,0,0,0,0,0,0,0,0,6,60,4,0,0,0,0,0,0,0,4,77,3,3,0,0,39.0,1.0,0,2,1,0,0,0,0,0,0,0,0,0,39;20;24,,,83,0,0,1,1,0,0,1.0,1,1,0,0,24,5,0,40.0,154,2,1,3,0,0,1,9,0,145
2001,1,STL,REG,2001_01_STL_PHI,PHI,28,42,308,1,2,4,-26,1,0,52,308,18,,,0,12,8,7,0,23,82,1,0,0,4,,0,1,1,1,0,28,42,308,1,0,0,52,0,18,,0,12,8,7,0,0,59,0,6,9,44,1,5,35,5,1,1,8,0,0,0,0,4,0,2,24,0,7,45,6,3,1,0,4,0,3,15,4,73,2,2,0,0,26.0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,20;26,,,46,0,0,2,2,0,0,1.0,1,1,0,0,26,6,0,51.0,256,0,1,1,0,0,4,39,0,217
2001,1,TB,REG,2001_01_TB_DAL,DAL,25,34,195,0,1,2,-3,0,0,17,195,13,7.07949788515816,,0,6,3,1,0,33,71,1,1,1,3,-9.12002200406278,0,0,0,0,0,25,33,195,0,0,0,17,0,13,9.72315316021104,0,6,3,1,0,0,37,0,2,8,20,1,2,6,1,2,17,5,0,0,0,0,0,0,1,0,0,6,61,2,1,0,0,1,1,2,0,1,13,1,2,1,0,39.0,0.5,0,0,1,0,0,0,0,0,0,0,1,0,39,52,,39,52,0,1,1,0,0,1.0,0,0,0,0,0,4,0,46.0,169,2,0,0,0,1,3,18,0,151
2001,1,TEN,REG,2001_01_MIA_TEN,MIA,16,40,228,2,3,2,-18,0,0,57,228,10,-8.58191208593759,,0,10,5,3,0,25,105,0,0,0,5,-3.47835495881736,0,4,4,0,0,16,39,228,2,0,0,57,0,10,-4.31973005720626,0,10,5,3,0,0,39,6,12,7,13,2,0,0,0,0,0,3,0,0,0,0,0,0,2,14,1,12,77,6,0,0,0,0,0,4,26,3,59,1,1,0,0,51.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,51,,,51,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0,8,0,49.0,316,2,1,1,1,3,2,11,0,285
2001,1,WAS,REG,2001_01_WAS_SD,LAC,15,32,119,0,2,1,-2,0,0,68,119,4,-14.0529352305457,,0,3,0,0,0,19,44,0,6,2,3,-10.8516250163059,0,1,0,0,0,15,32,119,0,0,0,68,0,4,-13.5105247989995,0,3,0,0,0,0,45,13,13,3,13,2,1,7,1,2,5,3,0,0,0,0,5,-6,2,0,0,6,69,3,1,6,0,7,2,0,0,6,155,1,1,0,0,40.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,0,0,0,0,,0,0,0,0,0,7,0,55.0,288,0,2,0,0,1,4,102,1,186
2001,2,ARI,REG,2001_02_DEN_ARI,DEN,16,28,242,1,1,3,-18,0,0,21,242,11,3.36926974402741,,0,10,5,4,1,18,84,1,1,1,3,-4.11034560985611,0,2,2,1,0,16,27,242,1,0,0,21,0,11,11.0973852092284,0,10,5,4,1,0,39,20,20,1,8,2,1,8,1,0,0,4,0,0,0,0,0,0,0,0,0,6,79,4,2,0,0,2,2,3,37,7,173,1,1,0,0,28.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,28,,,28,0,0,2,2,0,0,1.0,0,0,0,0,0,5,0,58.0,235,2,0,2,1,0,2,20,0,195
2001,2,ATL,REG,2001_02_CAR_ATL,CAR,13,16,271,2,1,2,-15,1,0,25,271,8,16.5546032187995,,0,8,6,3,2,28,121,1,1,1,6,-3.6659589189547,0,6,1,0,0,13,15,271,2,0,0,25,0,8,19.3307728018845,0,8,6,3,2,0,38,15,17,1,1,2,2,6,2,0,0,6,0,0,0,0,1,0,1,-6,0,1,5,2,2,0,0,2,1,1,0,4,100,1,1,0,0,25.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,25,,,25,0,0,3,3,0,0,1.0,0,0,0,0,0,2,0,42.0,67,1,0,1,0,1,0,0,0,67
2001,2,BAL,REG,2001_02_BAL_CIN,CIN,34,64,329,1,3,2,-11,0,0,8,329,17,-14.0720030344658,,0,16,4,4,1,20,64,0,1,1,4,-7.25282841961598,0,2,1,1,0,34,62,329,1,1,1,8,0,17,-16.1757811686242,0,16,4,4,1,0,41,0,16,8,30,0,2,18,2,0,0,4,0,0,0,0,0,0,1,0,0,7,45,6,3,0,0,3,3,5,44,4,84,1,1,0,0,38.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,54.0,143,4,1,1,0,1,2,0,0,143
2001,2,BUF,REG,2001_02_BUF_IND,IND,24,37,257,1,1,4,-28,0,0,21,257,13,4.44514707388852,,0,12,5,1,1,22,145,1,0,0,5,1.94374793821268,0,4,4,2,0,24,36,257,1,0,0,21,0,13,8.20538558066154,0,12,5,1,1,0,41,13,13,3,8,2,1,3,1,2,48,2,1,0,0,0,0,0,1,0,0,19,133,5,0,0,0,0,0,0,0,7,143,2,3,1,0,49.0,0.666666666666667,0,0,0,2,0,0,0,0,1,0,0,0,48;49,37,,97,37,0,2,2,0,0,1.0,0,0,0,0,0,4,0,57.0,189,2,0,1,0,0,3,16,0,173
2001,2,CAR,REG,2001_02_CAR_ATL,ATL,27,41,276,0,0,2,-6,1,0,0,276,13,10.870641787428,,0,10,7,3,0,21,89,1,1,1,5,1.43139864594559,0,2,2,0,0,27,40,276,0,0,0,0,0,13,13.6337782080116,0,10,7,3,0,0,40,7,7,4,18,2,2,15,1,1,27,2,0,0,0,0,1,0,1,0,0,7,54,6,2,0,0,2,1,0,0,4,87,3,3,0,0,31.0,1.0,0,1,2,0,0,0,0,0,0,0,0,0,30;26;31,,,87,0,0,1,1,0,0,1.0,0,0,0,0,0,2,0,52.0,73,2,1,0,0,0,1,0,0,73
2001,2,CHI,REG,2001_02_MIN_CHI,MIN,23,38,237,2,1,0,0,0,0,18,237,11,2.72778647041111,,0,12,5,3,0,19,47,0,0,0,4,-4.23018861416494,0,1,0,0,0,23,38,237,2,0,0,18,0,11,2.72778647041111,0,12,5,3,0,0,51,10,10,6,21,4,3,18,1,0,0,3,0,0,0,0,0,0,2,25,0,7,78,3,0,0,0,0,0,2,19,3,62,1,1,0,0,45.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,2,2,0,0,1.0,0,0,0,0,0,7,0,49.0,282,2,1,0,0,1,5,37,0,245
2001,2,CIN,REG,2001_02_BAL_CIN,BAL,19,30,154,1,0,2,-18,0,0,0,154,9,-3.39331340220053,,0,5,2,1,1,23,67,1,0,0,4,-2.92396390263457,0,2,0,0,0,19,30,154,1,0,0,0,0,9,-0.44403756201029,0,5,2,1,1,0,46,1,29,5,11,3,2,11,3,3,93,12,1,1,0,0,0,0,3,76,0,8,46,4,0,1,0,1,1,2,0,3,90,0,3,3,0,,0.0,0,0,0,0,0,0,0,0,1,2,0,0,,43;39;45,,0,127,0,3,3,0,0,1.0,0,0,0,0,0,7,0,52.0,304,1,0,0,1,1,5,44,0,240
2001,2,CLE,REG,2001_02_DET_CLE,DET,12,20,138,3,2,3,-20,0,0,17,138,7,-7.72386675416411,,0,4,4,2,0,37,139,0,0,0,7,-5.41224412515294,0,5,5,0,0,12,19,138,3,0,0,17,0,7,-2.48396516830411,0,4,4,2,0,0,40,14,14,4,24,1,3,23,3,7,78,13,0,0,0,0,0,0,0,0,0,9,50,3,0,0,0,0,0,2,15,3,61,1,2,1,0,33.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,33,46,,33,46,0,3,3,0,0,1.0,0,0,0,0,0,6,0,50.0,260,4,0,3,0,0,3,8,0,252
2001,2,DAL,REG,2001_02_SD_DAL,LAC,12,25,193,3,3,1,-5,0,0,65,193,8,-0.45807273653918,,0,7,3,2,1,26,101,0,2,2,5,-6.78863376361551,0,4,3,0,0,12,24,193,3,0,0,65,0,8,2.32511217225692,0,7,3,2,1,0,61,0,6,5,13,2,1,3,1,0,0,7,0,0,0,0,0,-1,1,0,0,3,27,5,0,2,0,2,2,0,0,5,127,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0,4,0,52.0,170,3,0,0,0,3,1,-2,0,172
