season,team,sos_vegas,sos_prior_wpct,n_opp,sos_vegas_w1_14,sos_prior_wpct_w1_14,n_opp_w1_14,sos_vegas_w15_17,sos_prior_wpct_w15_17,n_opp_w15_17,sos_vegas_z,sos_prior_wpct_z,sos_vegas_w15_17_z,source,sos_wr_fpa,sos_wr_fpa_w15_17,sos_rb_fpa,sos_rb_fpa_w15_17
2015,PIT,8.40625,0.578125,16,8.384615384615385,0.5721153846153846,13,8.5,0.6041666666666666,3,0.986236214354146,1.5390308119457616,0.3236182158614774,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,33.309296875,35.41833333333333,21.35703125,20.197916666666668
2015,SD,8.0625,0.517578125,16,8.038461538461538,0.5264423076923077,13,8.166666666666666,0.4791666666666667,3,-0.6827789176297934,0.3462819326877964,-0.0397425879128136,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.26546875,33.69958333333333,22.58515625,23.895833333333332
2015,SEA,8.09375,0.55859375,16,8.23076923076923,0.5721153846153846,13,7.5,0.5,3,-0.5310502692676171,1.1542731089593212,-0.766464195461394,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.68515625,35.354166666666664,20.9328125,20.160416666666666
2015,SF,8.5625,0.560546875,16,8.653846153846153,0.5576923076923077,13,8.166666666666666,0.5729166666666666,3,1.7448794561650276,1.1927488792579652,-0.0397425879128136,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,33.800000000000004,33.81875,21.505859375,22.10833333333333
2015,STL,8.15625,0.552734375,16,8.23076923076923,0.5745192307692307,13,7.833333333333333,0.4583333333333333,3,-0.2275929725432644,1.0388457980633892,-0.4031033916871038,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,33.764921875,31.77125,20.725,20.783333333333335
2015,TB,8.03125,0.42578125,16,8.153846153846153,0.4350961538461538,13,7.5,0.3854166666666667,3,-0.8345075659919697,-1.4620792713484736,-0.766464195461394,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,35.437968749999996,35.80833333333334,24.157421875,22.516666666666666
2015,TEN,8.0,0.435546875,16,7.576923076923077,0.3822115384615384,13,9.833333333333334,0.6666666666666666,3,-0.986236214354146,-1.2697004198552535,1.77706143095864,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.746875,33.08,23.6625,22.395833333333332
2015,WAS,8.5,0.478515625,16,8.307692307692308,0.4399038461538461,13,9.333333333333334,0.6458333333333334,3,1.4414221594406749,-0.4232334732850845,1.2320202252972043,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.960625,34.87291666666667,23.41640625,21.729166666666668
2016,ARI,8.0,0.5446428571428571,16,7.923076923076923,0.546875,13,8.333333333333334,0.53125,3,-0.8849697853800427,1.1913126482963696,0.2231717928679604,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.029296875,32.327083333333334,23.1321875,22.870833333333334
2016,ATL,8.375,0.5625,16,8.538461538461538,0.5625,13,7.666666666666667,0.5625,3,1.0458733827218687,1.703060341834202,-0.6983117389739377,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.09859375,35.543749999999996,22.6671875,26.03125
2016,BAL,8.09375,0.484375,16,7.923076923076923,0.4567307692307692,13,8.833333333333334,0.6041666666666666,3,-0.4022589933545648,-0.5358358173938085,0.9142844417493836,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,37.26421875,39.26958333333334,22.220078125,21.485416666666666
2016,BUF,8.34375,0.525,16,8.76923076923077,0.5572916666666666,13,6.5,0.3958333333333333,3,0.8849697853800427,0.6283901854047576,-2.310907919697259,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,35.708125,37.913333333333334,21.922578125,21.875833333333333
2016,CAR,7.875,0.5166666666666667,16,8.038461538461538,0.5260416666666666,13,7.166666666666667,0.4791666666666667,3,-1.5285841747473463,0.3895745950871039,-1.389424387855361,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,32.8703125,33.106249999999996,22.994921875,23.545833333333334
2016,CHI,7.90625,0.4609375,16,7.6923076923076925,0.4230769230769231,13,8.833333333333334,0.625,3,-1.3676805774055203,-1.2075046651622117,0.9142844417493836,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,35.258125,34.3125,22.662890625,21.047916666666666
2016,CIN,8.09375,0.46484375,16,7.846153846153846,0.4567307692307692,13,9.166666666666666,0.5,3,-0.4022589933545648,-1.0955598572008112,1.3750262076703308,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,37.19625,37.74166666666667,21.42046875,18.78333333333333
2016,CLE,8.40625,0.48046875,16,8.384615384615385,0.4855769230769231,13,8.5,0.4583333333333333,3,1.2067769800636945,-0.6477806253552091,0.453542675828434,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,36.947578125,37.04916666666667,21.7759375,21.21875
2016,DAL,7.75,0.46484375,16,7.961538461538462,0.4759615384615384,13,6.833333333333333,0.4166666666666667,3,-2.17219856411465,-1.0955598572008112,-1.8501661537763103,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,37.2034375,38.40291666666667,22.64765625,22.825
2016,DEN,8.28125,0.50390625,16,8.0,0.4759615384615384,13,9.5,0.625,3,0.5631625906963907,0.023888222413194,1.8357679735912809,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.61578125,36.64791666666667,22.460546875,20.849999999999998
2016,DET,8.09375,0.4666666666666667,16,7.846153846153846,0.4791666666666667,13,9.166666666666666,0.4166666666666667,3,-0.4022589933545648,-1.043318946818824,1.3750262076703308,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.5425,32.427083333333336,22.97109375,24.48125
2016,GB,7.84375,0.45703125,16,7.884615384615385,0.4471153846153846,13,7.666666666666667,0.5,3,-1.6894877720891723,-1.3194494731236122,-0.6983117389739377,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,33.838984375,33.82916666666667,22.717578125,21.568749999999998
