year,name,pos,adp,stdev,team,gsis_id,games,ppg,rookie_season,exp,tier,in_fit,adp_rank,adp_dec,m_iso_deep,resid_iso,n_prior,n_eff,mu_hat,G_last,G_wtd,avail_wtd,avail_last,avail_career,ppsw_hat,gap_since_last,d_ppg,h_ppg,h_ppg_last,h_targets_pg,h_targets_pg_last,h_rec_pg,h_rec_pg_last,h_carries_pg,h_carries_pg_last,h_touches_pg,h_touches_pg_last,h_rec_yards_pg,h_rec_yards_pg_last,h_rush_yards_pg,h_rush_yards_pg_last,h_air_yards_pg,h_air_yards_pg_last,h_target_share_full,h_target_share_full_last,h_air_yards_share_full,h_air_yards_share_full_last,h_carry_share_full,h_carry_share_full_last,h_wopr_full,h_wopr_full_last,h_adot,h_adot_last,h_ypr,h_ypr_last,h_catch_rate,h_catch_rate_last,h_racr_w,h_racr_w_last,h_u_rec,h_u_rec_last,h_u_rush,h_u_rush_last,h_u_tot,h_u_tot_last,h_ypt,h_ypt_last,h_yac_per_rec,h_yac_per_rec_last,h_td_per_tgt,h_td_per_tgt_last,h_rec_epa_per_tgt,h_rec_epa_per_tgt_last,h_ypc,h_ypc_last,team_change,env_tm_pass_att_pg,oldenv_tm_pass_att_pg,env_tm_tgt_pg,oldenv_tm_tgt_pg,env_tm_ay_pg,oldenv_tm_ay_pg,env_tm_car_pg,oldenv_tm_car_pg,env_tm_plays_pg,oldenv_tm_plays_pg,env_tm_pass_rate,oldenv_tm_pass_rate,env_tm_td_pg,oldenv_tm_td_pg,env_tm_pass_yds_pg,oldenv_tm_pass_yds_pg,age,draft_pick,log_draft_pick,expr,sched,ppsw,avail_y,f_age_H,f_age_H_ratio
2015,Jordan Matthews,WR,24.4,2.8,PHI,00-0031299,16,14.41875,2014,1,soph,True,11,2,15.39774859415863,-0.9789985941586306,1,1.0,12.6375,16.0,16.0,1.0,1.0,1.0,12.6375,1.0,0.0,12.6375,12.6375,6.4375,6.4375,4.1875,4.1875,0.0,0.0,6.4375,6.4375,54.5,54.5,0.0,0.0,56.5625,56.5625,0.1683006535944962,0.1683006535944962,0.1637416319883908,0.1637416319883908,0.0,0.0,0.367070122783618,0.367070122783618,8.786407766904986,8.786407766904986,13.014925372940075,13.014925372940075,0.6504854368868884,0.6504854368868884,0.96353591160221,0.96353591160221,6.437499999989481,6.437499999989481,0.0,0.0,6.437499999989481,6.437499999989481,8.466019417393534,8.466019417393534,5.776119402898863,5.776119402898863,0.0776699029118672,0.0776699029118672,0.3703606453520834,0.3703606453520834,0.0,0.0,0.0,38.8125,38.8125,38.25,38.25,345.4375,345.4375,29.625,29.625,68.4375,68.4375,0.5671232876712329,0.5671232876712329,2.6875,2.6875,286.3125,286.3125,23.12662559890486,42.0,3.737669618283368,1,16.0,14.41875,1.0,1.0149378592536813,1.0857923787135184
2015,Alshon Jeffery,WR,26.1,3.1,CHI,00-0029137,9,17.633333333333333,2012,3,vet,True,12,2,15.39774859415863,2.235584739174703,3,2.3333333333333335,15.531428571428572,16.0,15.142857142857142,0.9464285714285714,1.0,0.875,15.109821428571433,1.0,-1.3749999999999964,15.531428571428572,16.35,8.542857142857143,9.0625,4.9678571428571425,5.3125,0.5,0.375,9.042857142857144,9.4375,71.08214285714286,70.8125,3.0535714285714284,2.0625,101.58214285714288,99.5,0.2256338159444353,0.2384868421048709,0.3334887263824375,0.3558337058559777,0.0209733649420728,0.0169014084506566,0.5718928323843594,0.6068138572564907,12.202105911213655,10.979310344751868,14.363128284789983,13.329411764549064,0.5759277504055805,0.5862068965476813,0.6899198042624255,0.7116834170854272,8.285714285700184,9.062499999985096,0.4999999999986891,0.3749999999989437,8.785714285698873,9.437499999984038,8.263953201898852,7.813793103394389,4.851941113456115,5.482352941111972,0.0616707717564319,0.0689655172409036,0.3175371371115036,0.3419387558781722,5.017857142216146,5.499999999083333,0.0,38.0625,38.0625,38.0,38.0,279.625,279.625,22.1875,22.1875,60.25,60.25,0.6317427385892116,0.6317427385892116,2.375,2.375,252.1875,252.1875,25.544147843942504,45.0,3.80666248977032,3,16.0,9.91875,0.5625,1.1099261578541677,1.0110629339494392
2015,DeAndre Hopkins,WR,28.7,3.3,HOU,00-0030564,16,20.69375,2013,2,vet,True,13,2,14.881502854988153,5.812247145011845,2,1.8,12.5875,16.0,16.0,1.0,1.0,1.0,12.5875,1.0,5.550000000000001,12.5875,14.4375,7.1875,7.9375,4.25,4.75,0.0,0.0,7.1875,7.9375,67.125,75.625,0.0,0.0,93.85416666666669,102.625,0.2252348362851148,0.2645833333327821,0.3535901185564836,0.4114257078425428,0.0,0.0,0.5853653374172108,0.6848729954889532,13.091950044588932,12.929133858165912,15.755060728506416,15.92105263136946,0.5894263217045518,0.5984251968456816,0.7102170269039941,0.7369062119366626,7.187499999985923,7.937499999983463,0.0,0.0,7.187499999985923,7.937499999983463,9.28943497439205,9.52755905504309,4.432186234752449,4.907894736777528,0.0388220703178048,0.0472440944878169,0.2428903899957164,0.2871924149595454,0.0,0.0,0.0,30.3125,30.3125,30.0,30.0,249.4375,249.4375,34.4375,34.4375,64.75,64.75,0.4681467181467181,0.4681467181467181,2.125,2.125,216.25,216.25,23.236139630390145,27.0,3.295836866004329,2,16.0,20.69375,1.0,1.0228767058858625,1.083447041569335
2015,Mike Evans,WR,30.0,3.4,TB,00-0031408,15,14.173333333333336,2014,1,soph,True,14,2,14.881502854988153,-0.708169521654817,1,1.0,16.34,15.0,15.0,0.9375,0.9375,0.9375,15.31875,1.0,0.0,16.34,16.34,8.2,8.2,4.533333333333333,4.533333333333333,0.0,0.0,8.2,8.2,70.06666666666666,70.06666666666666,0.0,0.0,121.73333333333332,121.73333333333332,0.2351816443590149,0.2351816443590149,0.3327259475218052,0.3327259475218052,0.0,0.0,0.5856806298037861,0.5856806298037861,14.845528455163857,14.845528455163857,15.455882352713884,15.455882352713884,0.5528455284507898,0.5528455284507898,0.5755750273822563,0.5755750273822563,7.687499999985301,7.687499999985301,0.0,0.0,7.687499999985301,7.687499999985301,8.544715447085002,8.544715447085002,2.5441176470214097,2.5441176470214097,0.0975609756089629,0.0975609756089629,0.3471583569656226,0.3471583569656226,0.0,0.0,0.0,33.1875,33.1875,32.6875,32.6875,343.0,343.0,22.0625,22.0625,55.25,55.25,0.6006787330316742,0.6006787330316742,1.75,1.75,226.4375,226.4375,22.028747433264886,7.0,1.9459101490553132,1,16.0,13.2875,0.9375,0.926294161265528,1.1074453014599563
2015,Emmanuel Sanders,WR,31.9,3.7,DEN,00-0027685,15,15.093333333333334,2010,5,vet,True,15,3,14.881502854988153,0.2118304783451812,5,2.8181818181818183,14.12246785472592,16.0,15.580645161290322,0.9737903225806452,1.0,0.9,13.970161290322585,1.0,7.518750000000001,14.12246785472592,18.8625,7.327881795623732,8.8125,4.892059553349876,6.3125,0.282258064516129,0.5,7.610139860139861,9.3125,64.89634558989397,87.75,1.8548387096774193,2.75,89.63467177983306,111.0625,0.1961784090875738,0.2338308457707565,0.2798299955175193,0.3473416731821056,0.0102887857519356,0.0180586907448802,0.4901486104936243,0.5938854398836086,12.18461173935846,12.602836879343243,13.13850100168964,13.900990098872269,0.6518819801824653,0.7163120567325085,0.7045355059450796,0.7900956668542487,7.225806451600642,8.812499999985386,0.282258064515486,0.4999999999988713,7.508064516116129,9.312499999984258,8.610628337607714,9.957446808440018,4.036610723043009,3.4950495049158903,0.052804043037721,0.0638297872335898,0.376924998142865,0.5860896433950181,9.806451605580646,5.4999999993125,0.0,37.9375,37.9375,37.6875,37.6875,319.75,319.75,27.6875,27.6875,65.625,65.625,0.5780952380952381,0.5780952380952381,3.4375,3.4375,298.6875,298.6875,28.459958932238195,82.0,4.406719247264253,5,16.0,14.15,0.9375,0.9791492004840521,0.9508335964020765
2015,Davante Adams,WR,34.6,4.3,GB,00-0031381,13,8.176923076923076,2014,1,soph,True,16,3,14.318447404719464,-6.141524327796388,1,1.0,7.185714285714286,14.0,14.0,0.875,0.875,0.875,6.2875000000000005,1.0,0.0,7.185714285714286,7.185714285714286,4.714285714285714,4.714285714285714,2.7142857142857144,2.7142857142857144,0.0,0.0,4.714285714285714,4.714285714285714,31.857142857142858,31.857142857142858,0.0,0.0,48.214285714285715,48.214285714285715,0.1242937853105004,0.1242937853105004,0.1570497906002426,0.1570497906002426,0.0,0.0,0.2963755313859204,0.2963755313859204,10.227272727117768,10.227272727117768,11.736842104954295,11.736842104954295,0.5757575757488521,0.5757575757488521,0.6607407407407407,0.6607407407407407,4.124999999992232,4.124999999992232,0.0,0.0,4.124999999992232,4.124999999992232,6.7575757574733695,6.7575757574733695,4.552631578827563,4.552631578827563,0.0454545454538567,0.0454545454538567,0.1406929518469164,0.1406929518469164,0.0,0.0,0.0,33.5,33.5,33.1875,33.1875,268.625,268.625,27.1875,27.1875,60.6875,60.6875,0.5520082389289392,0.5520082389289392,3.25,3.25,277.9375,277.9375,22.68583162217659,53.0,3.970291913552122,1,16.0,6.64375,0.8125,0.9811499404977702,1.0949220025383737
2015,Jarvis Landry,WR,36.6,4.4,MIA,00-0031382,16,17.21,2014,1,soph,True,17,3,14.318447404719464,2.8915525952805368,1,1.0,11.8375,16.0,16.0,1.0,1.0,1.0,11.8375,1.0,0.0,11.8375,11.8375,7.0,7.0,5.25,5.25,0.125,0.125,7.125,7.125,47.375,47.375,-0.25,-0.25,37.6875,37.6875,0.1888701517703391,0.1888701517703391,0.1308877794660015,0.1308877794660015,0.0050125313283082,0.0050125313283082,0.3749266732817098,0.3749266732817098,5.3839285713805,5.3839285713805,9.023809523702097,9.023809523702097,0.7499999999933036,0.7499999999933036,1.2570480928689884,1.2570480928689884,6.999999999988195,6.999999999988195,0.1249999999996867,0.1249999999996867,7.124999999987882,7.124999999987882,6.767857142796715,6.767857142796715,5.166666666605159,5.166666666605159,0.0446428571424585,0.0446428571424585,0.2052328298490552,0.2052328298490552,-1.999999999,-1.999999999,0.0,37.1875,37.1875,37.0625,37.0625,287.9375,287.9375,24.9375,24.9375,62.125,62.125,0.5985915492957746,0.5985915492957746,2.4375,2.4375,254.125,254.125,22.757015742642025,63.0,4.143134726391533,1,16.0,17.21,1.0,0.9867931253964014,1.0934841087286165
2015,Andre Johnson,WR,37.7,4.2,IND,00-0022044,15,7.686666666666667,2003,12,vet,True,18,3,14.318447404719464,-6.631780738052797,12,2.9985355137905785,15.10211427542746,15.0,14.812210012210013,0.9257631257631258,0.9375,0.875,14.072811355311355,1.0,-4.774583333333332,15.10211427542746,12.706666666666669,9.958073769941905,9.8,6.116270176709737,5.666666666666667,0.016746333641938,0.0,9.97482010358384,9.8,75.91959417735974,62.4,0.1079954335448841,0.0,102.70853028127752,90.53333333333332,0.2823888227648415,0.306249999999362,0.3493750392872025,0.3402655975945026,0.000369964741612,0.0,0.668145761648304,0.6975609183151947,10.164749141184888,9.238095238032397,12.341333570718902,11.0117647057528,1450549451.1442983,0.5782312925130733,0.7220873278929012,0.6892488954344624,9.333333333315684,9.18749999998086,0.010699023199,0.0,9.344032356514685,9.18749999998086,19341636149.012115,6.3673469387321955,4.358023026566114,4.576470588181453,109401709.42697814,0.0204081632651672,1562491478.673947,-0.0255586659917705,0.7462759456550291,0.0,1.0,41.3125,30.3125,40.4375,30.0,356.5625,249.4375,25.9375,34.4375,67.25,64.75,0.6143122676579925,0.4681467181467181,3.1875,2.125,316.375,216.25,34.1409993155373,3.0,1.0986122886681098,12,16.0,7.206250000000001,0.9375,0.499857022061311,0.8213595327208414
2015,Jeremy Maclin,WR,38.8,4.8,KC,00-0026995,15,16.21333333333333,2009,6,vet,True,19,3,14.318447404719464,1.894885928613867,5,1.9918845807033363,16.0060883797054,16.0,15.51063829787234,0.9694148936170212,1.0,0.9125,15.603324468085107,1.0,4.320000000000002,16.0060883797054,17.3,8.557678668848881,8.9375,5.088625204582651,5.3125,0.017798690671031,0.0,8.575477359519912,8.9375,75.24446262956901,82.375,0.0908346972176759,0.0,108.67731860338245,118.25,0.221484845853689,0.2336601307185724,0.3124570584875564,0.3423195223447905,0.0005987911185499,0.0,0.550947209721823,0.5901138617192121,12.65651673318436,13.230769230676708,14.712502963042423,15.505882352758752,0.5951491434997451,0.5944055944014378,0.6914641856366265,0.6966173361522199,8.32446808509254,8.937499999985397,0.0159574468084732,0.0,8.340425531901014,8.937499999985397,8.761454227994731,9.216783216718763,5.212433698780563,5.835294117578408,0.0664110997045602,0.0699300699295809,0.3294232611433765,0.3885062060124349,0.5212765955265957,0.0,1.0,30.8125,38.8125,30.3125,38.25,179.5625,345.4375,26.25,29.625,57.0625,68.4375,0.5399780941949617,0.5671232876712329,2.25,2.6875,214.25,286.3125,27.307323750855577,19.0,2.9444389791664403,6,16.0,15.199999999999998,0.9375,1.0373358129468537,0.9550835171884668
2015,Amari Cooper,WR,40.8,4.4,LV,00-0031544,16,13.29375,2015,0,rookie,True,20,3,14.318447404719464,-1.0246974047194648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.207392197125255,4.0,1.3862943611198906,0,16.0,13.29375,1.0,0.8528004980075471,1.0228081394676491
