year,name,pos,adp,stdev,team,gsis_id,games,ppg,rookie_season,exp,tier,in_fit,adp_rank,adp_dec,m_iso_deep,resid_iso,n_prior,n_eff,mu_hat,G_last,G_wtd,avail_wtd,avail_last,avail_career,ppsw_hat,gap_since_last,d_ppg,h_ppg,h_ppg_last,h_targets_pg,h_targets_pg_last,h_rec_pg,h_rec_pg_last,h_carries_pg,h_carries_pg_last,h_touches_pg,h_touches_pg_last,h_rec_yards_pg,h_rec_yards_pg_last,h_rush_yards_pg,h_rush_yards_pg_last,h_air_yards_pg,h_air_yards_pg_last,h_target_share_full,h_target_share_full_last,h_air_yards_share_full,h_air_yards_share_full_last,h_carry_share_full,h_carry_share_full_last,h_wopr_full,h_wopr_full_last,h_adot,h_adot_last,h_ypr,h_ypr_last,h_catch_rate,h_catch_rate_last,h_racr_w,h_racr_w_last,h_u_rec,h_u_rec_last,h_u_rush,h_u_rush_last,h_u_tot,h_u_tot_last,h_ypt,h_ypt_last,h_yac_per_rec,h_yac_per_rec_last,h_td_per_tgt,h_td_per_tgt_last,h_rec_epa_per_tgt,h_rec_epa_per_tgt_last,h_ypc,h_ypc_last,team_change,env_tm_pass_att_pg,oldenv_tm_pass_att_pg,env_tm_tgt_pg,oldenv_tm_tgt_pg,env_tm_ay_pg,oldenv_tm_ay_pg,env_tm_car_pg,oldenv_tm_car_pg,env_tm_plays_pg,oldenv_tm_plays_pg,env_tm_pass_rate,oldenv_tm_pass_rate,env_tm_td_pg,oldenv_tm_td_pg,env_tm_pass_yds_pg,oldenv_tm_pass_yds_pg,age,draft_pick,log_draft_pick,expr,sched,ppsw,avail_y,f_age_H,f_age_H_ratio
2015,Adrian Peterson,RB,1.8,1.0,MIN,00-0025394,16,16.29375,2007,8,vet,True,1,1,19.40125646412411,-3.1075064641241106,8,2.9766536964980546,14.741186741363212,1.0,7.67843137254902,0.4799019607843137,0.0625,0.8125,8.58674019607843,1.0,-5.321428571428569,14.741186741363212,11.3,2.903688141923436,3.0,2.064719887955182,2.0,20.50566760037348,21.0,23.409355742296917,24.0,15.806596638655462,18.0,87.17525210084034,75.0,-2.4483006535947713,-7.0,0.0426779918763069,0.0058823529411649,0.0037081139645538,-0.0017743979721161,0.3481626092095211,0.0508474576269955,0.066612667589648,0.007581450831266,-0.8333456394293589,-2.3333333325555556,7.721101206553438,8.9999999955,239215686.97306135,0.6666666664444444,1.2010582010582012,0.0,1.3656862745071363,0.1874999999996323,9.680882352919417,1.312499999996822,11.046568627426554,1.4999999999964544,2031372554.3514075,5.999999998,7.944055139724866,9.999999995,3921568.639541581,0.0,111707252.5101421,0.7549808464639665,4.253385901060675,3.571428571258503,0.0,32.3125,32.3125,31.875,31.875,246.5625,246.5625,25.8125,25.8125,58.125,58.125,0.5559139784946237,0.5559139784946237,1.8125,1.8125,222.875,222.875,30.4476386036961,7.0,1.9459101490553132,8,16.0,16.29375,1.0,0.7092528100781467,0.9048189243890788
2015,LeVeon Bell,RB,3.1,1.7,PIT,00-0030496,6,18.533333333333335,2013,2,vet,True,2,1,19.40125646412411,-0.8679231307907749,2,1.8,20.99903846153846,16.0,15.0,0.9375,1.0,0.90625,19.95625,1.0,6.471634615384616,20.99903846153846,23.15625,6.0673076923076925,6.5625,4.612179487179487,5.1875,18.33974358974359,18.125,24.40705128205128,24.6875,45.81410256410256,53.375,78.75961538461539,85.0625,7.012820512820514,6.75,0.1544690915253786,0.1747088186353166,0.0204030538891148,0.0206975852817131,0.6634825775105659,0.6855791962158734,0.2459857750104483,0.2765515376501741,1.1806637806497509,1.0285714285616323,9.814993306411248,10.289156626382058,0.7542568542483918,0.7904761904686621,3.0,3.0,5.749999999990346,6.562499999989081,17.1666666666252,18.12499999995715,22.916666666615544,24.687499999946233,7.437373737291565,8.133333333255873,9.731994645098077,9.83132530108637,0.0190476190474376,0.0285714285711564,0.284726229041254,0.3431974700768643,4.3035990201464465,4.693103448259679,0.0,38.25,38.25,37.5625,37.5625,326.125,326.125,26.4375,26.4375,64.6875,64.6875,0.591304347826087,0.591304347826087,2.6875,2.6875,312.3125,312.3125,23.534565366187543,48.0,3.871201010907891,2,16.0,6.950000000000001,0.375,1.0949539708655305,1.0502830735627002
2015,Eddie Lacy,RB,4.0,1.6,GB,00-0030485,15,9.373333333333331,2013,2,vet,True,3,1,19.40125646412411,-10.027923130790777,2,1.8,16.747222222222224,16.0,15.666666666666666,0.9791666666666666,1.0,0.96875,16.410416666666666,1.0,0.8708333333333336,16.747222222222224,17.0375,3.2694444444444444,3.4375,2.527777777777778,2.625,16.561111111111114,15.375,19.830555555555556,18.8125,23.502777777777776,26.6875,73.6361111111111,71.1875,-1.9638888888888888,-0.8125,0.0954785293766568,0.103578154425417,-0.0070277956044169,-0.0030246626337824,0.5832569553989795,0.5655172413780103,0.1382983371418933,0.1532499677944777,-0.6424242424103582,-0.2363636363593388,9.225396825165518,10.166666666424604,0.774242424227142,0.7636363636224794,0.0,0.0,3.208333333327366,3.4374999999935265,16.16666666663021,15.374999999964654,19.374999999957577,18.81249999995818,7.122727272588919,7.763636363495207,9.809523809276191,10.285714285469387,0.0484848484839669,0.0727272727259504,0.249365350984549,0.3990591638593813,4.469349975172476,4.630081300794187,0.0,33.5,33.5,33.1875,33.1875,268.625,268.625,27.1875,27.1875,60.6875,60.6875,0.5520082389289392,0.5520082389289392,3.25,3.25,277.9375,277.9375,25.248459958932237,61.0,4.110873864173311,2,16.0,8.787499999999998,0.9375,1.0933364882796217,0.9871264703612812
2015,Jamaal Charles,RB,4.5,1.6,KC,00-0026213,5,20.22,2008,7,vet,True,4,1,19.40125646412411,0.818743535875889,7,2.953488372093023,18.067732939632545,15.0,14.346456692913383,0.8966535433070866,0.9375,0.8482142857142857,16.628198818897637,1.0,-8.506666666666664,18.067732939632545,16.693333333333335,4.480839895013124,3.933333333333333,3.0966207349081367,2.6666666666666665,14.578641732283462,13.733333333333333,19.059481627296588,17.666666666666668,24.925984251968504,19.4,75.05875984251968,68.86666666666666,1.9526246719160103,-2.066666666666667,0.1300379210320343,0.1216494845358316,0.0053166073051081,-0.0107901148625092,0.4894468909271697,0.4904761904750226,0.1987785066616272,0.1749211463999909,0.2660900784297511,-0.5254237288046538,7.647321167999932,7.274999999818125,212598425.885848,0.6779661016834243,0.9171575846833578,0.0,4.078740157472188,3.687499999992397,13.531003936977283,12.874999999969344,17.609744094449475,16.562499999961744,2141732288.6568155,4.932203389746912,7.6631191932689084,7.84999999980375,7874015.822578393,0.084745762710428,25300379.247209053,-0.0103992825490684,5.217508819036582,5.014563106771774,0.0,30.8125,30.8125,30.3125,30.3125,179.5625,179.5625,26.25,26.25,57.0625,57.0625,0.5399780941949617,0.5399780941949617,2.25,2.25,214.25,214.25,28.67898699520876,73.0,4.290459441148391,7,16.0,6.31875,0.3125,0.8464743693264034,0.9059392014001918
2015,Marshawn Lynch,RB,8.6,2.3,SEA,00-0025399,7,11.814285714285711,2007,8,vet,True,5,1,16.783941579810566,-4.969655865524853,8,2.9766536964980546,17.50935746606335,16.0,15.870588235294118,0.9919117647058824,1.0,0.9375,17.404220588235294,1.0,1.6875,17.50935746606335,18.89375,2.7024233283056813,3.0,2.1299346405228756,2.3125,17.921025641025643,17.5,20.623448969331324,20.5,19.607310206133736,22.9375,81.06900955253896,81.625,0.4443640020110608,-0.875,0.0994677145695854,0.1111111111108539,0.0015099388185969,-0.0040345821325636,0.5495318858415916,0.5333333333323175,0.150258529027396,0.1638424591734862,0.1839472638851044,-0.2916666666605903,9.123626625935882,9.91891891865084,439215687.0423655,0.7708333333172743,1.4285714285714286,0.0,2.6833333333270657,2.9999999999930553,17.795588235259256,17.49999999996667,20.47892156858632,20.499999999959723,3074509810.9446325,7.645833333174045,9.44142238213494,10.918918918623811,7843137.313853599,0.0833333333315972,137161687.53353873,0.0927225084551897,4.510452396097702,4.664285714269056,0.0,28.375,28.375,27.0,27.0,216.875,216.875,32.8125,32.8125,61.1875,61.1875,0.4637385086823289,0.4637385086823289,2.5,2.5,218.25,218.25,29.360711841204655,12.0,2.4849066497880004,8,16.0,5.168749999999998,0.4375,0.7907033714278094,0.9048424941176633
2015,CJ Anderson,RB,10.7,3.0,DEN,00-0029854,15,9.42,2013,2,vet,True,6,2,16.783941579810566,-7.363941579810566,2,1.8,10.695238095238096,14.0,10.0,0.625,0.875,0.5,8.883333333333335,1.0,13.192857142857145,10.695238095238096,15.092857142857143,2.261904761904762,3.142857142857143,1.6190476190476188,2.4285714285714284,9.690476190476192,12.785714285714286,11.952380952380954,15.928571428571429,15.428571428571429,23.142857142857142,46.76190476190476,60.642857142857146,4.738095238095238,5.857142857142857,0.0491431730236886,0.0729684908788176,0.0110029521241673,0.0160281469898326,0.2744369308706997,0.4040632054166951,0.08141682602245,0.1206724392111093,2.909090907396005,1.8636363635940083,6.352941176283738,9.529411764425609,0.5151515151398072,0.7727272727097108,2.0,3.0,1.854166666663595,2.749999999995439,7.604166666649515,11.187499999974746,9.45833333331311,13.937499999970186,4.90909090897934,7.363636363469009,5.509803921406575,8.264705882109862,0.0303030303023416,0.0454545454535124,0.046199137742782,0.3146825330353007,4.971534982432,4.74301675975004,0.0,37.9375,37.9375,37.6875,37.6875,319.75,319.75,27.6875,27.6875,65.625,65.625,0.5780952380952381,0.5780952380952381,3.4375,3.4375,298.6875,298.6875,24.555783709787818,260.0,5.560681631015528,2,16.0,8.83125,0.9375,1.106906210481813,1.0102813927946026
2015,Matt Forte,RB,13.7,3.1,CHI,00-0026184,13,16.515384615384615,2008,7,vet,True,7,2,16.113404977375566,0.401979638009049,7,2.953488372093023,20.131197506561683,16.0,15.622047244094489,0.9763779527559056,1.0,0.9553571428571428,19.725344488188977,1.0,0.5812500000000007,20.131197506561683,21.6625,6.686351706036745,8.125,5.208464566929134,6.375,16.953182414698162,16.625,23.639534120734908,24.75,42.00951443569554,50.5,71.82608267716536,64.875,6.001509186351705,3.4375,0.1820573219290794,0.2138157894733325,0.0198100229194606,0.0122932498882404,0.6869974509442835,0.7492957746457767,0.2869529989372416,0.3293289591317671,1.059358826687668,0.4230769230736687,8.1091103354531,7.921568627373317,503937008.6386733,0.7846153846093492,2.847060995127131,3.0,6.555118110224842,8.124999999986636,16.556594488146043,16.62499999995317,23.11171259837089,24.74999999993981,3811023628.240814,6.215384615336805,7.451063950823039,7.725490196002691,31496063.019951697,0.030769230768994,259122334.0626316,-0.011352806201162,4.228585064744057,3.9022556390830743,0.0,38.0625,38.0625,38.0,38.0,279.625,279.625,22.1875,22.1875,60.25,60.25,0.6317427385892116,0.6317427385892116,2.375,2.375,252.1875,252.1875,29.724845995893222,44.0,3.784189633918261,7,16.0,13.41875,0.8125,0.7624405877296164,0.9048653093965753
2015,Jeremy Hill,RB,14.4,2.8,CIN,00-0031301,16,10.64375,2014,1,soph,True,8,2,15.764732142857142,-5.120982142857141,1,1.0,13.18125,16.0,16.0,1.0,1.0,1.0,13.18125,1.0,0.0,13.18125,13.18125,2.0,2.0,1.6875,1.6875,13.875,13.875,15.875,15.875,13.4375,13.4375,70.25,70.25,-0.75,-0.75,0.0649087221094018,0.0649087221094018,-0.0031160737470778,-0.0031160737470778,0.4512195121942048,0.4512195121942048,0.0951818315411482,0.0951818315411482,-0.3749999999882813,-0.3749999999882813,7.962962962668039,7.962962962668039,0.8437499999736329,0.8437499999736329,0.0,0.0,1.9999999999959432,1.9999999999959432,13.8749999999718,13.8749999999718,15.874999999967743,15.874999999967743,6.71874999979004,6.71874999979004,8.18518518488203,8.18518518488203,0.0,0.0,0.0788506296147626,0.0788506296147626,5.063063063040257,5.063063063040257,0.0,31.4375,31.4375,30.8125,30.8125,240.6875,240.6875,30.75,30.75,62.1875,62.1875,0.5055276381909548,0.5055276381909548,2.4375,2.4375,221.9375,221.9375,22.863791923340177,55.0,4.007333185232471,1,16.0,10.64375,1.0,1.0638029696778757,1.0746743753283154
2015,DeMarco Murray,RB,17.6,3.4,PHI,00-0028009,15,12.293333333333331,2011,4,vet,True,9,2,15.48991409805029,-3.1965807647169573,4,2.6470588235294117,19.32024175824176,16.0,14.466666666666669,0.9041666666666668,1.0,0.828125,17.833333333333332,1.0,3.5080357142857146,19.32024175824176,21.94375,4.129963369963369,4.0,3.509523809523809,3.5625,20.18769230769231,24.5,24.31765567765568,28.5,24.818461538461538,26.0,96.29238095238094,115.3125,-2.453186813186813,-5.0,0.1156085637174844,0.1358811040336817,-0.0095991203980595,-0.0189888440541136,0.6710376478400999,0.7716535433055677,0.1666934612975849,0.190529465212643,-0.6483694083585411,-1.2499999999804687,7.0788251954012535,7.298245613907048,0.8497763347616079,0.8906249999860839,1.2,0.0,3.7291666666594407,3.999999999991508,18.7083333332914,24.499999999951775,22.43749999995084,28.499999999943284,6.026204906100381,6.499999999898437,8.050886771674227,8.719298245461065,0.0040404040403428,0.0,0.0189007633874088,-0.0096101415376207,4.801479515606837,4.706632653049218,1.0,38.8125,29.75,38.25,29.4375,345.4375,263.3125,29.625,31.75,68.4375,61.5,0.5671232876712329,0.483739837398374,2.6875,3.3125,286.3125,250.5,27.550992470910337,71.0,4.2626798770413155,4,16.0,11.525,0.9375,0.9456532477129228,0.921226260135078
2015,Justin Forsett,RB,19.3,3.2,BAL,00-0026373,10,12.24,2008,7,vet,True,10,2,15.48991409805029,-3.24991409805029,7,2.953488372093023,9.681960067491564,16.0,13.716535433070868,0.8572834645669292,1.0,0.8928571428571429,9.211318897637796,1.0,12.14375,9.681960067491564,15.43125,2.6955849268841394,3.6875,2.081130483689539,2.75,8.683070866141732,14.6875,11.378655793025873,18.375,12.546681664791905,16.4375,46.42561867266592,79.125,-2.4770809898762653,-2.9375,0.0716905182683782,0.1090573012936986,-0.0073193530865187,-0.0101797704136863,0.3047047719519379,0.5245535714274006,0.1024122302420042,0.1564601126509674,-1.1638748954552092,-0.7966101694780237,6.708048681088473,5.977272727136881,0.7623557067054433,0.7457627118517668,0.0908593322386425,0.0,2.437992125979771,3.687499999993184,8.517716535414028,14.687499999967216,10.9557086613938,18.3749999999604,4.985877829649802,4.4576271185685155,8.137079480444058,7.409090908922521,0.000276281254312,0.0,-0.1474137171947075,-0.1446892241940361,5.188238527527695,5.387234042530268,0.0,34.625,34.625,33.8125,33.8125,288.5625,288.5625,28.0,28.0,62.625,62.625,0.5528942115768463,0.5528942115768463,2.6875,2.6875,249.125,249.125,29.880903490759753,233.0,5.4510384535657,7,16.0,7.65,0.625,0.7506364537891275,0.9048670694462372
