player_id,player_name,position,team_last,seasons_played,last_season,first_season,n_teams,games,targets,receptions,rec_yards,rec_tds,rec_air_yards,rec_yac,rec_first_downs,rec_epa,carries,rush_yards,rush_tds,ppr,tm_targets,tm_air_yards,tm_pass_att,tm_carries,tm_targets_full,tm_air_yards_full,tm_carries_full,tm_games,snap_games,off_snaps,tm_off_snaps,st_snaps,off_plays_on_field,dropbacks_on_field,rushes_on_field,tm_off_plays,tm_dropbacks,tm_rushes,pfr_rush_att,pfr_rush_ybc,pfr_rush_yac,pfr_rush_broken_tackles,pfr_rush_first_downs,pfr_tgt,pfr_rec,pfr_ybc,pfr_yac,pfr_broken_tackles,pfr_drops,pfr_first_downs,ngs_expected_rush_yards,ngs_rush_yards_over_expected,pbp_carries,gl5_carries,gl10_carries,goal_to_go_carries,stuffed,third_down_carries,short_yd_carries,short_yd_conv,explosive_runs,rush_epa_total,pbp_targets,rz_targets,i10_targets,ez_targets,deep_targets,third_down_targets,third_down_conv,target_epa_total,play_share_part,touches,target_epa,gl5_carry_share_of_own,ngs_efficiency,ngs_percent_attempts_gte_eight_defenders,ngs_avg_time_to_los,ngs_rush_yards_over_expected_per_att,ngs_rush_pct_over_expected,pfr_adot,pfr_ybc_per_rec,pfr_yac_per_rec,pfr_rec_per_broken_tackle,pfr_ybc_per_att,pfr_yac_per_att,pfr_att_per_broken_tackle,snap_pct_mean,target_share,air_yards_share,target_share_full,air_yards_share_full,carry_share,carry_share_full,games_played_rate,wopr,racr,adot_nflverse,catch_rate,rec_epa_per_target,ypc,ypr,snap_share,off_snaps_pg,pass_snap_share,run_snap_share,targets_pg,rec_pg,rec_yards_pg,rec_tds_pg,air_yards_pg,ppr_pg,carries_pg,rush_yards_pg,rush_tds_pg,touches_pg,opportunity_pg,stuffed_rate,short_yd_conv_rate,explosive_run_rate,rush_epa_per_att,third_down_carry_rate,pfr_drop_pct,ngs_ryoe_per_att,routes_proxy,tprr_proxy,gl5_carries_pg,gl10_carries_pg,goal_to_go_carries_pg,third_down_carries_pg,explosive_runs_pg,rz_targets_pg,window_seasons,thin_data
00-0035657,Damien Harris,RB,BUF,1,2023,2023,1,6,2,2,16,0,0,16,0,0.534958284150554,23,94,1,19.0,197,1727,205,162,545,5022,512,17,6.0,60.0,394.0,34.0,60.0,23.0,28.0,1186.0,652.0,446.0,23.0,51.0,43.0,2.0,9.0,2.0,2.0,0.0,16.0,0.0,0.0,0.0,,,23.0,3.0,4.0,3.0,2.0,7.0,5.0,4.0,1.0,2.174260497908108,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5349582841505538,0.050590219224283306,25,0.2674791420752769,0.13043478260869565,,,,,,0.0,0.0,8.0,,2.2,1.9,11.5,0.15333333333333335,0.01015228426395939,0.0,0.003669724770642202,0.0,0.1419753086419753,0.044921875,0.35294117647058826,0.015228426395939085,,0.0,1.0,0.267479142075277,4.086956521739131,8.0,0.15228426395939088,10.0,0.0352760736196319,0.06278026905829596,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,0.0,3.1666666666666665,3.8333333333333335,15.666666666666666,0.16666666666666666,4.166666666666667,4.166666666666667,0.08695652173913043,0.8,0.043478260869565216,0.09453306512643947,0.30434782608695654,0.0,,23.0,0.08695652173913043,0.5,0.6666666666666666,0.5,1.1666666666666667,0.16666666666666666,0.0,2023-2025,True
00-0035664,Darrell Henderson,RB,LA,1,2023,2023,1,4,14,10,103,0,-9,134,3,-0.9223941469591099,46,112,2,43.5,115,888,120,108,555,4507,477,17,4.0,126.0,255.0,0.0,128.0,73.0,47.0,1176.0,640.0,459.0,46.0,45.0,67.0,1.0,5.0,14.0,10.0,-31.0,134.0,0.0,2.0,3.0,,,46.0,3.0,5.0,4.0,13.0,3.0,3.0,3.0,1.0,-11.78632313356502,14.0,3.0,3.0,0.0,1.0,6.0,0.0,-0.9223941469591059,0.10884353741496598,56,-0.06588529621136471,0.06521739130434782,,,,,,-0.6,-3.1,13.4,,1.0,1.5,46.0,0.49749999999999994,0.12173913043478261,-0.010135135135135136,0.025225225225225224,-0.0019968937208786333,0.42592592592592593,0.09643605870020965,0.23529411764705882,0.1755141010575793,-11.444444444444445,-0.6428571428571429,0.7142857142857143,-0.06588529621136499,2.4347826086956523,10.3,0.49411764705882355,31.5,0.1140625,0.10239651416122005,3.5,2.5,25.75,0.0,-2.25,10.875,11.5,28.0,0.5,14.0,15.0,0.2826086956521739,1.0,0.021739130434782608,-0.25622441594706563,0.06521739130434782,0.14285714285714285,,73.0,0.1917808219178082,0.75,1.25,1.0,0.75,0.25,0.75,2023-2025,True
00-0035685,David Montgomery,RB,DET,3,2025,2023,1,45,91,76,650,0,-25,713,34,10.868325104546177,562,2506,33,595.8399999999999,1435,10032,1517,1292,1646,11305,1476,51,45.0,1251.0,2988.0,0.0,1277.0,626.0,595.0,3501.0,1866.0,1429.0,562.0,1228.0,1278.0,39.0,150.0,91.0,76.0,-63.0,713.0,14.0,2.0,34.0,2257.7534614128163,183.24653858718426,561.0,52.0,88.0,75.0,76.0,65.0,41.0,28.0,54.0,3.2259918906438445,91.0,6.0,0.0,0.0,0.0,14.0,6.0,10.868325104546187,0.3647529277349329,638,0.11943214400600206,0.09269162210338681,3.617737848623443,26.156583629893245,2.6410525384179295,0.32937082112287275,0.4160547972417416,-0.26043956043956046,-0.8473684210526317,9.363157894736842,3.9153846153846152,2.168327402135231,2.271886120996441,23.035943060498223,0.42066666666666663,0.06341463414634146,-0.002492025518341308,0.05528554070473876,-0.0022114108801415304,0.43498452012383904,0.3807588075880759,0.8823529411764706,0.09337753335667329,-26.0,-0.27472527472527475,0.8351648351648352,0.11943214400600194,4.459074733096085,8.552631578947368,0.4186746987951807,27.8,0.3354769560557342,0.4163750874737579,2.022222222222222,1.6888888888888889,14.444444444444445,0.0,-0.5555555555555556,13.240888888888888,12.488888888888889,55.68888888888889,0.7333333333333333,14.177777777777777,14.511111111111111,0.1354723707664884,0.6829268292682927,0.0962566844919786,0.0057504311776182615,0.11586452762923351,0.02197802197802198,0.3260614565608261,626.0,0.14536741214057508,1.1555555555555554,1.9555555555555555,1.6666666666666667,1.4444444444444444,1.2,0.13333333333333333,2023-2025,False
00-0035700,Josh Jacobs,RB,GB,3,2025,2023,2,45,141,109,920,2,-42,1000,38,14.714331283903384,768,3063,34,711.3000000000001,1298,11421,1356,1243,1455,12751,1431,51,45.0,1832.0,2804.0,6.0,1875.0,890.0,876.0,3270.0,1684.0,1348.0,768.0,1502.0,1561.0,61.0,162.0,141.0,109.0,-80.0,1000.0,21.0,6.0,38.0,2909.846484333055,123.15351566694846,768.0,52.0,92.0,78.0,132.0,63.0,57.0,32.0,65.0,-77.47062256215328,141.0,17.0,8.0,4.0,0.0,16.0,5.0,14.714331283903388,0.573394495412844,877,0.10435695946030771,0.06770833333333333,3.8350656880855722,19.791666666666668,2.7258034724810387,0.1611476655394041,0.41911070511614,-0.3177304964539007,-0.7256880733944954,9.155045871559635,7.477981651376147,1.9696614583333334,2.0050781250000003,14.887890625000002,0.6562222222222223,0.1086286594761171,-0.0036774363015497765,0.09690721649484536,-0.003293859305152537,0.6178600160901045,0.5366876310272537,0.8823529411764706,0.1603687838030908,-21.904761904761905,-0.2978723404255319,0.7730496453900709,0.1043569594603077,3.98828125,8.440366972477063,0.6533523537803139,40.71111111111111,0.5285035629453682,0.6498516320474778,3.1333333333333333,2.422222222222222,20.444444444444443,0.044444444444444446,-0.9333333333333333,15.806666666666668,17.066666666666666,68.06666666666666,0.7555555555555555,19.488888888888887,20.2,0.171875,0.5614035087719298,0.08463541666666667,-0.10087320646113708,0.08203125,0.0425531914893617,0.16035614019133915,890.0,0.15842696629213482,1.1555555555555554,2.0444444444444443,1.7333333333333334,1.4,1.4444444444444444,0.37777777777777777,2023-2025,False
00-0035715,Derrick Gore,RB,WAS,1,2023,2023,1,3,0,0,0,0,0,0,0,0.0,3,26,0,2.5999999999999996,109,850,114,73,601,4767,359,17,5.0,24.0,385.0,88.0,25.0,17.0,5.0,1132.0,737.0,326.0,3.0,22.0,4.0,0.0,1.0,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.323632001207443,,,,,,,,,0.022084805653710248,3,,0.3333333333333333,,,,,,,,,,7.3,1.3,,0.05833333333333334,0.0,0.0,0.0,0.0,0.0410958904109589,0.008356545961002786,0.17647058823529413,0.0,,,,,8.666666666666666,,0.06233766233766234,4.8,0.023066485753052916,0.015337423312883436,0.0,0.0,0.0,0.0,0.0,0.8666666666666666,1.0,8.666666666666666,0.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,-0.44121066706914763,0.0,,,17.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,,2023-2025,True
00-0035726,Jakob Johnson,RB,LV,1,2023,2023,1,8,2,1,12,0,6,10,0,1.03370134159923,0,0,0,2.2,284,2381,296,173,531,4281,413,17,13.0,186.0,803.0,139.0,191.0,65.0,103.0,1073.0,606.0,397.0,,,,,,2.0,1.0,2.0,10.0,0.0,1.0,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.033701341599226,0.17800559179869524,1,0.516850670799613,,,,,,,3.0,2.0,10.0,,,,,0.23076923076923078,0.007042253521126761,0.00251994960100798,0.003766478342749529,0.001401541695865452,0.0,0.0,0.47058823529411764,0.012327345002395726,2.0,3.0,0.5,0.516850670799615,,12.0,0.23163138231631383,14.307692307692308,0.10726072607260725,0.2594458438287154,0.25,0.125,1.5,0.0,0.75,0.275,0.0,0.0,0.0,0.125,0.25,,,,,,0.5,,65.0,0.03076923076923077,,,,,,0.0,2023-2025,True
00-0035806,JaMycal Hasty,RB,NE,2,2024,2023,2,13,14,10,59,1,22,72,2,-1.7836043909520511,20,69,0,28.8,382,2777,399,337,1107,8827,899,34,14.0,113.0,1292.0,155.0,117.0,83.0,21.0,2332.0,1349.0,789.0,20.0,38.0,31.0,0.0,4.0,14.0,10.0,-13.0,72.0,1.0,0.0,2.0,,,20.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,1.0,-1.0126937043138207,14.0,1.0,0.0,1.0,1.0,5.0,1.0,-1.783604390952053,0.050171526586620926,30,-0.12740031363943236,0.0,,,,,,0.5999999999999999,-1.3,7.2,10.0,1.9,1.6,,0.1047692307692308,0.03664921465968586,0.00792221822110191,0.012646793134598013,0.002492353007816925,0.05934718100890208,0.02224694104560623,0.38235294117647056,0.06051937474430013,2.6818181818181817,1.5714285714285714,0.7142857142857143,-0.12740031363943222,3.45,5.9,0.08746130030959752,8.071428571428571,0.061527057079318014,0.026615969581749048,1.0769230769230769,0.7692307692307693,4.538461538461538,0.07692307692307693,1.6923076923076923,2.2153846153846155,1.5384615384615385,5.3076923076923075,0.0,2.3076923076923075,2.6153846153846154,0.25,1.0,0.05,-0.05063468521569103,0.15,0.0,,83.0,0.1686746987951807,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,2023-2025,False
00-0035831,James Robinson,RB,GB,1,2023,2023,1,1,1,1,-2,0,-3,1,0,-1.12491639098153,1,2,0,1.0,35,272,36,25,561,4940,441,17,1.0,4.0,64.0,0.0,4.0,2.0,2.0,1130.0,635.0,414.0,1.0,0.0,2.0,0.0,,1.0,1.0,-3.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48172136361245066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1249163909815252,0.0035398230088495575,2,-1.1249163909815252,0.0,,,,,,-3.0,-3.0,1.0,,0.0,2.0,,0.06,0.02857142857142857,-0.011029411764705883,0.0017825311942959,-0.0006072874493927126,0.04,0.0022675736961451248,0.058823529411764705,0.03513655462184874,0.6666666666666666,-3.0,1.0,-1.12491639098153,2.0,-2.0,0.0625,4.0,0.0031496062992125984,0.004830917874396135,1.0,1.0,-2.0,0.0,-3.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,,0.0,-0.48172136361245066,0.0,0.0,,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2023-2025,True
00-0035860,Tony Jones,RB,ARI,2,2024,2023,1,7,10,7,37,0,-18,44,1,-4.623583573488873,30,150,3,43.7,213,1819,221,181,1063,7883,934,34,8.0,137.0,511.0,28.0,141.0,94.0,35.0,3476.0,1903.0,1326.0,30.0,65.0,85.0,1.0,8.0,10.0,7.0,-7.0,44.0,0.0,1.0,1.0,,,30.0,2.0,5.0,3.0,4.0,6.0,4.0,4.0,4.0,4.552114526362857,10.0,1.0,1.0,0.0,0.0,6.0,1.0,-4.623583573488871,0.0405638665132336,37,-0.4623583573488871,0.06666666666666667,,,,,,-1.8,-1.0,6.3,,2.2133333333333334,2.8333333333333335,26.0,0.26367346938775515,0.046948356807511735,-0.009895547003848268,0.00940733772342427,-0.002283394646708106,0.16574585635359115,0.032119914346895075,0.20588235294117646,0.0634956523085738,-2.0555555555555554,-1.8,0.7,-0.4623583573488873,5.0,5.285714285714286,0.26810176125244617,17.125,0.04939569101418812,0.026395173453996983,1.4285714285714286,1.0,5.285714285714286,0.0,-2.5714285714285716,6.242857142857143,4.285714285714286,21.428571428571427,0.42857142857142855,5.285714285714286,5.714285714285714,0.13333333333333333,1.0,0.13333333333333333,0.15173715087876188,0.2,0.1,,94.0,0.10638297872340426,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.14285714285714285,2023-2025,True
00-0035924,Jonathan Ward,RB,PIT,2,2024,2023,2,6,0,0,0,0,0,0,0,0.0,8,33,0,3.3000000000000003,153,1354,162,180,938,8515,977,34,7.0,20.0,774.0,149.0,24.0,2.0,9.0,2247.0,1162.0,896.0,8.0,17.0,16.0,1.0,2.0,,,,,,,,,,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.6137860217131674,,,,,,,,,0.010680907877169559,8,,0.0,,,,,,,,,,2.1375,2.0,5.0,0.03291666666666667,0.0,0.0,0.0,0.0,0.044444444444444446,0.008188331627430911,0.17647058823529413,0.0,,,,,4.125,,0.025839793281653745,2.857142857142857,0.0017211703958691911,0.010044642857142858,0.0,0.0,0.0,0.0,0.0,0.55,1.3333333333333333,5.5,0.0,1.3333333333333333,1.3333333333333333,0.125,,0.0,-0.20172325271414593,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023-2025,True
00-0035973,Patrick Taylor,RB,SF,2,2024,2023,2,18,28,14,74,0,31,78,6,-15.93428352210322,71,324,1,59.8,570,5041,591,500,1074,9468,898,34,18.0,398.0,1550.0,229.0,411.0,278.0,100.0,2235.0,1247.0,835.0,71.0,160.0,164.0,4.0,18.0,28.0,14.0,-4.0,78.0,1.0,4.0,6.0,,,71.0,4.0,6.0,5.0,7.0,7.0,6.0,4.0,7.0,-1.165304112900249,28.0,4.0,0.0,0.0,0.0,5.0,1.0,-15.934283522103215,0.18389261744966443,85,-0.5690815543608291,0.056338028169014086,,,,,,0.9142857142857144,-0.2785714285714286,5.592857142857143,11.0,2.2549295774647886,2.3098591549295775,8.0,0.27239316239316236,0.04912280701754386,0.00614957349732196,0.0260707635009311,0.00327418673426278,0.142,0.07906458797327394,0.5294117647058824,0.07798891197444116,2.3870967741935485,1.1071428571428572,0.5,-0.5690815543608293,4.563380281690141,5.285714285714286,0.2567741935483871,22.11111111111111,0.22293504410585405,0.11976047904191617,1.5555555555555556,0.7777777777777778,4.111111111111111,0.0,1.7222222222222223,3.322222222222222,3.9444444444444446,18.0,0.05555555555555555,4.722222222222222,5.5,0.09859154929577464,0.6666666666666666,0.09859154929577464,-0.01641273398451055,0.09859154929577464,0.14285714285714285,,278.0,0.10071942446043165,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.3888888888888889,0.3888888888888889,0.2222222222222222,2023-2025,False
00-0036020,Salvon Ahmed,RB,MIA,1,2023,2023,1,7,23,16,88,1,14,109,4,-10.489007843163531,22,61,1,42.9,248,2178,257,170,549,4306,456,17,8.0,135.0,521.0,70.0,136.0,96.0,35.0,1117.0,613.0,431.0,22.0,18.0,43.0,2.0,3.0,23.0,16.0,-21.0,109.0,2.0,0.0,4.0,,,22.0,1.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0,-0.23326447600265965,23.0,5.0,1.0,0.0,0.0,8.0,2.0,-10.489007843163563,0.12175470008952552,38,-0.456043819267981,0.045454545454545456,,,,,,0.6,-1.3,6.8,8.0,0.8,2.0,11.0,0.2625,0.09274193548387097,0.006427915518824609,0.04189435336976321,0.003251277287505806,0.12941176470588237,0.04824561403508772,0.4117647058823529,0.14361244408898366,6.285714285714286,0.6086956521739131,0.6956521739130435,-0.4560438192679796,2.772727272727273,5.5,0.2591170825335892,16.875,0.1566068515497553,0.08120649651972157,3.2857142857142856,2.2857142857142856,12.571428571428571,0.14285714285714285,2.0,6.128571428571428,3.142857142857143,8.714285714285714,0.14285714285714285,5.428571428571429,6.428571428571429,0.18181818181818182,,0.045454545454545456,-0.010602930727393621,0.045454545454545456,0.0,,96.0,0.23958333333333334,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.7142857142857143,2023-2025,True
00-0036096,J.J. Taylor,RB,HOU,1,2024,2024,1,3,3,2,0,0,-6,1,0,-2.493362253997479,10,44,0,6.3999999999999995,111,1071,115,76,547,4653,434,17,4.0,33.0,357.0,22.0,33.0,22.0,10.0,1142.0,662.0,393.0,10.0,34.0,10.0,0.0,1.0,3.0,2.0,-1.0,1.0,0.0,1.0,0.0,,,10.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.025005743256770074,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.493362253997475,0.028896672504378284,12,-0.8311207513324916,0.0,,,,,,-2.0,-0.5,0.5,,3.4,1.0,,0.09000000000000001,0.02702702702702703,-0.0056022408963585435,0.005484460694698354,-0.0012894906511927789,0.13157894736842105,0.02304147465437788,0.17647058823529413,0.03661897191308956,-0.0,-2.0,0.6666666666666666,-0.831120751332493,4.4,0.0,0.09243697478991597,8.25,0.03323262839879154,0.02544529262086514,1.0,0.6666666666666666,0.0,0.0,-2.0,2.1333333333333333,3.3333333333333335,14.666666666666666,0.0,4.0,4.333333333333333,0.1,,0.0,-0.0025005743256770073,0.0,0.3333333333333333,,22.0,0.13636363636363635,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,2023-2025,True
00-0036139,Rico Dowdle,RB,CAR,3,2025,2023,2,49,121,95,690,6,-62,792,33,9.040730547456535,560,2516,10,505.6,1633,12189,1690,1318,1707,12930,1358,51,49.0,1474.0,3289.0,117.0,1502.0,750.0,631.0,3509.0,1956.0,1259.0,560.0,1354.0,1162.0,30.0,121.0,121.0,95.0,-102.0,792.0,8.0,7.0,33.0,1892.08255729961,205.91744270038993,559.0,17.0,29.0,27.0,76.0,43.0,25.0,18.0,57.0,-11.161855154875866,121.0,16.0,3.0,5.0,2.0,12.0,1.0,9.987730547456541,0.4280421772584782,655,0.0825432276649301,0.03041144901610018,3.320309716633645,18.89596602972401,2.7063750857067013,0.4458626281533644,0.42511775430950544,-0.5446280991735538,-1.0894736842105264,8.357894736842105,12.194736842105263,2.3944642857142857,2.068035714285714,18.93142857142857,0.45448979591836725,0.07409675443968157,-0.005086553449831816,0.07088459285295841,-0.004795050270688322,0.424886191198786,0.41237113402061853,0.9607843137254902,0.10758454424464009,-11.129032258064516,-0.512396694214876,0.7851239669421488,0.07471678138393831,4.492857142857143,7.2631578947368425,0.44816053511705684,30.081632653061224,0.3834355828220859,0.5011914217633042,2.4693877551020407,1.9387755102040816,14.081632653061224,0.12244897959183673,-1.2653061224489797,10.318367346938777,11.428571428571429,51.3469387755102,0.20408163265306123,13.36734693877551,13.89795918367347,0.13595706618962433,0.72,0.10196779964221825,-0.01996754052750602,0.07692307692307693,0.05785123966942149,0.3677097191078392,750.0,0.16133333333333333,0.3469387755102041,0.5918367346938775,0.5510204081632653,0.8775510204081632,1.163265306122449,0.32653061224489793,2023-2025,False
00-0036158,J.K. Dobbins,RB,DEN,3,2025,2023,3,24,55,45,205,0,-71,275,6,-18.333502501783457,356,1699,14,319.4,728,6272,763,685,1551,12940,1460,51,24.0,903.0,1577.0,0.0,929.0,455.0,410.0,3424.0,1871.0,1287.0,356.0,832.0,867.0,33.0,85.0,55.0,45.0,-70.0,275.0,2.0,3.0,6.0,1350.123680308129,275.876319691871,356.0,17.0,29.0,21.0,67.0,36.0,25.0,19.0,48.0,6.583814439096623,55.0,6.0,1.0,0.0,1.0,11.0,1.0,-18.333502501783464,0.27132009345794394,401,-0.33333640912333573,0.047752808988764044,3.547999517179191,27.8735632183908,2.8325337247954443,0.8103274705543909,0.3903158267762091,-1.309090909090909,-1.5533333333333335,6.13111111111111,30.235294117647058,2.31938202247191,2.4120786516853934,12.012931034482758,0.5758333333333333,0.07554945054945054,-0.01132015306122449,0.03546099290780142,-0.005486862442040185,0.5197080291970803,0.24383561643835616,0.47058823529411764,0.10540006868131867,-2.887323943661972,-1.290909090909091,0.8181818181818182,-0.33333640912333556,4.772471910112359,4.555555555555555,0.5726062143310082,37.625,0.2431854623196152,0.3185703185703186,2.2916666666666665,1.875,8.541666666666666,0.0,-2.9583333333333335,13.308333333333332,14.833333333333334,70.79166666666667,0.5833333333333334,16.708333333333332,17.125,0.18820224719101122,0.76,0.1348314606741573,0.018493860783979278,0.10112359550561797,0.05454545454545454,0.7749334822805365,455.0,0.12087912087912088,0.7083333333333334,1.2083333333333333,0.875,1.5,2.0,0.25,2023-2025,False
00-0036187,Reggie Gilliam,RB,BUF,3,2025,2023,1,23,3,3,27,0,23,4,1,-0.42425529415766294,5,11,0,6.8,640,4993,669,774,1519,12898,1550,51,47.0,473.0,3244.0,1027.0,483.0,113.0,286.0,3458.0,1824.0,1368.0,5.0,2.0,9.0,1.0,2.0,3.0,3.0,23.0,4.0,0.0,0.0,1.0,,,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,-0.6851760684512556,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5227447058423422,0.1396761133603239,8,0.17424823528078073,0.4,,,,,,7.666666666666667,7.666666666666667,1.3333333333333333,,0.41999999999999993,1.8199999999999998,3.0,0.16357203751065647,0.0046875,0.004606449028640096,0.0019749835418038184,0.0017832222049930222,0.006459948320413436,0.0032258064516129032,0.45098039215686275,0.010255764320048067,1.173913043478261,7.666666666666667,1.0,-0.14141843138588764,2.2,9.0,0.14580764488286066,10.063829787234043,0.06195175438596491,0.20906432748538012,0.13043478260869565,0.13043478260869565,1.173913043478261,0.0,1.0,0.2956521739130435,0.21739130434782608,0.4782608695652174,0.0,0.34782608695652173,0.34782608695652173,0.4,1.0,0.0,-0.13703521369025112,0.4,0.0,,113.0,0.02654867256637168,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.0,0.0,2023-2025,False
00-0036223,Jonathan Taylor,RB,IND,3,2025,2023,1,41,109,83,667,4,-76,758,27,0.6621600355767203,795,3757,36,763.4,1223,11374,1277,1142,1568,14068,1417,51,41.0,1976.0,2626.0,0.0,2009.0,1001.0,895.0,3387.0,1822.0,1330.0,795.0,1944.0,1813.0,56.0,197.0,109.0,83.0,-91.0,758.0,15.0,9.0,27.0,3275.1865814487974,442.8134185511947,794.0,53.0,84.0,64.0,141.0,97.0,62.0,42.0,90.0,-12.841597896086654,109.0,11.0,5.0,0.0,1.0,16.0,4.0,1.6091600355767142,0.5931502804842043,878,0.014762936106208387,0.06675062972292191,3.4256513621674616,17.610062893081743,2.7329931099417606,0.5641067706921066,0.37196443756606856,-0.7293577981651376,-1.0903614457831325,9.11566265060241,6.036144578313253,2.444276729559748,2.273207547169811,15.146540880503144,0.7597560975609756,0.08912510220768602,-0.006681906101635308,0.06951530612244898,-0.005402331532556156,0.6961471103327496,0.5610444601270289,0.803921568627451,0.12901031904038432,-8.776315789473685,-0.6972477064220184,0.7614678899082569,0.006074862711713031,4.725786163522012,8.036144578313253,0.7524752475247525,48.19512195121951,0.5493962678375411,0.6729323308270677,2.658536585365854,2.024390243902439,16.26829268292683,0.0975609756097561,-1.853658536585366,18.61951219512195,19.390243902439025,91.63414634146342,0.8780487804878049,21.414634146341463,22.048780487804876,0.17758186397984888,0.6774193548387096,0.11335012594458438,-0.01617329709834591,0.12216624685138538,0.08256880733944955,0.5569980107562197,1001.0,0.1088911088911089,1.2926829268292683,2.048780487804878,1.5609756097560976,2.3658536585365852,2.1951219512195124,0.2682926829268293,2023-2025,False
00-0036251,Zack Moss,RB,CIN,2,2024,2023,2,22,64,50,379,3,-11,383,21,11.62928605636018,257,1036,7,251.5,705,5389,738,576,1174,8869,859,34,22.0,828.0,1426.0,0.0,848.0,508.0,286.0,2351.0,1371.0,798.0,257.0,615.0,421.0,8.0,56.0,64.0,50.0,-4.0,383.0,5.0,6.0,21.0,662.51500288051,129.48499711949,257.0,19.0,32.0,26.0,44.0,29.0,23.0,14.0,24.0,-34.0223814968456,64.0,10.0,3.0,0.0,0.0,14.0,7.0,13.523286056360178,0.3606975754997873,307,0.21130134463062777,0.07392996108949416,3.30643576826196,14.7540983606557,2.66981656804734,0.7114560281290639,0.417582417582418,-0.246875,-0.08399999999999999,7.644000000000001,10.832,2.4136186770428014,1.6408560311284046,37.93929961089494,0.5777272727272728,0.09078014184397164,-0.0020411950269066618,0.054514480408858604,-0.0012402751155710903,0.4461805555555556,0.2991850989522701,0.6470588235294118,0.1347413762471228,-34.45454545454545,-0.171875,0.78125,0.1817075946306278,4.031128404669261,7.58,0.5806451612903226,37.63636363636363,0.37053245805981033,0.3583959899749373,2.909090909090909,2.272727272727273,17.227272727272727,0.13636363636363635,-0.5,11.431818181818182,11.681818181818182,47.09090909090909,0.3181818181818182,13.954545454545455,14.590909090909092,0.17120622568093385,0.6086956521739131,0.0933852140077821,-0.13238280738072217,0.11284046692607004,0.09375,0.5038326736166926,508.0,0.12598425196850394,0.8636363636363636,1.4545454545454546,1.1818181818181819,1.3181818181818181,1.0909090909090908,0.45454545454545453,2023-2025,False
00-0036265,AJ Dillon,RB,PHI,2,2025,2023,2,21,31,25,244,0,13,240,10,1.5957645505259412,190,673,2,126.69999999999999,661,6033,690,551,1025,9423,919,34,22.0,544.0,1405.0,47.0,563.0,293.0,216.0,2224.0,1210.0,842.0,190.0,339.0,334.0,7.0,36.0,31.0,25.0,4.0,240.0,8.0,1.0,10.0,669.72734576751,-63.7273457675098,190.0,10.0,18.0,16.0,32.0,19.0,16.0,10.0,9.0,-23.668769717523745,31.0,2.0,1.0,0.0,0.0,6.0,2.0,1.595764550525928,0.25314748201438847,215,0.05147627582341703,0.05263157894736842,4.13783034257749,25.2808988764045,2.59716564417178,-0.362087191860851,0.36931818181818193,0.3870967741935484,0.12799999999999997,9.6,2.8,1.7378947368421052,1.763157894736842,33.730526315789476,0.4005442176870748,0.046898638426626324,0.0021548151831592907,0.03024390243902439,0.0013796030988008066,0.3448275862068966,0.20674646354733406,0.6176470588235294,0.07185632826815098,18.76923076923077,0.41935483870967744,0.8064516129032258,0.05147627582341746,3.542105263157895,9.76,0.3871886120996441,24.727272727272727,0.2421487603305785,0.25653206650831356,1.4761904761904763,1.1904761904761905,11.619047619047619,0.0,0.6190476190476191,6.033333333333333,9.047619047619047,32.04761904761905,0.09523809523809523,10.238095238095237,10.523809523809524,0.16842105263157894,0.625,0.04736842105263158,-0.12457247219749339,0.1,0.03225806451612903,-0.3354070829868937,293.0,0.10580204778156997,0.47619047619047616,0.8571428571428571,0.7619047619047619,0.9047619047619048,0.42857142857142855,0.09523809523809523,2023-2025,False
