player_id,name,position,team,adp,adp_formatted,times_drafted,high,low,stdev,bye,pulled_meta
6534,Kyle Monangai,RB,CHI,110.2,10.02,593,74,149,13.7,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5626,Rachaad White,RB,WAS,110.3,10.02,589,75,148,13.3,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
3246,Deebo Samuel Sr.,WR,SF,110.8,10.03,672,83,142,10.5,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6253,Bo Nix,QB,DEN,112.4,10.04,709,76,142,13.7,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5586,Romeo Doubs,WR,NE,114.0,10.06,533,90,142,9.1,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6772,Makai Lemon,WR,PHI,115.9,10.08,814,88,147,10.6,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6595,Jacory Croskey-Merritt,RB,WAS,116.6,10.09,1107,77,150,15.0,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6568,Jaxson Dart,QB,NYG,117.3,10.09,454,85,145,12.2,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2499,George Kittle,TE,SF,117.5,10.09,853,66,160,19.4,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5330,Jordan Mason,RB,MIN,118.2,10.10,1573,76,150,16.2,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5965,Blake Corum,RB,LAR,120.9,11.01,1486,74,150,18.0,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6774,KC Concepcion,WR,CLE,121.0,11.01,1265,92,148,10.8,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6302,Jalen Coker,WR,CAR,121.3,11.01,430,95,145,10.0,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
4861,Jerry Jeudy,WR,CLE,125.6,11.06,280,90,148,13.5,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6771,Jordyn Tyson,WR,NO,126.9,11.07,444,70,180,26.5,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2872,Mark Andrews,TE,BAL,127.4,11.07,448,79,170,18.4,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1318,New England Defense,DEF,NE,128.3,11.08,337,89,178,15.1,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2886,Baker Mayfield,QB,TB,128.7,11.09,436,99,150,11.2,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5896,Rashid Shaheed,WR,SEA,128.9,11.09,493,99,149,11.2,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6577,Jayden Higgins,WR,HOU,129.4,11.09,225,102,150,10.2,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6162,Brandon Aubrey,PK,DAL,129.7,11.10,2033,74,184,21.4,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1310,Detroit Defense,DEF,DET,130.3,11.10,147,91,175,15.0,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5692,Tyjae Spears,RB,TEN,131.0,11.11,146,95,152,13.8,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1992,Keenan Allen,WR,IND,131.3,11.11,177,102,153,11.2,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5977,Tre Tucker,WR,LV,132.3,11.12,259,109,151,8.9,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1324,Pittsburgh Defense,DEF,PIT,132.9,12.01,326,95,180,14.6,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5561,Jake Ferguson,TE,DAL,133.0,12.01,436,88,170,17.1,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
3299,Kyler Murray,QB,MIN,133.2,12.01,665,99,166,13.1,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5602,Tyler Shough,QB,NO,134.2,12.02,284,100,154,13.0,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5677,Zach Charbonnet,RB,SEA,135.8,12.04,534,95,173,15.5,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2448,David Njoku,TE,LAC,136.0,12.04,5,102,177,28.9,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6282,Jalen McMillan,WR,TB,136.1,12.04,186,107,153,10.8,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5661,Isaiah Likely,TE,NYG,136.7,12.05,1352,89,174,18.2,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6777,De'Zhaun Stribling,WR,SF,137.4,12.05,1353,91,180,17.7,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1323,Philadelphia Defense,DEF,PHI,138.8,12.07,717,94,180,16.9,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2424,Jason Myers,PK,SEA,138.9,12.07,195,89,185,19.1,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6778,Denzel Boston,WR,CLE,139.5,12.08,137,101,166,14.7,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2531,Ka'imi Fairbairn,PK,HOU,141.0,12.09,164,93,185,18.2,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2884,Sam Darnold,QB,SEA,142.0,12.10,218,105,173,14.2,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1325,LA Chargers Defense,DEF,LAC,142.1,12.10,648,104,180,14.6,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5151,Juwan Johnson,TE,NO,142.3,12.10,333,88,180,22.4,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5538,Cameron Dicker,PK,LAC,142.6,12.11,291,97,187,17.4,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6529,Woody Marks,RB,HOU,142.7,12.11,298,102,177,15.3,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2866,Calvin Ridley,WR,TEN,143.7,12.12,89,110,179,12.6,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6517,Jordan James,RB,SF,143.8,12.12,5,126,172,17.9,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2439,Alvin Kamara,RB,NO,144.3,12.12,317,84,180,23.0,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6080,Emari Demercado,RB,KC,144.4,12.12,14,137,184,11.9,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
4892,Jordan Love,QB,GB,146.2,13.02,341,110,177,13.7,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6506,Oronde Gadsden,TE,LAC,146.7,13.03,11,109,176,26.5,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6055,Jake Bates,PK,DET,147.4,13.03,171,107,190,18.6,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6287,Malik Washington,WR,MIA,148.5,13.04,268,111,179,14.3,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6803,Mike Washington Jr.,RB,LV,148.5,13.04,96,79,209,26.3,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5688,Dalton Kincaid,TE,BUF,148.6,13.05,335,93,180,21.1,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5020,Jauan Jennings,WR,MIN,148.9,13.05,63,134,170,7.8,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6299,Harrison Mevis,PK,LAR,149.2,13.05,128,111,194,17.6,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5684,Will Levis,QB,TEN,149.6,13.06,5,144,172,12.5,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2449,Cooper Kupp,WR,SEA,150.5,13.07,146,98,180,20.0,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6828,Cyrus Allen,WR,KC,150.6,13.07,45,89,204,23.5,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5180,Rashod Bateman,WR,BAL,150.8,13.07,46,115,180,14.6,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6548,Pat Bryant,WR,DEN,151.1,13.07,10,131,188,22.4,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
4865,Chase McLaughlin,PK,TB,152.1,13.08,143,106,193,17.7,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5928,Malik Davis,RB,DAL,152.1,13.08,7,97,192,34.9,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1326,San Francisco Defense,DEF,SF,152.2,13.08,12,80,204,33.1,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6835,Trey Smack,PK,GB,153.1,13.09,15,123,173,16.0,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1311,Green Bay Defense,DEF,GB,153.6,13.10,23,128,204,15.9,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
4868,Joey Slye,PK,TEN,153.7,13.10,10,148,178,12.0,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6276,Tyrone Tracy Jr.,RB,NYG,153.8,13.10,166,107,180,17.9,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6188,Cam Little,PK,JAX,153.9,13.10,432,110,199,17.4,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5453,Chig Okonkwo,TE,WAS,154.4,13.10,24,118,187,17.2,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5655,Tyler Allgeier,RB,ARI,154.4,13.10,302,95,205,22.6,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5337,Isiah Pacheco,RB,DET,154.8,13.11,234,104,180,19.3,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6587,Tyler Loop,PK,BAL,154.9,13.11,190,115,180,15.3,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5334,Jalen Nailor,WR,LV,155.1,13.11,133,116,180,14.8,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6799,Jonah Coleman,RB,DEN,155.4,13.11,103,121,192,17.8,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2354,Hunter Henry,TE,NE,155.6,13.12,91,93,188,23.9,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6784,Malachi Fields,WR,NYG,156.0,13.12,12,108,209,30.3,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5717,Chris Rodriguez Jr.,RB,JAX,156.0,13.12,216,100,194,21.3,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5622,MarShawn Lloyd,RB,GB,156.2,13.12,44,105,200,22.6,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1314,Jacksonville Defense,DEF,JAX,156.3,13.12,693,117,208,14.9,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2340,Chris Boswell,PK,PIT,156.4,13.12,52,118,203,14.6,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
4891,Brandon Aiyuk,WR,SF,156.8,14.01,5,128,169,16.4,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6290,AJ Barner,TE,SEA,156.8,14.01,13,117,204,25.3,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6511,Dylan Sampson,RB,CLE,156.9,14.01,91,115,180,16.0,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6176,Braelon Allen,RB,NYJ,156.9,14.01,97,104,204,20.2,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5036,Tyler Bass,PK,BUF,157.1,14.01,15,139,177,15.4,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5711,Tank Dell,WR,HOU,157.3,14.01,293,116,180,15.8,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5676,C.J. Stroud,QB,HOU,157.6,14.02,165,117,180,15.3,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6787,Ja'Kobi Lane,WR,BAL,157.9,14.02,113,107,208,19.5,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5691,Tank Bigsby,RB,PHI,157.9,14.02,118,111,208,21.3,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6197,Ray Davis,RB,BUF,158.3,14.02,13,123,177,21.5,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6304,Ryan Flournoy,WR,DAL,159.0,14.03,33,89,200,26.9,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1307,Cleveland Defense,DEF,CLE,159.2,14.03,437,124,198,13.5,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2522,Wil Lutz,PK,DEN,159.4,14.03,176,119,207,16.4,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6773,Kenyon Sadiq,TE,NYJ,159.6,14.04,29,124,187,17.2,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5982,Keaton Mitchell,RB,LAC,159.6,14.04,108,102,210,21.8,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1303,Buffalo Defense,DEF,BUF,159.9,14.04,629,120,203,15.0,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6798,Kaelon Black,RB,SF,160.4,14.04,29,112,206,25.5,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
3264,Daniel Jones,QB,IND,160.5,14.05,210,126,180,13.0,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2514,Harrison Butker,PK,KC,160.9,14.05,167,116,204,17.1,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6789,Antonio Williams,WR,WAS,161.0,14.05,6,145,175,13.2,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2470,James Conner,RB,ARI,161.1,14.05,20,104,194,22.1,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1315,Kansas City Defense,DEF,KC,161.3,14.05,6,124,189,25.4,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6046,Blake Grupe,PK,IND,161.8,14.06,78,135,209,16.6,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2977,Dalton Schultz,TE,HOU,161.9,14.06,40,110,188,19.9,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6767,Fernando Mendoza,QB,LV,162.0,14.06,23,120,207,26.1,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6296,Will Reichard,PK,MIN,162.2,14.06,138,117,204,17.0,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6184,Adonai Mitchell,WR,NYJ,162.4,14.06,75,126,180,13.8,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5545,Malik Willis,QB,MIA,162.6,14.07,199,129,192,12.9,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6811,Emmett Johnson,RB,KC,162.8,14.07,8,147,176,9.3,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6545,Terrance Ferguson,TE,LAR,163.1,14.07,18,134,177,11.9,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6522,Jaylin Noel,WR,HOU,163.3,14.07,22,134,194,14.8,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5605,Brian Robinson,RB,ATL,163.5,14.07,40,97,206,26.1,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
4872,Najee Harris,RB,NYG,163.6,14.08,5,144,187,17.7,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6315,Devaughn Vele,WR,NO,163.8,14.08,14,133,208,21.4,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5678,Bryce Young,QB,CAR,163.8,14.08,23,120,191,20.2,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1332,Baltimore Defense,DEF,BAL,163.9,14.08,358,116,209,18.3,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
