position,era,age,hazard,in_support
WR,1999-2007,34.40000000000019,0.3011167315687419,True
WR,1999-2007,34.45000000000019,0.30252814380241927,True
WR,1999-2007,34.50000000000019,0.3039536031634687,True
WR,1999-2007,34.550000000000196,0.3053931047791861,True
WR,1999-2007,34.60000000000019,0.3068466425967192,True
WR,1999-2007,34.65000000000019,0.30831420934584103,True
WR,1999-2007,34.700000000000195,0.3097957965017842,True
WR,1999-2007,34.7500000000002,0.3112913942481549,True
WR,1999-2007,34.800000000000196,0.3128009914399469,True
WR,1999-2007,34.85000000000019,0.31432457556667076,True
WR,1999-2007,34.9000000000002,0.315862132715618,True
WR,1999-2007,34.9500000000002,0.31741364753528173,True
WR,1999-2007,35.0000000000002,0.3189791031989523,True
WR,1999-2007,35.050000000000196,0.3205584813685097,True
WR,1999-2007,35.1000000000002,0.32215176215843305,True
WR,1999-2007,35.150000000000205,0.32375892410004853,True
WR,1999-2007,35.2000000000002,0.32537994410603965,True
WR,1999-2007,35.2500000000002,0.32701479743524187,True
WR,1999-2007,35.3000000000002,0.32866345765774324,True
WR,1999-2007,35.35000000000021,0.33032589662031536,True
WR,1999-2007,35.400000000000205,0.33200208441220125,True
WR,1999-2007,35.4500000000002,0.33369198933128,True
WR,1999-2007,35.500000000000206,0.33539557785063695,True
WR,1999-2007,35.55000000000021,0.33711281458556164,True
WR,1999-2007,35.60000000000021,0.3388436622610011,True
WR,1999-2007,35.650000000000205,0.3405880816794951,True
WR,1999-2007,35.70000000000021,0.34234603168961597,True
WR,1999-2007,35.75000000000021,0.3441174691549427,True
WR,1999-2007,35.80000000000021,0.34590234892359545,True
WR,1999-2007,35.85000000000021,0.3477006237983583,True
WR,1999-2007,35.90000000000021,0.34951224450741497,True
WR,1999-2007,35.950000000000216,0.35133715967572693,True
WR,1999-2007,36.00000000000021,0.3531753157970816,True
WR,2008-2016,21.0,0.05336549087504087,False
WR,2008-2016,21.05,0.05526072992073933,False
WR,2008-2016,21.1,0.05721407090391153,False
WR,2008-2016,21.150000000000002,0.05922585770176658,False
WR,2008-2016,21.200000000000003,0.06129631192962303,False
WR,2008-2016,21.250000000000004,0.06342552366429545,False
WR,2008-2016,21.300000000000004,0.06561344215027567,True
WR,2008-2016,21.350000000000005,0.06785986654759427,True
WR,2008-2016,21.400000000000006,0.07016443678433966,True
WR,2008-2016,21.450000000000006,0.07252662458052578,True
WR,2008-2016,21.500000000000007,0.07494572471324214,True
WR,2008-2016,21.550000000000008,0.07742084659571524,True
WR,2008-2016,21.60000000000001,0.07995090624496522,True
WR,2008-2016,21.65000000000001,0.0825346187140873,True
WR,2008-2016,21.70000000000001,0.08517049106574195,True
WR,2008-2016,21.75000000000001,0.0878568159631478,True
WR,2008-2016,21.80000000000001,0.09059166595367338,True
WR,2008-2016,21.850000000000012,0.09337288851799125,True
WR,2008-2016,21.900000000000013,0.0961981019546564,True
WR,2008-2016,21.950000000000014,0.0990646921658986,True
WR,2008-2016,22.000000000000014,0.10196981040539037,True
WR,2008-2016,22.050000000000015,0.10491037204279015,True
WR,2008-2016,22.100000000000016,0.10788305639302924,True
WR,2008-2016,22.150000000000016,0.11088430765067055,True
WR,2008-2016,22.200000000000017,0.11391033696132019,True
WR,2008-2016,22.250000000000018,0.11695712565312366,True
WR,2008-2016,22.30000000000002,0.12002042964196033,True
WR,2008-2016,22.35000000000002,0.12309578501420494,True
WR,2008-2016,22.40000000000002,0.12617851478101239,True
WR,2008-2016,22.45000000000002,0.1292637367881683,True
WR,2008-2016,22.50000000000002,0.13234637275580136,True
WR,2008-2016,22.550000000000022,0.1354211584128602,True
WR,2008-2016,22.600000000000023,0.138482654682374,True
WR,2008-2016,22.650000000000023,0.14152525986532508,True
WR,2008-2016,22.700000000000024,0.14454322276360815,True
WR,2008-2016,22.750000000000025,0.14753065667618045,True
WR,2008-2016,22.800000000000026,0.1504815541972443,True
WR,2008-2016,22.850000000000026,0.15338980274124694,True
WR,2008-2016,22.900000000000027,0.15624920071671206,True
WR,2008-2016,22.950000000000028,0.15905347426948468,True
WR,2008-2016,23.00000000000003,0.16179629451589228,True
WR,2008-2016,23.05000000000003,0.1644712951876033,True
WR,2008-2016,23.10000000000003,0.1670720906125541,True
WR,2008-2016,23.15000000000003,0.1695922939601524,True
WR,2008-2016,23.20000000000003,0.17202553568396522,True
WR,2008-2016,23.250000000000032,0.1743654821011227,True
WR,2008-2016,23.300000000000033,0.17660585405458998,True
WR,2008-2016,23.350000000000033,0.17874044561209915,True
WR,2008-2016,23.400000000000034,0.18076314276370423,True
WR,2008-2016,23.450000000000035,0.18266794208842507,True
WR,2008-2016,23.500000000000036,0.18444896936906865,True
WR,2008-2016,23.550000000000036,0.1861004981428129,True
