year,name,pos,adp,stdev,team,pid,games,ppg,rookie_season,exp,tier,in_fit,adp_rank,adp_dec,m_iso_deep,resid_iso
2023,Kenneth Walker III,RB,47.9,5.8,SEA,00-0038134,15,13.293333333333333,2022,1,soph,True,17,4,12.035856922066072,1.2574764112672607
2023,Miles Sanders,RB,52.9,5.8,CAR,00-0035243,16,5.475,2019,4,vet,True,18,4,11.360280038588861,-5.885280038588862
2023,J.K. Dobbins,RB,55.1,7.0,BAL,00-0036158,1,11.7,2020,3,vet,False,19,4,11.360280038588861,0.3397199614111379
2023,Alexander Mattison,RB,56.9,7.4,MIN,00-0034972,16,8.325000000000001,2019,4,vet,True,20,5,11.360280038588861,-3.0352800385888603
2023,Dameon Pierce,RB,57.0,8.3,HOU,00-0037258,12,6.866666666666667,2022,1,soph,True,21,5,11.360280038588861,-4.493613371922194
2023,Cam Akers,RB,63.1,7.3,MIN,00-0036414,7,6.671428571428571,2020,3,vet,True,22,5,10.925918745824406,-4.254490174395835
2023,James Conner,RB,66.2,6.0,ARI,00-0033553,13,15.5,2017,6,vet,True,23,5,10.925918745824406,4.574081254175594
2023,Rachaad White,RB,68.1,6.3,TB,00-0037256,17,15.758823529411764,2022,1,soph,True,24,5,10.925918745824406,4.832904783587358
2023,Alvin Kamara,RB,69.2,7.5,NO,00-0033906,13,17.923076923076923,2017,6,vet,True,25,5,10.925918745824406,6.997158177252517
2023,Javonte Williams,RB,72.8,7.2,DEN,00-0036997,16,11.2,2021,2,vet,True,26,5,10.925918745824406,0.27408125417559326
2023,D'Andre Swift,RB,75.9,6.8,PHI,00-0036275,16,12.45625,2020,3,vet,True,27,6,10.925918745824406,1.5303312541755947
2023,David Montgomery,RB,76.8,6.0,DET,00-0035685,14,14.799999999999999,2019,4,vet,True,28,6,10.925918745824406,3.874081254175593
2023,James Cook III,RB,77.6,7.2,BUF,00-0037248,17,13.688235294117646,2022,1,soph,True,29,6,10.925918745824406,2.7623165482932404
2023,Isiah Pacheco,RB,79.2,6.9,KC,00-0037197,14,15.278571428571428,2022,1,soph,True,30,6,10.925918745824406,4.352652682747022
2023,Antonio Gibson,RB,88.9,5.3,WAS,00-0036328,16,7.9625,2020,3,vet,True,31,6,9.4762971493062,-1.5137971493061997
2023,AJ Dillon,RB,91.7,7.3,GB,00-0036265,15,7.84,2020,3,vet,True,32,7,9.4762971493062,-1.6362971493062002
2023,Brian Robinson Jr.,RB,94.2,8.0,WAS,00-0037746,15,13.206666666666667,2022,1,soph,True,33,7,9.4762971493062,3.730369517360467
2023,Khalil Herbert,RB,94.4,7.6,CHI,00-0036906,12,9.375,2021,2,vet,True,34,7,9.4762971493062,-0.10129714930620004
2023,Rashaad Penny,RB,97.3,6.5,PHI,00-0034750,3,1.5999999999999999,2018,5,vet,False,35,7,9.4762971493062,-7.8762971493062
2023,Samaje Perine,RB,99.3,7.1,DEN,00-0033526,17,7.135294117647058,2017,6,vet,True,36,7,9.4762971493062,-2.3410030316591417
2023,Jamaal Williams,RB,104.2,8.8,NO,00-0033948,13,4.676923076923076,2017,6,vet,True,37,7,8.801446416016189,-4.124523339093113
2023,Zach Charbonnet,RB,107.2,7.3,SEA,00-0039165,16,6.63125,2023,0,rookie,True,38,7,8.801446416016189,-2.1701964160161893
2023,Damien Harris,RB,110.6,8.5,BUF,00-0035657,5,3.7800000000000002,2019,4,vet,True,39,8,8.801446416016189,-5.021446416016189
2023,Jerick McKinnon,RB,111.3,8.3,KC,00-0031376,12,7.03,2014,9,vet,True,40,8,8.801446416016189,-1.7714464160161887
2023,Elijah Mitchell,RB,115.1,8.7,SF,00-0036567,10,4.76,2021,2,vet,True,41,8,8.801446416016189,-4.041446416016189
2023,De'Von Achane,RB,117.8,8.5,MIA,00-0039040,11,17.336363636363636,2023,0,rookie,True,42,8,8.801446416016189,8.534917220347447
2023,Jaylen Warren,RB,119.8,11.0,PIT,00-0037228,17,11.552941176470588,2022,1,soph,True,43,8,8.801446416016189,2.751494760454399
2023,Raheem Mostert,RB,122.8,11.9,MIA,00-0031687,15,17.846666666666668,2015,8,vet,True,44,8,8.514685960281549,9.331980706385119
2023,Tyler Allgeier,RB,125.0,9.9,ATL,00-0037263,17,8.094117647058823,2022,1,soph,True,45,8,8.514685960281549,-0.42056831322272537
2023,Devin Singletary,RB,130.7,11.7,HOU,00-0035250,16,10.45875,2019,4,vet,True,46,9,7.491790151433535,2.966959848566465
2023,Kenny Gainwell,RB,131.1,10.4,PHI,00-0036919,16,6.08625,2021,2,vet,True,47,9,7.491790151433535,-1.4055401514335353
2023,Cordarrelle Patterson,RB,132.4,13.3,ATL,00-0030578,11,3.2,2013,10,vet,True,48,9,7.491790151433535,-4.291790151433535
2023,Jeff Wilson Jr.,RB,133.2,10.2,MIA,00-0034115,8,4.9875,2018,5,vet,True,49,9,7.491790151433535,-2.504290151433535
2023,D'Onta Foreman,RB,137.1,16.2,CHI,00-0033925,9,10.133333333333333,2017,6,vet,True,50,9,7.491790151433535,2.641543181899798
2023,Tank Bigsby,RB,137.7,12.9,JAX,00-0038555,11,2.2181818181818183,2023,0,rookie,True,51,9,7.491790151433535,-5.273608333251717
2023,Tyjae Spears,RB,150.9,15.2,TEN,00-0039032,17,9.047058823529412,2023,0,rookie,True,52,9,7.491790151433535,1.5552686720958766
2023,Zamir White,RB,153.7,14.1,LV,00-0038040,11,6.672727272727273,2022,1,soph,True,53,10,7.491790151433535,-0.8190628787062622
2023,Jerome Ford,RB,157.4,16.1,CLE,00-0037267,17,12.423529411764706,2022,1,soph,True,54,10,7.491790151433535,4.931739260331171
2023,Roschon Johnson,RB,157.7,23.2,CHI,00-0039021,14,7.25,2023,0,rookie,True,55,10,7.491790151433535,-0.241790151433535
2023,Clyde Edwards-Helaire,RB,157.9,14.9,KC,00-0036360,14,4.978571428571429,2020,3,vet,True,56,10,7.491790151433535,-2.5132187228621063
2023,Gus Edwards,RB,160.6,12.8,BAL,00-0034184,17,11.0,2018,5,vet,True,57,10,7.491790151433535,3.508209848566465
2023,Chuba Hubbard,RB,160.7,13.9,CAR,00-0036555,17,10.735294117647058,2021,2,vet,True,58,10,7.491790151433535,3.243503966213523
2023,Zack Moss,RB,163.0,20.6,IND,00-0036251,13,13.03076923076923,2020,3,vet,True,59,10,7.481169871794871,5.549599358974359
2024,Christian McCaffrey,RB,1.4,0.7,SF,00-0033280,4,11.95,2017,7,vet,True,1,1,19.40125646412411,-7.451256464124111
2024,Breece Hall,RB,2.2,0.9,NYJ,00-0038120,16,15.05625,2022,2,vet,True,2,1,19.40125646412411,-4.3450064641241095
2024,Bijan Robinson,RB,4.9,1.3,ATL,00-0038542,17,20.099999999999998,2023,1,soph,True,3,1,19.40125646412411,0.698743535875888
2024,Jahmyr Gibbs,RB,9.4,2.2,DET,00-0039139,17,21.34705882352941,2023,1,soph,True,4,1,16.783941579810566,4.5631172437188425
2024,Jonathan Taylor,RB,9.8,2.0,IND,00-0036223,14,17.478571428571428,2020,4,vet,True,5,1,16.783941579810566,0.6946298487608615
2024,Saquon Barkley,RB,11.3,2.3,PHI,00-0034844,16,22.20625,2018,6,vet,True,6,2,16.783941579810566,5.4223084201894345
2024,Kyren Williams,RB,15.9,2.9,LAR,00-0037840,16,17.00625,2022,2,vet,True,7,2,15.48991409805029,1.5163359019497111
2024,Derrick Henry,RB,15.9,2.8,BAL,00-0032764,17,19.788235294117644,2016,8,vet,True,8,2,15.48991409805029,4.298321196067354
2024,Travis Etienne Jr.,RB,17.6,2.5,JAX,00-0036973,15,8.68,2021,3,vet,True,9,2,15.48991409805029,-6.809914098050291
2024,Isiah Pacheco,RB,19.8,2.9,KC,00-0037197,7,8.12857142857143,2022,2,vet,True,10,2,14.434106455309395,-6.3055350267379655
2024,De'Von Achane,RB,21.4,4.5,MIA,00-0039040,17,17.641176470588235,2023,1,soph,True,11,2,14.434106455309395,3.2070700152788394
2024,Josh Jacobs,RB,23.6,3.6,GB,00-0035700,17,17.241176470588236,2019,5,vet,True,12,3,14.434106455309395,2.807070015278841
2024,Rachaad White,RB,29.0,3.3,TB,00-0037256,15,13.306666666666667,2022,2,vet,True,13,3,13.416324058711414,-0.10965739204474723
2024,James Cook III,RB,30.3,4.1,BUF,00-0037248,16,16.66875,2022,2,vet,True,14,3,13.416324058711414,3.2524259412885854
2024,Alvin Kamara,RB,32.3,3.8,NO,00-0033906,14,18.95,2017,7,vet,True,15,3,13.416324058711414,5.533675941288585
2024,Joe Mixon,RB,35.0,4.3,HOU,00-0033897,14,17.178571428571427,2017,7,vet,True,16,3,13.416324058711414,3.762247369860013
2024,Kenneth Walker III,RB,35.6,4.1,SEA,00-0038134,11,16.472727272727273,2022,2,vet,True,17,3,13.416324058711414,3.056403214015859
2024,Aaron Jones Sr.,RB,46.0,5.7,MIN,00-0033293,17,14.211764705882352,2017,7,vet,True,18,4,12.035856922066072,2.17590778381628
2024,James Conner,RB,47.6,5.0,ARI,00-0033553,16,15.8625,2017,7,vet,True,19,4,12.035856922066072,3.8266430779339284
2024,David Montgomery,RB,54.6,5.7,DET,00-0035685,14,15.837142857142856,2019,5,vet,True,20,4,11.360280038588861,4.476862818553995
2024,D'Andre Swift,RB,56.5,6.5,CHI,00-0036275,17,12.617647058823529,2020,4,vet,True,21,4,11.360280038588861,1.2573670202346676
2024,Rhamondre Stevenson,RB,62.0,5.8,NE,00-0036875,15,11.726666666666667,2021,3,vet,True,22,5,11.360280038588861,0.3663866280778052
2024,Raheem Mostert,RB,64.1,6.2,MIA,00-0031687,12,5.908333333333334,2015,9,vet,True,23,5,10.925918745824406,-5.017585412491072
2024,Nick Chubb,RB,65.0,7.1,CLE,00-0034791,8,7.9125,2018,6,vet,True,24,5,10.925918745824406,-3.0134187458244064
2024,Najee Harris,RB,67.1,5.7,PIT,00-0036893,17,12.035294117647059,2021,3,vet,True,25,5,10.925918745824406,1.1093753718226527
2024,Zamir White,RB,67.8,6.1,LV,00-0038040,8,3.6625,2022,2,vet,True,26,5,10.925918745824406,-7.263418745824406
2024,Zack Moss,RB,74.4,8.0,CIN,00-0036251,8,10.2375,2020,4,vet,True,27,5,10.925918745824406,-0.6884187458244053
2024,Javonte Williams,RB,77.5,6.3,DEN,00-0036997,17,9.288235294117648,2021,3,vet,True,28,6,10.925918745824406,-1.6376834517067582
2024,Jaylen Warren,RB,79.6,5.7,PIT,00-0037228,15,8.273333333333333,2022,2,vet,True,29,6,9.51747964997965,-1.244146316646317
2024,Tony Pollard,RB,81.7,7.4,TEN,00-0035261,16,12.54375,2019,5,vet,True,30,6,9.51747964997965,3.026270350020349
2024,Jonathon Brooks,RB,85.4,5.8,CAR,00-0039344,2,3.9,2024,0,rookie,False,31,6,9.4762971493062,-5.5762971493062
2024,Devin Singletary,RB,87.9,6.1,NYG,00-0035250,15,6.4399999999999995,2019,5,vet,True,32,6,9.4762971493062,-3.0362971493062005
2024,Austin Ekeler,RB,88.0,6.7,WAS,00-0033699,12,11.025,2017,7,vet,True,33,6,9.4762971493062,1.5487028506938003
2024,Tyjae Spears,RB,91.4,5.6,TEN,00-0039032,11,10.299999999999999,2023,1,soph,True,34,7,9.4762971493062,0.8237028506937989
2024,Chase Brown,RB,91.9,7.4,CIN,00-0038597,16,15.9375,2023,1,soph,True,35,7,9.4762971493062,6.4612028506938
2024,Ezekiel Elliott,RB,96.2,8.3,LAC,00-0033045,13,3.923076923076923,2016,8,vet,True,36,7,9.4762971493062,-5.553220226229277
2024,Brian Robinson Jr.,RB,97.9,7.9,WAS,00-0037746,14,11.414285714285713,2022,2,vet,True,37,7,9.4762971493062,1.9379885649795128
2024,Jerome Ford,RB,98.5,8.9,CLE,00-0037267,14,9.571428571428571,2022,2,vet,True,38,7,9.4762971493062,0.09513142212237113
2024,Gus Edwards,RB,100.6,6.5,LAC,00-0034184,11,5.827272727272727,2018,6,vet,True,39,7,9.4762971493062,-3.649024422033473
2024,Trey Benson,RB,108.5,5.7,ARI,00-0039921,11,4.181818181818182,2024,0,rookie,True,40,8,8.801446416016189,-4.619628234198007
2024,Chuba Hubbard,RB,108.8,6.6,CAR,00-0036555,15,16.106666666666666,2021,3,vet,True,41,8,8.801446416016189,7.305220250650477
2024,Blake Corum,RB,110.3,7.2,LAR,00-0039738,12,2.7583333333333333,2024,0,rookie,True,42,8,8.801446416016189,-6.043113082682856
2024,J.K. Dobbins,RB,116.2,7.6,LAC,00-0036158,13,14.753846153846153,2020,4,vet,True,43,8,8.801446416016189,5.952399737829964
2024,Rico Dowdle,RB,118.9,9.5,DAL,00-0036139,16,12.3625,2020,4,vet,True,44,8,8.801446416016189,3.5610535839838118
2024,Tyler Allgeier,RB,125.1,10.4,ATL,00-0037263,16,6.58125,2022,2,vet,True,45,8,8.514685960281549,-1.9334359602815487
2024,Jaleel McLaughlin,RB,126.6,8.6,DEN,00-0038794,16,6.075,2023,1,soph,True,46,8,8.371889717425432,-2.296889717425432
2024,Elijah Mitchell,RB,129.8,14.5,SF,00-0036567,0,,2021,3,vet,False,47,9,7.491790151433535,
2024,Ty Chandler,RB,130.3,7.1,MIN,00-0037276,9,3.111111111111111,2022,2,vet,True,48,9,7.491790151433535,-4.380679040322423
2024,Zach Charbonnet,RB,130.7,6.7,SEA,00-0039165,17,10.994117647058824,2023,1,soph,True,49,9,7.491790151433535,3.5023274956252886
2024,Khalil Herbert,RB,136.4,9.8,CIN,00-0036906,6,4.95,2021,3,vet,True,50,9,7.491790151433535,-2.541790151433535
2024,Kimani Vidal,RB,143.9,14.2,LAC,00-0039391,9,3.6333333333333337,2024,0,rookie,True,51,9,7.491790151433535,-3.8584568181002012
2024,Ray Davis,RB,147.7,13.2,BUF,00-0039875,16,7.25625,2024,0,rookie,True,52,9,7.491790151433535,-0.23554015143353535
2024,Jordan Mason,RB,149.1,18.1,SF,00-0037525,11,10.409090909090908,2022,2,vet,True,53,9,7.491790151433535,2.9173007576573733
2024,Dameon Pierce,RB,151.4,16.3,HOU,00-0037258,5,8.28,2022,2,vet,True,54,10,7.491790151433535,0.7882098485664644
2024,Bucky Irving,RB,152.9,13.2,TB,00-0039361,17,14.376470588235295,2024,0,rookie,True,55,10,7.491790151433535,6.88468043680176
2024,Jaylen Wright,RB,156.6,14.3,MIA,00-0039874,12,2.1999999999999997,2024,0,rookie,True,56,10,7.491790151433535,-5.291790151433535
2024,Antonio Gibson,RB,158.6,12.6,NE,00-0036328,17,6.082352941176471,2020,4,vet,True,57,10,7.491790151433535,-1.4094372102570638
2024,MarShawn Lloyd,RB,159.1,14.1,GB,00-0039811,1,2.8,2024,0,rookie,False,58,10,7.491790151433535,-4.691790151433535
2024,Alexander Mattison,RB,160.7,11.1,LV,00-0034972,14,9.814285714285715,2019,5,vet,True,59,10,7.491790151433535,2.32249556285218
2024,Tyrone Tracy Jr.,RB,174.0,15.7,NYG,00-0039384,16,11.38125,2024,0,rookie,True,60,10,7.481169871794871,3.9000801282051283
