sample,route,term,est,se,ci_lo,ci_hi,mult,mult_lo,mult_hi,n,n_player_seasons
primary_touch_gate_4,A_harvey,rookie,-0.16776509853859134,0.07553755019712548,-0.31581597640534376,-0.01971422067183895,0.8455524328604213,0.7291936266538027,0.9804788338552172,13933,1408
primary_touch_gate_4,A_harvey,soph,0.11821446430369693,0.07686636682298054,-0.03244084629178941,0.2688697748991833,1.1254854619417922,0.9680797136425113,1.3084847323947724,13933,1408
primary_touch_gate_4,B_gammaGLM,rookie,-0.11412882749215392,0.06007446096769734,-0.23187260737949794,0.0036149523951901213,0.8921430159314694,0.7930471452258355,1.0036214942160149,14028,1408
primary_touch_gate_4,B_gammaGLM,soph,0.10015645485736191,0.05620718565630175,-0.010007604701345846,0.21032051441606966,1.1053438409609557,0.9900423047444928,1.2340735349340783,14028,1408
sens_touch_gate_8,A_harvey,rookie,-0.10517777160072458,0.0736236254210811,-0.2494774258373111,0.03912188263586194,0.9001644846802327,0.779207870595967,1.0398972213408015,10276,884
sens_touch_gate_8,A_harvey,soph,0.15648203001040797,0.07319934572169749,0.013013948703984812,0.29995011131683114,1.1693897482086275,1.013098998679292,1.34979146657742,10276,884
sens_touch_gate_8,B_gammaGLM,rookie,-0.0643284533591147,0.05992166316150623,-0.18177275504940743,0.05311584833117802,0.9376969592289724,0.8337907936364806,1.0545518061100245,10312,884
sens_touch_gate_8,B_gammaGLM,soph,0.12011320278763762,0.05347431757669496,0.015305466239458318,0.22492093933581692,1.127624494590663,1.0154231947509238,1.2522237106399245,10312,884
