position,era,age,hazard,in_support
WR,1999-2007,34.550000000000196,0.5118418991297886,True
WR,1999-2007,34.60000000000019,0.5118090008957359,True
WR,1999-2007,34.65000000000019,0.5117594313092223,True
WR,1999-2007,34.700000000000195,0.5116933478606634,True
WR,1999-2007,34.7500000000002,0.5116109079696313,True
WR,1999-2007,34.800000000000196,0.511512268989366,True
WR,1999-2007,34.85000000000019,0.5113975882116983,True
WR,1999-2007,34.9000000000002,0.5112670228723484,True
WR,1999-2007,34.9500000000002,0.5111207301565664,True
WR,1999-2007,35.0000000000002,0.5109588672050861,True
WR,1999-2007,35.050000000000196,0.510781591120357,True
WR,1999-2007,35.1000000000002,0.5105890589730268,True
WR,1999-2007,35.150000000000205,0.5103814278086443,True
WR,1999-2007,35.2000000000002,0.5101588546545547,True
WR,1999-2007,35.2500000000002,0.5099214965269566,True
WR,1999-2007,35.3000000000002,0.5096695104380998,True
WR,1999-2007,35.35000000000021,0.5094030534035905,True
WR,1999-2007,35.400000000000205,0.5091222824497855,True
WR,1999-2007,35.4500000000002,0.5088273546212453,True
WR,1999-2007,35.500000000000206,0.5085184269882265,True
WR,1999-2007,35.55000000000021,0.5081956566541884,True
WR,1999-2007,35.60000000000021,0.5078592007632922,True
WR,1999-2007,35.650000000000205,0.5075092165078711,True
WR,1999-2007,35.70000000000021,0.5071458611358519,True
WR,1999-2007,35.75000000000021,0.5067692919581068,True
WR,1999-2007,35.80000000000021,0.506379666355716,True
WR,1999-2007,35.85000000000021,0.5059771417871242,True
WR,1999-2007,35.90000000000021,0.5055618757951722,True
WR,1999-2007,35.950000000000216,0.5051340260139875,True
WR,1999-2007,36.00000000000021,0.5046937501757139,True
WR,2008-2016,21.0,0.0477700263367387,False
WR,2008-2016,21.05,0.04982669505711526,False
WR,2008-2016,21.1,0.05196052449644116,False
WR,2008-2016,21.150000000000002,0.054172469017256336,False
WR,2008-2016,21.200000000000003,0.05646330257924706,False
WR,2008-2016,21.250000000000004,0.05883360054941566,False
WR,2008-2016,21.300000000000004,0.061283721262637314,True
WR,2008-2016,21.350000000000005,0.06381378746783793,True
WR,2008-2016,21.400000000000006,0.06642366780846201,True
WR,2008-2016,21.450000000000006,0.06911295849842605,True
WR,2008-2016,21.500000000000007,0.07188096536604859,True
WR,2008-2016,21.550000000000008,0.07472668644817215,True
WR,2008-2016,21.60000000000001,0.0776487953245113,True
WR,2008-2016,21.65000000000001,0.08064562538785075,True
WR,2008-2016,21.70000000000001,0.08371515524877599,True
WR,2008-2016,21.75000000000001,0.08685499547387357,True
WR,2008-2016,21.80000000000001,0.09006237685356303,True
WR,2008-2016,21.850000000000012,0.09333414038975206,True
WR,2008-2016,21.900000000000013,0.09666672918422725,True
WR,2008-2016,21.950000000000014,0.10005618239608303,True
WR,2008-2016,22.000000000000014,0.1034981314206051,True
WR,2008-2016,22.050000000000015,0.10698779842299398,True
WR,2008-2016,22.100000000000016,0.11051999733838998,True
WR,2008-2016,22.150000000000016,0.11408913742514974,True
WR,2008-2016,22.200000000000017,0.11768922943164918,True
WR,2008-2016,22.250000000000018,0.12131389440853667,True
WR,2008-2016,22.30000000000002,0.12495637516889244,True
WR,2008-2016,22.35000000000002,0.12860955036878713,True
WR,2008-2016,22.40000000000002,0.13226595115093148,True
WR,2008-2016,22.45000000000002,0.13591778026514387,True
WR,2008-2016,22.50000000000002,0.13955693355192392,True
WR,2008-2016,22.550000000000022,0.14317502365015813,True
WR,2008-2016,22.600000000000023,0.14676340576752392,True
WR,2008-2016,22.650000000000023,0.15031320533305942,True
WR,2008-2016,22.700000000000024,0.15381534733610167,True
WR,2008-2016,22.750000000000025,0.15726058714475338,True
WR,2008-2016,22.800000000000026,0.1606395425904851,True
WR,2008-2016,22.850000000000026,0.16394272710357055,True
WR,2008-2016,22.900000000000027,0.16716058368681555,True
WR,2008-2016,22.950000000000028,0.1702835195223668,True
WR,2008-2016,23.00000000000003,0.17330194101806198,True
WR,2008-2016,23.05000000000003,0.17620628911544045,True
WR,2008-2016,23.10000000000003,0.17898707470073258,True
WR,2008-2016,23.15000000000003,0.18163491398230633,True
WR,2008-2016,23.20000000000003,0.18414056372253615,True
WR,2008-2016,23.250000000000032,0.1864949562381402,True
WR,2008-2016,23.300000000000033,0.18868923410993316,True
WR,2008-2016,23.350000000000033,0.1907147845698392,True
WR,2008-2016,23.400000000000034,0.19256327355905437,True
WR,2008-2016,23.450000000000035,0.19422667947558553,True
WR,2008-2016,23.500000000000036,0.1956973266511542,True
WR,2008-2016,23.550000000000036,0.1969681045504125,True
WR,2008-2016,23.600000000000037,0.19803885195420864,True
WR,2008-2016,23.650000000000038,0.1989180583717468,True
WR,2008-2016,23.70000000000004,0.19961531455231035,True
WR,2008-2016,23.75000000000004,0.20014073286435394,True
WR,2008-2016,23.80000000000004,0.2005048703503857,True
WR,2008-2016,23.85000000000004,0.20071865646166537,True
WR,2008-2016,23.90000000000004,0.2007933255877893,True
WR,2008-2016,23.950000000000042,0.20074035446049487,True
WR,2008-2016,24.000000000000043,0.20057140448573363,True
WR,2008-2016,24.050000000000043,0.20029826904075906,True
WR,2008-2016,24.100000000000044,0.19993282576151086,True
WR,2008-2016,24.150000000000045,0.19948699383813043,True
WR,2008-2016,24.200000000000045,0.19897269633154382,True
WR,2008-2016,24.250000000000046,0.19840182752056648,True
WR,2008-2016,24.300000000000047,0.19778622528610057,True
WR,2008-2016,24.350000000000048,0.1971376485361851,True
WR,2008-2016,24.40000000000005,0.1964677596726386,True
WR,2008-2016,24.45000000000005,0.19578811209675118,True
WR,2008-2016,24.50000000000005,0.19511014274803523,True
WR,2008-2016,24.55000000000005,0.19444516966667133,True
WR,2008-2016,24.60000000000005,0.19380439456731485,True
WR,2008-2016,24.650000000000052,0.1931989104097179,True
WR,2008-2016,24.700000000000053,0.19263971395055046,True
WR,2008-2016,24.750000000000053,0.19213772326122353,True
WR,2008-2016,24.800000000000054,0.19170380019869437,True
WR,2008-2016,24.850000000000055,0.19134877782038234,True
WR,2008-2016,24.900000000000055,0.1910834927404869,True
WR,2008-2016,24.950000000000056,0.1909188224331154,True
WR,2008-2016,25.000000000000057,0.1908657274974167,True
WR,2008-2016,25.050000000000058,0.19093529891091318,True
WR,2008-2016,25.10000000000006,0.19113881030869656,True
WR,2008-2016,25.15000000000006,0.19148640086371466,True
WR,2008-2016,25.20000000000006,0.19197723230405625,True
WR,2008-2016,25.25000000000006,0.19260517492708484,True
WR,2008-2016,25.30000000000006,0.19336422033894193,True
WR,2008-2016,25.350000000000062,0.1942484824833052,True
WR,2008-2016,25.400000000000063,0.19525216312795,True
WR,2008-2016,25.450000000000063,0.1963695192000469,True
WR,2008-2016,25.500000000000064,0.1975948319472963,True
WR,2008-2016,25.550000000000065,0.1989223779117662,True
WR,2008-2016,25.600000000000065,0.20034640171282897,True
WR,2008-2016,25.650000000000066,0.20186109064454,True
WR,2008-2016,25.700000000000067,0.20346055110087896,True
WR,2008-2016,25.750000000000068,0.2051387868492448,True
WR,2008-2016,25.800000000000068,0.20688967917826626,True
WR,2008-2016,25.85000000000007,0.20870696895021254,True
WR,2008-2016,25.90000000000007,0.21058424059096487,True
WR,2008-2016,25.95000000000007,0.2125149080515749,True
WR,2008-2016,26.00000000000007,0.21449220277488545,True
WR,2008-2016,26.05000000000007,0.2165091636985463,True
WR,2008-2016,26.100000000000072,0.21855862932211328,True
WR,2008-2016,26.150000000000073,0.22063323186088266,True
WR,2008-2016,26.200000000000074,0.22272539350287546,True
WR,2008-2016,26.250000000000075,0.22482732477813555,True
WR,2008-2016,26.300000000000075,0.2269310250415164,True
WR,2008-2016,26.350000000000076,0.2290282850616773,True
WR,2008-2016,26.400000000000077,0.2311106917004131,True
WR,2008-2016,26.450000000000077,0.23316963465803728,True
WR,2008-2016,26.500000000000078,0.23519631525268522,True
