year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols
2016,Eric Decker,00-0027690,44.9,25,2010,6,3,13.466666666666667,vet,False,13.762082379605603,13.894337842606387,-0.4276711759397198,-0.29541571293893654
2016,Doug Baldwin,00-0028434,48.8,26,2011,5,16,15.85,vet,True,13.569233032262167,13.894337842606387,1.955662157393613,2.280766967737833
2016,Josh Gordon,00-0029664,49.8,27,2012,4,0,,vet,False,13.522267402152474,13.894337842606387,,
2016,Michael Floyd,00-0029638,52.3,28,2012,4,14,8.27142857142857,vet,True,13.408859514662314,13.173062271062273,-4.901633699633702,-5.137430943233744
2016,Marvin Jones Jr.,00-0029293,56.2,29,2012,4,15,11.486666666666666,vet,True,13.242340362854462,12.543744208908237,-1.0570775422415704,-1.7556736961877952
2016,Larry Fitzgerald,00-0022921,60.2,30,2004,12,16,15.2375,vet,True,13.08314873312892,12.543744208908237,2.693755791091764,2.15435126687108
2017,Antonio Brown,00-0027793,3.7,1,2010,7,14,22.164285714285715,vet,True,19.541379563387167,19.556530987394957,2.6077547268907573,2.6229061508985474
2017,Julio Jones,00-0027944,5.7,2,2011,6,16,15.743749999999999,vet,True,18.540849895130147,18.379251629089865,-2.635501629089866,-2.797099895130149
2017,Odell Beckham Jr.,00-0031235,6.4,3,2014,3,4,18.5,vet,True,18.272661460775396,18.379251629089865,0.12074837091013535,0.22733853922460412
2017,Mike Evans,00-0031408,7.9,4,2014,3,15,13.54,vet,True,17.785135339379828,17.943725961538462,-4.403725961538463,-4.245135339379829
2017,A.J. Green,00-0027942,10.0,5,2011,6,16,14.175,vet,True,17.239361250604084,17.943725961538462,-3.768725961538461,-3.064361250604083
2017,Jordy Nelson,00-0026176,11.4,6,2008,9,14,9.799999999999999,vet,True,16.93598808502182,16.94065359477124,-7.140653594771242,-7.13598808502182
2017,Michael Thomas,00-0032765,13.3,7,2016,1,16,16.15625,soph,True,16.579078981161434,16.42261932202348,-0.26636932202347907,-0.42282898116143386
2017,Brandin Cooks,00-0031236,17.1,8,2014,3,16,13.825,vet,True,15.997204107268972,16.42261932202348,-2.59761932202348,-2.172204107268973
2017,Dez Bryant,00-0027902,20.5,9,2010,7,16,11.65,vet,True,15.577327988242175,15.39774859415863,-3.7477485941586295,-3.9273279882421743
2017,Amari Cooper,00-0031544,21.3,10,2015,2,12,12.541666666666666,vet,True,15.488692239647431,15.39774859415863,-2.8560819274919638,-2.947025572980765
2017,Doug Baldwin,00-0028434,22.4,11,2011,6,16,13.95625,vet,True,15.372106569053837,15.39774859415863,-1.4414985941586291,-1.4158565690538367
2017,Keenan Allen,00-0030279,25.8,12,2013,4,16,17.3875,vet,True,15.044919647097633,15.39774859415863,1.9897514058413694,2.3425803529023668
2017,T.Y. Hilton,00-0029608,28.8,13,2012,5,16,10.975,vet,True,14.790231695161376,14.881502854988153,-3.906502854988153,-3.8152316951613763
2017,Terrelle Pryor,00-0028825,30.2,14,2011,6,7,7.142857142857143,vet,True,14.680331179067096,14.881502854988153,-7.738645712131009,-7.537474036209953
2017,DeAndre Hopkins,00-0030564,31.7,15,2013,4,15,20.653333333333332,vet,True,14.56809630652217,14.881502854988153,5.77183047834518,6.085237026811162
2017,Demaryius Thomas,00-0027874,34.5,16,2010,7,16,12.86875,vet,True,14.372120979327052,14.318447404719464,-1.4496974047194637,-1.5033709793270518
2017,Kelvin Benjamin,00-0031359,38.6,17,2014,3,13,9.930769230769231,vet,True,14.112126167317278,14.318447404719464,-4.387678173950233,-4.181356936548047
2017,Alshon Jeffery,00-0029137,39.1,18,2012,5,16,12.24375,vet,True,14.082327478330996,14.318447404719464,-2.0746974047194637,-1.8385774783309952
2017,Martavis Bryant,00-0031373,40.9,19,2014,3,15,8.833333333333334,vet,True,13.978120213116398,14.318447404719464,-5.48511407138613,-5.144786879783064
2017,Michael Crabtree,00-0026986,43.7,20,2009,8,13,13.215384615384616,vet,True,13.824803854056503,13.894337842606387,-0.6789532272217702,-0.6094192386718866
2017,Davante Adams,00-0031381,44.9,21,2014,3,14,15.892857142857142,vet,True,13.762082379605603,13.894337842606387,1.9985193002507557,2.130774763251539
2017,Tyreek Hill,00-0033040,45.5,22,2016,1,15,16.346666666666668,soph,True,13.731347510040502,13.894337842606387,2.452328824060281,2.6153191566261658
2017,Golden Tate,00-0027891,47.8,23,2010,7,16,14.03125,vet,True,13.617171104436252,13.894337842606387,0.1369121573936134,0.41407889556374755
2017,Larry Fitzgerald,00-0022921,48.4,24,2004,13,16,16.34,vet,True,13.588289322344243,13.894337842606387,2.4456621573936133,2.7517106776557565
2017,DeVante Parker,00-0031547,51.9,25,2015,2,12,10.700000000000001,vet,True,13.42663561867665,13.173062271062273,-2.473062271062272,-2.7266356186766494
2017,Stefon Diggs,00-0031588,54.8,26,2015,2,14,14.157142857142857,vet,True,13.300748084341699,12.691904761904762,1.4652380952380941,0.856394772801158
2017,Allen Robinson II,00-0031428,57.0,27,2014,3,0,,vet,False,13.209614359719511,12.543744208908237,,
2017,Jamison Crowder,00-0031941,61.2,28,2015,2,14,11.857142857142858,vet,True,13.045004111326813,12.543744208908237,-0.6866013517653791,-1.1878612541839555
2017,Jarvis Landry,00-0031382,64.0,29,2014,3,16,16.25,vet,True,12.941425925364763,12.543744208908237,3.7062557910917633,3.308574074635237
2017,Brandon Marshall,00-0024334,65.2,30,2006,11,5,6.68,vet,True,12.898415533615397,12.543744208908237,-5.863744208908237,-6.2184155336153975
2018,Antonio Brown,00-0027793,4.7,1,2010,8,15,21.58,vet,True,18.98748480251445,19.556530987394957,2.023469012605041,2.5925151974855467
2018,DeAndre Hopkins,00-0030564,8.8,2,2013,5,16,20.84375,vet,True,17.535337201668145,17.943725961538462,2.900024038461538,3.3084127983318545
2018,Odell Beckham Jr.,00-0031235,11.2,3,2014,4,12,19.361666666666668,vet,True,16.976968379162166,17.943725961538462,1.4179407051282062,2.384698287504502
2018,Julio Jones,00-0027944,14.2,4,2011,7,16,20.36875,vet,True,16.42747621740028,16.42261932202348,3.9461306779765195,3.941273782599719
2018,Michael Thomas,00-0032765,16.0,5,2016,2,16,19.71875,vet,True,16.151149545581415,16.42261932202348,3.296130677976521,3.567600454418585
2018,Keenan Allen,00-0030279,17.2,6,2013,5,15,17.34,vet,True,15.983703624850481,16.42261932202348,0.9173806779765208,1.356296375149519
2018,Davante Adams,00-0031381,18.2,7,2014,4,15,21.973333333333336,vet,True,15.852859425234485,16.42261932202348,5.550714011309857,6.120473908098852
2018,A.J. Green,00-0027942,21.3,8,2011,7,8,18.4625,vet,True,15.488692239647431,15.39774859415863,3.0647514058413687,2.9738077603525674
2018,Tyreek Hill,00-0033040,23.7,9,2016,2,16,20.875,vet,True,15.241489551518656,15.39774859415863,5.47725140584137,5.633510448481344
2018,Mike Evans,00-0031408,25.5,10,2014,4,16,17.775,vet,True,15.071999794102329,15.39774859415863,2.3772514058413687,2.70300020589767
2018,Stefon Diggs,00-0031588,26.0,11,2015,3,15,17.753333333333334,vet,True,15.027040591653735,15.39774859415863,2.355584739174704,2.7262927416795986
2018,T.Y. Hilton,00-0029608,27.4,12,2012,6,14,17.071428571428573,vet,True,14.905609894450023,14.881502854988153,2.1899257164404204,2.1658186769785495
2018,Amari Cooper,00-0031544,31.4,13,2015,3,13,16.423076923076923,vet,True,14.59011225219706,14.881502854988153,1.5415740680887708,1.8329646708798641
2018,Adam Thielen,00-0030035,33.5,14,2013,5,16,19.20625,vet,True,14.440223717646433,14.626785714285713,4.5794642857142875,4.766026282353568
2018,Larry Fitzgerald,00-0022921,34.9,15,2004,14,16,11.605,vet,True,14.345431044874852,14.318447404719464,-2.7134474047194637,-2.7404310448748515
2018,Doug Baldwin,00-0028434,37.6,16,2011,7,11,12.79090909090909,vet,True,14.172899372189475,14.318447404719464,-1.5275383138103749,-1.3819902812803857
2018,Jarvis Landry,00-0031382,39.4,17,2014,4,16,13.57,vet,True,14.064630631604809,14.318447404719464,-0.7484474047194638,-0.49463063160480836
2018,JuJu Smith-Schuster,00-0033857,41.2,18,2017,1,16,18.55625,soph,True,13.961199361863166,14.318447404719464,4.2378025952805345,4.595050638136833
2018,Chris Hogan,00-0028237,42.1,19,2011,7,13,7.9,vet,True,13.91116635716434,13.894337842606387,-5.994337842606386,-6.01116635716434
2018,Josh Gordon,00-0029664,44.1,20,2012,6,12,11.558333333333332,vet,True,13.803707342043236,13.894337842606387,-2.336004509273055,-2.245374008709904
2018,Golden Tate,00-0027891,46.7,21,2010,8,15,12.193333333333333,vet,True,13.671075312479829,13.894337842606387,-1.7010045092730532,-1.4777419791464954
2018,Demaryius Thomas,00-0027874,47.0,22,2010,8,14,11.192857142857141,vet,True,13.656249267103817,13.894337842606387,-2.7014806997492453,-2.463392124246676
2018,Marquise Goodwin,00-0030068,48.9,23,2013,5,9,9.522222222222222,vet,True,13.564493365970876,13.894337842606387,-4.3721156203841645,-4.042271143748653
2018,Brandin Cooks,00-0031236,52.5,24,2014,4,15,16.21333333333333,vet,True,13.400022381129675,13.173062271062273,3.0402710622710583,2.813310952203656
2018,Allen Robinson II,00-0031428,55.2,25,2014,4,13,11.792307692307693,vet,True,13.283909274304383,12.543744208908237,-0.7514365166005437,-1.4916015819966901
2018,Emmanuel Sanders,00-0027685,57.6,26,2010,8,12,16.518333333333334,vet,True,13.18536988505305,12.543744208908237,3.9745891244250977,3.3329634482802852
2018,Corey Davis,00-0033871,61.1,27,2017,1,16,11.475,soph,True,13.048790418261795,12.543744208908237,-1.068744208908237,-1.5737904182617957
