year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols,m_hat,tau2,sig2,th_mu,th_qb
2015,Antonio Brown,00-0027793,2.5,1,2010,5,16,24.3875,vet,True,20.171135953321546,20.135833333333338,4.251666666666665,4.2163640466784535,19.637322680748838,10.08251780825076,43.03219153227476,20.523603400840464,20.523603400840464
2015,Julio Jones,00-0027944,6.2,2,2011,4,16,23.06875,vet,True,18.125496033900415,18.25394794129773,4.81480205870227,4.9432539660995864,17.064472903762,10.08251780825076,43.03219153227476,17.588807276483053,17.588807276483053
2015,Dez Bryant,00-0027902,7.6,3,2010,5,9,9.9,vet,True,17.66693701925947,18.00710576923077,-8.10710576923077,-7.766937019259473,17.054877553918406,10.08251780825076,43.03219153227476,17.566480091057795,17.696194074017463
2015,Demaryius Thomas,00-0027874,9.1,4,2010,5,16,16.7125,vet,True,17.26124497039877,18.00710576923077,-1.2946057692307704,-0.5487449703987721,17.054877553918406,10.08251780825076,43.03219153227476,17.861895777859235,17.861895777859235
2015,Odell Beckham Jr.,00-0031235,11.4,5,2014,1,15,21.28666666666667,soph,True,16.753721721936067,16.94065359477124,4.3460130718954275,4.532944944730602,16.03102337677672,6.957265089440239,39.27178074071456,17.343190448086435,17.343190448086435
2015,Calvin Johnson,00-0025389,13.1,6,2007,8,15,17.233333333333334,vet,True,16.440659275264785,16.281429738562093,0.9519035947712418,0.792674058068549,16.03102337677672,10.08251780825076,43.03219153227476,16.547154041224314,16.547154041224314
2015,Randall Cobb,00-0028002,15.9,7,2011,4,16,12.68125,vet,True,16.004379848059898,16.174372178623514,-3.493122178623514,-3.3231298480598976,16.03102337677672,10.08251780825076,43.03219153227476,16.492579255710794,16.492579255710794
2015,A.J. Green,00-0027942,16.7,8,2011,4,16,17.10625,vet,True,15.893816985622053,16.174372178623514,0.9318778213764852,1.2124330143779467,16.03102337677672,10.08251780825076,43.03219153227476,16.235524106552916,16.235524106552916
2015,Brandin Cooks,00-0031236,20.6,9,2014,1,16,15.85,soph,True,15.421106079935894,15.309814510824571,0.5401854891754265,0.4288939200641053,15.298547452250265,6.957265089440239,39.27178074071456,15.092587168151725,15.092587168151725
2015,T.Y. Hilton,00-0029608,22.8,10,2012,3,16,13.2125,vet,True,15.192569859726834,15.179405480140774,-1.966905480140774,-1.980069859726834,15.298547452250265,10.08251780825076,43.03219153227476,15.66581884172746,15.66581884172746
2015,Jordan Matthews,00-0031299,24.4,11,2014,1,16,14.41875,soph,True,15.039815328591631,15.179405480140774,-0.760655480140775,-0.6210653285916319,15.298547452250265,6.957265089440239,39.27178074071456,15.024864176382643,14.52559523150724
2015,Alshon Jeffery,00-0029137,26.1,12,2012,3,9,17.633333333333333,vet,True,14.888120295634485,15.179405480140774,2.4539278531925586,2.74521303769885,15.200596444529614,10.08251780825076,43.03219153227476,15.41878236629752,15.382715551523368
2015,DeAndre Hopkins,00-0030564,28.7,13,2013,2,16,20.69375,vet,True,14.67424103847541,14.888359769943484,5.805390230056515,6.019508961524588,14.213500732407576,10.08251780825076,43.03219153227476,14.256021469743374,14.72691774158532
2015,Mike Evans,00-0031408,30.0,14,2014,1,15,14.173333333333336,soph,True,14.57446506937044,14.888359769943484,-0.7150264366101471,-0.4011317360371045,14.213500732407576,6.957265089440239,39.27178074071456,14.533529382176736,14.398904283387287
2015,Emmanuel Sanders,00-0027685,31.9,15,2010,5,15,15.093333333333334,vet,True,14.436156501078637,14.888359769943484,0.204973563389851,0.6571768322546987,14.213500732407576,10.08251780825076,43.03219153227476,15.095998603299279,15.095998603299279
2015,Davante Adams,00-0031381,34.6,16,2014,1,13,8.176923076923076,soph,True,14.253165127202587,14.183591681330652,-6.006668604407576,-6.076242050279513,13.986443588480336,6.957265089440239,39.27178074071456,12.940803296957768,12.940803296957768
2015,Jarvis Landry,00-0031382,36.6,17,2014,1,16,17.21,soph,True,14.126600031268229,14.183591681330652,3.0264083186693487,3.083399968731772,13.986443588480336,6.957265089440239,39.27178074071456,13.781803230071946,13.781803230071946
2015,Andre Johnson,00-0022044,37.7,18,2003,12,15,7.686666666666667,vet,True,14.05990625773078,14.133351985789943,-6.446685319123278,-6.373239591064111,13.62333428463745,10.08251780825076,43.03219153227476,13.44932754154895,13.251333958689889
2015,Jeremy Maclin,00-0026995,38.8,19,2009,6,15,16.21333333333333,vet,True,13.995130743402694,14.133351985789943,2.079981347543386,2.2182025899306375,13.62333428463745,10.08251780825076,43.03219153227476,14.32125860749248,15.118525039342149
2015,Amari Cooper,00-0031544,40.8,20,2015,0,16,13.29375,rookie,True,13.88192771933088,14.133351985789943,-0.8396019857899457,-0.588177719330881,13.62333428463745,23.189963949080383,36.75293911819843,13.62333428463745,13.62333428463745
2015,Julian Edelman,00-0027150,41.9,21,2009,6,9,19.166666666666668,vet,True,13.822009006506317,14.133351985789943,5.033314680876723,5.344657660160353,13.62333428463745,10.08251780825076,43.03219153227476,14.136856847744935,14.136856847744935
2015,Golden Tate,00-0027891,43.5,22,2010,5,16,13.0875,vet,True,13.737605085917776,13.68010859492245,-0.5926085949224493,-0.6501050859177742,13.62333428463745,10.08251780825076,43.03219153227476,14.111264324103503,14.111264324103503
2015,Keenan Allen,00-0030279,48.7,23,2013,2,8,20.4375,vet,True,13.483283500924824,13.68010859492245,6.75739140507755,6.954216499075175,13.62333428463745,10.08251780825076,43.03219153227476,13.441282562814866,13.441282562814866
2015,Brandon Marshall,00-0024334,50.5,24,2006,9,16,21.2,vet,True,13.40153906729002,13.555967770655272,7.644032229344727,7.798460932709981,12.817958766791135,10.08251780825076,43.03219153227476,12.99999449388877,12.99999449388877
2015,Allen Robinson II,00-0031428,53.5,25,2014,1,16,19.0,soph,True,13.271564582728663,13.11668762609939,5.88331237390061,5.728435417271335,12.81434397867196,6.957265089440239,39.27178074071456,12.643630272158829,12.847927963995561
2015,Nelson Agholor,00-0031549,56.6,26,2015,0,11,5.072727272727272,rookie,True,13.144700446756218,12.496525615649944,-7.423798342922673,-8.071973174028946,12.81434397867196,23.189963949080383,36.75293911819843,12.81434397867196,12.81434397867196
2015,Charles Johnson,00-0030113,61.6,27,2013,2,5,3.44,vet,True,12.954039627118922,12.496525615649944,-9.056525615649946,-9.514039627118922,12.81434397867196,10.08251780825076,43.03219153227476,12.073200551864925,12.22527174164366
2015,Sammy Watkins,00-0031325,62.5,28,2014,1,13,16.83076923076923,soph,True,12.921371214822852,12.496525615649944,4.334243615119286,3.909398015946378,12.81434397867196,6.957265089440239,39.27178074071456,12.748224670557745,12.758257706375387
2015,John Brown,00-0031051,64.3,29,2014,1,15,13.833333333333334,soph,True,12.857422457077616,12.496525615649944,1.3368077176833886,0.9759108762557176,12.81434397867196,6.957265089440239,39.27178074071456,12.268520145526745,12.029608480119148
2015,Martavis Bryant,00-0031373,67.2,30,2014,1,11,15.47272727272727,soph,True,12.758066856788938,12.496525615649944,2.9762016570773255,2.714660415938333,12.022439990043988,6.957265089440239,39.27178074071456,12.171063364323379,12.171063364323379
2016,Antonio Brown,00-0027793,1.2,1,2010,6,15,20.486666666666668,vet,True,21.82422980786913,20.486666666666668,0.0,-1.3375631412024624,23.00380952380952,12.956172891265584,43.15615042962345,23.47972542740557,24.57991508885661
2016,Julio Jones,00-0027944,2.8,2,2011,5,14,18.564285714285713,vet,True,19.91588960294928,18.700576563958915,-0.1362908496732018,-1.3516038886635684,21.1840921807653,12.956172891265584,43.15615042962345,21.466133269805717,21.466133269805717
2016,Odell Beckham Jr.,00-0031235,3.4,3,2014,2,16,18.5375,vet,True,19.478598603281988,18.700576563958915,-0.1630765639589135,-0.9410986032819864,21.1840921807653,12.956172891265584,43.15615042962345,21.625071209382924,21.625071209382924
2016,A.J. Green,00-0027942,6.4,4,2011,5,9,20.711111111111112,vet,True,18.053989518564833,18.25394794129773,2.4571631698133807,2.6571215925462788,18.60236186600771,12.956172891265584,43.15615042962345,18.077749462790027,18.24194960269658
2016,DeAndre Hopkins,00-0030564,6.4,5,2013,3,16,12.3375,vet,True,18.053989518564833,18.25394794129773,-5.916447941297731,-5.716489518564833,18.60236186600771,12.956172891265584,43.15615042962345,18.604456736496214,18.855607206760624
2016,Allen Robinson II,00-0031428,9.2,6,2014,2,16,12.45625,vet,True,17.236629795884518,18.00710576923077,-5.550855769230768,-4.780379795884517,16.92861999998771,12.956172891265584,43.15615042962345,16.799303180965033,16.958046224233744
2016,Brandon Marshall,00-0024334,13.0,7,2006,10,15,10.386666666666668,vet,True,16.45791810339268,16.281429738562093,-5.894763071895426,-6.071251436726012,16.38361165413734,12.956172891265584,43.15615042962345,17.205226836142202,17.22705522269358
2016,Mike Evans,00-0031408,15.7,9,2014,2,16,19.00625,vet,True,16.032889925577955,16.174372178623514,2.8318778213764872,2.9733600744220468,16.38361165413734,12.956172891265584,43.15615042962345,15.861581701334163,15.75697553721134
2016,Dez Bryant,00-0027902,16.4,10,2010,6,12,15.0,vet,True,15.93464467850943,16.174372178623514,-1.1743721786235142,-0.9346446785094304,16.38361165413734,12.956172891265584,43.15615042962345,15.260911278554342,14.966617852727758
2016,Jordy Nelson,00-0026176,17.3,11,2008,8,16,19.04375,vet,True,15.814316989411823,16.174372178623514,2.869377821376485,3.229433010588174,16.38361165413734,12.956172891265584,43.15615042962345,17.332630690677444,17.332630690677444
2016,Amari Cooper,00-0031544,20.1,12,2015,1,16,14.51875,soph,True,15.47644709627714,15.309814510824571,-0.7910645108245742,-0.9576970962771424,15.83899928440123,9.015292791890888,39.89072496744503,15.369810244309175,15.369810244309175
2016,Alshon Jeffery,00-0029137,22.1,13,2012,4,12,12.175,vet,True,15.26280210852224,15.309814510824571,-3.134814510824574,-3.087802108522242,15.83899928440123,12.956172891265584,43.15615042962345,16.318405475077427,16.29618729590906
2016,Brandin Cooks,00-0031236,23.3,14,2014,2,15,16.42,vet,True,15.143711847333147,15.179405480140774,1.2405945198592274,1.2762881526668544,15.83899928440123,12.956172891265584,43.15615042962345,15.618337934965446,15.633150054411022
2016,Jarvis Landry,00-0031382,26.9,15,2014,2,16,14.58125,vet,True,14.820122193763218,14.888359769943484,-0.3071097699434819,-0.2388721937632176,15.83899928440123,12.956172891265584,43.15615042962345,15.78399979718571,15.78399979718571
2016,Sammy Watkins,00-0031325,28.3,16,2014,2,8,10.375,vet,True,14.705852308965454,14.888359769943484,-4.513359769943483,-4.330852308965454,15.83899928440123,12.956172891265584,43.15615042962345,15.665877642214356,15.713252437202232
2016,T.Y. Hilton,00-0029608,29.4,17,2012,4,16,17.1125,vet,True,14.619966941173388,14.888359769943484,2.224140230056518,2.492533058826613,14.675621760890326,12.956172891265584,43.15615042962345,14.632526450997428,15.010486077827693
2016,Demaryius Thomas,00-0027874,29.7,18,2010,6,16,14.14375,vet,True,14.5971010996012,14.888359769943484,-0.7446097699434819,-0.4533510996011998,14.675621760890326,12.956172891265584,43.15615042962345,15.927368800557275,16.010199731667406
2016,Randall Cobb,00-0028002,31.5,19,2011,5,12,12.358333333333334,vet,True,14.464576639053128,14.888359769943484,-2.5300264366101484,-2.1062433057197936,14.675621760890326,12.956172891265584,43.15615042962345,14.65201608184687,14.65201608184687
2016,Julian Edelman,00-0027150,35.1,20,2009,7,16,14.51875,vet,True,14.220850856253342,14.183591681330652,0.3351583186693485,0.2978991437466582,14.106682573576363,12.956172891265584,43.15615042962345,15.549911999951014,15.549911999951014
2016,Jeremy Maclin,00-0026995,37.3,21,2009,7,11,9.954545454545457,vet,True,14.083930656716028,14.133351985789943,-4.17880653124449,-4.129385202170573,14.106682573576363,12.956172891265584,43.15615042962345,14.972796188169232,15.463934885575188
2016,Donte Moncrief,00-0031339,38.4,22,2014,2,9,11.4,vet,True,14.01847049682296,14.133351985789943,-2.7333519857899464,-2.61847049682296,14.106682573576363,12.956172891265584,43.15615042962345,12.849985596047938,13.459175771741945
2016,Kelvin Benjamin,00-0031359,39.2,23,2014,2,15,13.140000000000002,vet,True,13.972030376287556,14.133351985789943,-0.9933519857899428,-0.8320303762875536,14.106682573576363,12.956172891265584,43.15615042962345,14.10802580048386,13.92042190438508
2016,Golden Tate,00-0027891,43.6,24,2010,6,16,13.94375,vet,True,13.73243340500092,13.68010859492245,0.2636414050775499,0.2113165949990794,14.106682573576363,12.956172891265584,43.15615042962345,14.112377710243463,14.112377710243463
2016,Doug Baldwin,00-0028434,48.8,26,2011,5,16,15.85,vet,True,13.478663466382397,13.68010859492245,2.16989140507755,2.371336533617603,14.106682573576363,12.956172891265584,43.15615042962345,14.311171944907777,14.311171944907777
2016,Michael Floyd,00-0029638,52.3,28,2012,4,14,8.27142857142857,vet,True,13.32265787507659,13.11668762609939,-4.845259054670819,-5.05122930364802,14.106682573576363,12.956172891265584,43.15615042962345,13.426155304046452,13.222245041284157
2016,Marvin Jones Jr.,00-0029293,56.2,29,2012,4,15,11.486666666666666,vet,True,13.160674031794294,12.496525615649944,-1.009858948983279,-1.6740073651276273,12.3334724540604,12.956172891265584,43.15615042962345,11.99527228287874,12.060212093066779
2016,Larry Fitzgerald,00-0022921,60.2,30,2004,12,16,15.2375,vet,True,13.005818138514998,12.496525615649944,2.7409743843500554,2.2316818614850025,12.3334724540604,12.956172891265584,43.15615042962345,13.371455308857557,13.020920376865437
2017,Antonio Brown,00-0027793,3.7,1,2010,7,14,22.164285714285715,vet,True,19.28815286897644,18.700576563958915,3.4637091503267996,2.876132845309275,19.417210368090107,11.263559536617558,43.459600014646625,20.44585968850234,20.976762548508013
2017,Julio Jones,00-0027944,5.7,2,2011,6,16,15.74375,vet,True,18.314873584145303,18.25394794129773,-2.510197941297733,-2.5711235841453046,18.972626630006502,11.263559536617558,43.459600014646625,19.371701372149428,19.371701372149428
2017,Odell Beckham Jr.,00-0031235,6.4,3,2014,3,4,18.5,vet,True,18.053989518564833,18.25394794129773,0.2460520587022685,0.4460104814351666,18.140249333408168,11.263559536617558,43.459600014646625,18.92040402480034,18.92040402480034
2017,Mike Evans,00-0031408,7.9,4,2014,3,15,13.54,vet,True,17.579741637844833,18.00710576923077,-4.46710576923077,-4.039741637844834,18.140249333408168,11.263559536617558,43.459600014646625,17.802699626103248,17.754541768382452
2017,A.J. Green,00-0027942,10.0,5,2011,6,16,14.175,vet,True,17.048832228903077,18.00710576923077,-3.832105769230768,-2.873832228903076,18.140249333408168,11.263559536617558,43.459600014646625,18.526974828025814,18.602568145510144
2017,Jordy Nelson,00-0026176,11.4,6,2008,9,14,9.8,vet,True,16.753721721936067,16.94065359477124,-7.140653594771242,-6.953721721936068,18.140249333408168,11.263559536617558,43.459600014646625,18.469606374300668,18.469606374300668
2017,Michael Thomas,00-0032765,13.3,7,2016,1,16,16.15625,soph,True,16.40653337922545,16.281429738562093,-0.1251797385620925,-0.2502833792254506,16.675883239518665,8.922108455701462,40.05902290190149,16.743422919777146,16.743422919777146
2017,Brandin Cooks,00-0031236,17.1,8,2014,3,16,13.825,vet,True,15.840506424612665,16.174372178623514,-2.349372178623515,-2.0155064246126653,16.675883239518665,11.263559536617558,43.459600014646625,16.384033850878836,16.390852951328462
2017,Dez Bryant,00-0027902,20.5,9,2010,7,16,11.65,vet,True,15.432066033678552,15.309814510824571,-3.6598145108245728,-3.782066033678552,16.05730458567846,11.263559536617558,43.459600014646625,15.365463843471165,15.229979084537828
