year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols
2015,Danny Woodhead,00-0026019,69.0,30,2008,7,16,15.19375,vet,True,11.287240274472913,10.82966031491174,4.36408968508826,3.906509725527087
2016,David Johnson,00-0032187,3.4,1,2015,1,16,25.4875,soph,True,19.075635596748718,19.40125646412411,6.086243535875891,6.411864403251283
2016,Todd Gurley,00-0032241,6.3,2,2015,1,16,12.3875,soph,True,17.47990370163189,18.25,-5.862500000000001,-5.092403701631891
2016,Ezekiel Elliott,00-0033045,8.3,3,2016,0,15,21.69333333333333,rookie,True,16.766591330000644,16.783941579810566,4.909391753522765,4.926742003332688
2016,Lamar Miller,00-0029615,9.8,4,2012,4,14,13.65,vet,True,16.33678420491907,16.783941579810566,-3.133941579810566,-2.6867842049190696
2016,Adrian Peterson,00-0025394,10.7,5,2007,9,3,3.0,vet,False,16.10946735641784,16.783941579810566,-13.783941579810566,-13.109467356417841
2016,LeVeon Bell,00-0030496,12.3,6,2013,3,12,26.45,vet,True,15.74892366176034,16.783941579810566,9.666058420189433,10.701076338239659
2016,Devonta Freeman,00-0031285,19.2,7,2014,2,16,17.75625,vet,True,14.59680512230388,15.48991409805029,2.266335901949711,3.159444877696121
2016,Jamaal Charles,00-0026213,19.4,8,2008,8,2,6.699999999999999,vet,False,14.569994289835003,15.48991409805029,-8.789914098050291,-7.869994289835004
2016,LeSean McCoy,00-0027029,22.0,9,2009,7,15,19.886666666666667,vet,True,14.24460094142854,14.434106455309395,5.452560211357271,5.642065725238126
2016,Eddie Lacy,00-0030485,24.0,10,2013,3,5,8.559999999999999,vet,True,14.019483176935928,14.434106455309395,-5.874106455309397,-5.4594831769359295
2016,Mark Ingram II,00-0027966,25.5,11,2011,5,16,15.1375,vet,True,13.862633810695554,14.434106455309395,0.7033935446906039,1.2748661893044453
2016,Doug Martin,00-0029613,30.8,12,2012,4,8,10.6875,vet,True,13.374072507761479,13.416324058711414,-2.728824058711414,-2.686572507761479
2016,CJ Anderson,00-0029854,33.2,13,2013,3,7,14.642857142857142,vet,True,13.179939810381349,13.416324058711414,1.2265330841457285,1.4629173324757936
2016,Latavius Murray,00-0030513,35.8,14,2013,3,14,14.87142857142857,vet,True,12.984868387189834,13.416324058711414,1.4551045127171562,1.8865601842387356
2016,DeMarco Murray,00-0028009,40.3,15,2011,5,16,18.3625,vet,True,12.678532030301465,13.006055194805196,5.356444805194805,5.683967969698536
2016,Thomas Rawls,00-0031897,41.0,16,2015,1,9,8.38888888888889,soph,True,12.633978517839013,12.035856922066072,-3.646968033177183,-4.245089628950124
2016,Matt Forte,00-0026184,43.1,17,2008,8,14,13.114285714285714,vet,True,12.504744362763768,12.035856922066072,1.0784287922196416,0.6095413515219459
2016,Carlos Hyde,00-0031045,45.7,18,2014,2,13,14.776923076923076,vet,True,12.353197045336513,12.035856922066072,2.7410661548570037,2.423726031586563
2016,Jeremy Langford,00-0031569,47.1,19,2015,1,10,7.090000000000001,soph,True,12.275128384132469,12.035856922066072,-4.9458569220660715,-5.185128384132468
2016,Jeremy Hill,00-0031301,49.1,20,2014,2,15,11.753333333333334,vet,True,12.167536075147904,11.360280038588861,0.3930532947444725,-0.4142027418145702
2016,Melvin Gordon III,00-0032144,53.7,21,2015,1,13,19.276923076923076,soph,True,11.935840066123916,11.360280038588861,7.916643038334215,7.34108301079916
2016,Danny Woodhead,00-0026019,53.7,22,2008,8,2,13.55,vet,False,11.935840066123916,11.360280038588861,2.1897199614111393,1.6141599338760848
2016,Arian Foster,00-0026796,57.4,23,2009,7,4,4.825,vet,True,11.763450084171952,11.360280038588861,-6.535280038588861,-6.938450084171952
2016,Giovani Bernard,00-0030456,57.7,24,2013,3,10,12.23,vet,True,11.74996323079676,11.360280038588861,0.869719961411139,0.4800367692032399
2016,Ryan Mathews,00-0027864,60.4,25,2010,6,13,11.123076923076923,vet,True,11.631644563458137,11.360280038588861,-0.23720311551193873,-0.508567640381214
2016,Jonathan Stewart,00-0026153,62.8,26,2008,8,13,11.261538461538462,vet,True,11.530830945388741,11.261538461538462,0.0,-0.26929248385027904
2016,Duke Johnson,00-0032257,66.9,27,2015,1,15,9.586666666666668,soph,True,11.367204940938182,10.82966031491174,-1.242993648245072,-1.780538274271514
2016,DeAngelo Williams,00-0024242,69.1,28,2006,10,7,14.285714285714286,vet,True,11.283493391587221,10.82966031491174,3.4560539708025466,3.002220894127065
2016,Frank Gore,00-0023500,73.8,29,2005,11,16,13.387500000000001,vet,True,11.113243821075127,10.82966031491174,2.557839685088261,2.2742561789248743
