year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols
2021,Christian McCaffrey,00-0033280,1.2,1,2017,4,7,18.214285714285715,vet,True,22.041938932085024,19.31297081332533,-1.0986850990396135,-3.827653217799309
2021,Dalvin Cook,00-0033893,2.5,2,2017,4,13,15.86923076923077,vet,True,20.080743827603182,19.31297081332533,-3.443740044094559,-4.211513058372413
2021,Alvin Kamara,00-0033906,3.8,3,2017,4,13,18.053846153846152,vet,True,18.961933001753316,19.31297081332533,-1.259124659479177,-0.908086847907164
2021,Derrick Henry,00-0032764,4.0,4,2016,5,8,24.1625,vet,True,18.824875259737627,19.31297081332533,4.849529186674673,5.337624740262374
2021,Ezekiel Elliott,00-0033045,5.3,5,2016,5,17,14.827058823529413,vet,True,18.07292986948325,19.149079400991166,-4.322020577461753,-3.2458710459538374
2021,Aaron Jones Sr.,00-0033293,7.5,6,2017,4,15,15.266666666666667,vet,True,17.14520768329023,17.199379557608168,-1.9327128909415006,-1.8785410166235632
2021,Austin Ekeler,00-0033699,8.5,7,2017,4,16,21.4875,vet,True,16.810766740050163,17.199379557608168,4.288120442391833,4.676733259949838
2021,Nick Chubb,00-0034791,9.9,8,2018,3,14,15.37857142857143,vet,True,16.4033645362591,16.801664115296468,-1.4230926867250382,-1.024793107687671
2021,Saquon Barkley,00-0034844,12.0,9,2018,3,13,11.430769230769231,vet,True,15.889339115424676,16.801664115296468,-5.370894884527237,-4.458569884655445
2021,Najee Harris,00-0036893,12.9,10,2021,0,17,17.688235294117646,rookie,True,15.696095404028549,16.603668390433096,1.08456690368455,1.9921398900890974
2021,Jonathan Taylor,00-0036223,13.8,11,2020,1,17,21.947058823529414,soph,True,15.515889593993364,16.603668390433096,5.343390433096317,6.431169229536049
2021,Antonio Gibson,00-0036328,15.6,12,2020,1,16,14.31875,soph,True,15.188291266911966,15.735458225108225,-1.4167082251082252,-0.8695412669119662
2021,Joe Mixon,00-0033897,19.2,13,2017,4,16,17.99375,vet,True,14.633470547559117,15.735458225108225,2.2582917748917737,3.3602794524408814
2021,Clyde Edwards-Helaire,00-0036360,20.4,14,2020,1,10,11.76,soph,True,14.471479124003132,14.529086646022046,-2.7690866460220462,-2.711479124003132
2021,David Montgomery,00-0035685,25.9,15,2019,2,13,15.0,vet,True,13.833641582628154,14.529086646022046,0.470913353977954,1.1663584173718462
2021,Chris Carson,00-0033594,28.0,16,2017,4,4,12.025,vet,True,13.625325213685889,13.4515204915999,-1.4265204915999004,-1.6003252136858883
2021,James Robinson,00-0035831,29.1,17,2020,1,14,12.421428571428573,soph,True,13.522361716355515,13.4515204915999,-1.0300919201713281,-1.1009331449269428
2021,D'Andre Swift,00-0036275,34.0,18,2020,1,13,16.06923076923077,soph,True,13.106532547787209,13.4515204915999,2.61771027763087,2.9626982214435618
2021,Josh Jacobs,00-0035700,35.4,19,2019,2,15,15.066666666666666,vet,True,12.998712266054433,13.4515204915999,1.6151461750667657,2.0679544006122335
2021,Miles Sanders,00-0035243,38.7,20,2019,2,12,9.766666666666667,vet,True,12.760559259715599,12.425298295454546,-2.6586316287878784,-2.9938925930489315
2021,Mike Davis,00-0032063,43.1,21,2015,6,17,8.129411764705882,vet,True,12.472824899274153,12.042590420341435,-3.9131786556355532,-4.343413134568271
2021,Darrell Henderson Jr.,00-0035664,43.8,22,2019,2,11,14.7,vet,True,12.429776140660346,12.042590420341435,2.657409579658564,2.2702238593396533
2021,Myles Gaskin,00-0035311,45.7,23,2019,2,17,10.211764705882352,vet,True,12.316309343779274,12.042590420341435,-1.830825714459083,-2.1045446378969217
2021,Javonte Williams,00-0036997,52.7,24,2021,0,17,12.052941176470588,rookie,True,11.935497776520021,11.408677885557127,0.6442632909134609,0.11744339995056663
2021,Kareem Hunt,00-0033923,53.2,25,2017,4,8,13.75,vet,True,11.910265859570101,11.408677885557127,2.341322114442873,1.8397341404298988
2021,Damien Harris,00-0035657,55.5,26,2019,2,15,14.006666666666666,vet,True,11.797172763838068,11.408677885557127,2.597988781109539,2.209493902828598
2021,Gus Edwards,00-0034184,56.6,27,2018,3,0,,vet,False,11.744731398832371,11.408677885557127,,
2021,Chase Edmonds,00-0034681,60.4,28,2018,3,11,13.0,vet,True,11.571101909974894,11.408677885557127,1.5913221144428729,1.4288980900251058
2021,Raheem Mostert,00-0031687,63.0,29,2015,6,1,2.0,vet,False,11.45848711732294,10.83854394691429,-8.83854394691429,-9.45848711732294
2021,Trey Sermon,00-0036984,67.7,30,2021,0,3,8.933333333333334,rookie,False,11.266229944667847,10.627549988698345,-1.694216655365011,-2.3328966113345135
2022,Jonathan Taylor,00-0036223,1.3,1,2020,2,10,14.41,vet,True,21.82806160348787,19.31297081332533,-4.902970813325329,-7.418061603487871
2022,Christian McCaffrey,00-0033280,2.4,2,2017,5,17,20.962352941176473,vet,True,20.18982183595355,19.31297081332533,1.649382127851144,0.7725311052229245
2022,Austin Ekeler,00-0033699,2.7,3,2017,5,17,21.923529411764704,vet,True,19.875100835722076,19.31297081332533,2.6105585984393755,2.048428576042628
2022,Derrick Henry,00-0032764,4.3,4,2016,6,16,18.9225,vet,True,18.6316315483415,19.31297081332533,-0.3904708133253294,0.2908684516585005
2022,Najee Harris,00-0036893,7.1,5,2021,1,17,13.262352941176472,soph,True,17.291657491741006,17.199379557608168,-3.9370266164316963,-4.029304550564534
2022,Dalvin Cook,00-0033893,7.5,6,2017,5,17,13.988235294117647,vet,True,17.14520768329023,17.199379557608168,-3.211144263490521,-3.1569723891725836
2022,Joe Mixon,00-0033897,10.1,7,2017,5,14,17.107142857142858,vet,True,16.349921951797423,16.801664115296468,0.30547874184638957,0.7572209053454344
2022,Alvin Kamara,00-0033906,10.9,8,2017,5,15,14.113333333333333,vet,True,16.14623937097251,16.801664115296468,-2.688330781963135,-2.032906037639176
2022,D'Andre Swift,00-0036275,12.8,9,2020,2,14,13.65,vet,True,15.716889595740593,16.603668390433096,-2.953668390433096,-2.0668895957405926
2022,Aaron Jones Sr.,00-0033293,14.9,10,2017,5,17,14.623529411764705,vet,True,15.310963832058782,15.735458225108225,-1.1119288133435195,-0.6874344202940765
2022,Saquon Barkley,00-0034844,15.5,11,2018,4,16,17.75,vet,True,15.205474864073041,15.735458225108225,2.014541774891775,2.5445251359269587
2022,Nick Chubb,00-0034791,18.8,12,2018,4,17,16.552941176470586,vet,True,14.689726102224515,15.735458225108225,0.8174829513623614,1.863215074246071
2022,Javonte Williams,00-0036997,20.2,13,2021,1,4,10.5,soph,True,14.497804855665946,14.529086646022046,-4.029086646022046,-3.9978048556659456
2022,Leonard Fournette,00-0033856,21.9,14,2017,5,15,14.979999999999999,vet,True,14.281893236791822,14.529086646022046,0.4509133539779526,0.6981067632081768
2022,Ezekiel Elliott,00-0033045,27.7,15,2016,6,15,12.386666666666667,vet,True,13.65410868931839,13.4515204915999,-1.064853824933234,-1.2674420226517231
2022,James Conner,00-0033553,28.4,16,2017,5,13,15.399999999999999,vet,True,13.587423299478052,13.4515204915999,1.9484795084000979,1.8125767005219462
2022,Cam Akers,00-0036414,33.1,17,2020,2,15,9.42,vet,True,13.178216016140825,13.4515204915999,-4.031520491599901,-3.7582160161408247
2022,Travis Etienne Jr.,00-0036973,33.6,18,2021,1,17,12.064705882352941,soph,True,13.138154693770334,13.4515204915999,-1.3868146092469598,-1.0734488114173928
2022,J.K. Dobbins,00-0036158,38.8,19,2020,2,8,10.15,vet,True,12.753663668405514,12.425298295454546,-2.2752982954545455,-2.603663668405513
2022,David Montgomery,00-0035685,39.3,20,2019,3,16,11.10625,vet,True,12.719450138876102,12.425298295454546,-1.3190482954545466,-1.6132001388761026
2022,Elijah Mitchell,00-0036567,42.4,21,2021,1,5,8.72,soph,True,12.516578581088819,12.042590420341435,-3.3225904203414345,-3.796578581088818
2022,Breece Hall,00-0038120,44.4,22,2022,0,7,16.442857142857143,rookie,True,12.393421292103987,12.042590420341435,4.400266722515708,4.049435850753156
2022,Josh Jacobs,00-0035700,46.8,23,2019,3,17,19.311764705882354,vet,True,12.252755122599014,12.042590420341435,7.2691742855409185,7.0590095832833395
2022,AJ Dillon,00-0036265,48.7,24,2020,2,17,9.858823529411765,vet,True,12.14641907462239,11.408677885557127,-1.549854356145362,-2.2875955452106247
2022,Clyde Edwards-Helaire,00-0036360,54.3,25,2020,2,10,9.83,vet,True,11.855580338529833,11.408677885557127,-1.578677885557127,-2.025580338529833
2022,Damien Harris,00-0035657,59.8,26,2019,3,11,8.263636363636364,vet,True,11.597778073133256,11.408677885557127,-3.1450415219207635,-3.334141709496892
2022,Miles Sanders,00-0035243,61.7,27,2019,3,17,12.747058823529413,vet,True,11.514201279999913,11.408677885557127,1.3383809379722855,1.2328575435294997
2022,Rashaad Penny,00-0034750,63.3,28,2018,4,5,10.44,vet,True,11.445793316016525,10.627549988698345,-0.18754998869834516,-1.0057933160165256
2022,Kareem Hunt,00-0033923,68.9,29,2017,5,17,7.458823529411765,vet,True,11.21928220431019,10.627549988698345,-3.16872645928658,-3.760458674898425
2022,Chase Edmonds,00-0034681,69.6,30,2018,4,13,5.707692307692308,vet,True,11.192272182195968,10.627549988698345,-4.919857681006037,-5.48457987450366
2023,Christian McCaffrey,00-0033280,2.4,1,2017,6,16,24.45625,vet,True,20.18982183595355,19.31297081332533,5.143279186674672,4.266428164046452
2023,Austin Ekeler,00-0033699,5.0,2,2017,6,14,13.242857142857144,vet,True,18.228626731471707,19.149079400991166,-5.906222258134022,-4.985769588614563
2023,Bijan Robinson,00-0038542,8.8,3,2023,0,16,15.375,rookie,True,16.718085536490573,16.801664115296468,-1.426664115296468,-1.3430855364905732
2023,Saquon Barkley,00-0034844,9.0,4,2018,5,14,15.942857142857141,vet,True,16.658037163374676,16.801664115296468,-0.8588069724393268,-0.7151800205175345
2023,Nick Chubb,00-0034791,12.5,5,2018,5,2,11.55,vet,False,15.78026110707431,16.801664115296468,-5.251664115296467,-4.230261107074309
2023,Tony Pollard,00-0035261,15.2,6,2019,4,17,13.094117647058823,vet,True,15.257698809490362,15.735458225108225,-2.6413405780494017,-2.163581162431539
2023,Derrick Henry,00-0032764,17.9,7,2016,7,17,14.509411764705883,vet,True,14.820806123291327,15.735458225108225,-1.2260464604023422,-0.31139435858544395
2023,Josh Jacobs,00-0035700,21.9,8,2019,4,13,13.930769230769231,vet,True,14.281893236791822,14.529086646022046,-0.598317415252815,-0.35112400602259086
2023,Rhamondre Stevenson,00-0036875,23.4,9,2021,2,12,12.141666666666666,vet,True,14.10487221873049,14.529086646022046,-2.3874199793553803,-1.9632055520638243
2023,Jonathan Taylor,00-0036223,25.9,10,2020,3,10,15.64,vet,True,13.833641582628154,14.529086646022046,1.1109133539779545,1.8063584173718468
2023,Najee Harris,00-0036893,30.4,11,2021,2,17,11.5,vet,True,13.405581713358885,13.4515204915999,-1.9515204915999007,-1.9055817133588846
2023,Joe Mixon,00-0033897,31.4,12,2017,6,17,15.705882352941176,vet,True,13.319100373711876,13.4515204915999,2.254361861341275,2.3867819792292995
2023,Travis Etienne Jr.,00-0036973,34.7,13,2021,2,17,16.61176470588235,vet,True,13.052078607805717,13.4515204915999,3.16024421428245,3.559686098076634
2023,Breece Hall,00-0038120,36.6,14,2022,1,17,17.08823529411765,soph,True,12.909636012651005,13.4515204915999,3.636714802517748,4.178599281466644
2023,Jahmyr Gibbs,00-0039139,36.7,15,2023,0,15,16.14,rookie,True,12.902345311948503,13.4515204915999,2.6884795084001,3.2376546880514976
2023,Aaron Jones Sr.,00-0033293,38.9,16,2017,6,11,12.263636363636364,vet,True,12.746785826384833,12.425298295454546,-0.16166193181818223,-0.4831494627484698
2023,Kenneth Walker III,00-0038134,47.9,17,2022,1,15,13.293333333333333,soph,True,12.190677480238262,12.042590420341435,1.2507429129918979,1.1026558530950705
2023,Miles Sanders,00-0035243,52.9,18,2019,4,16,5.475,vet,True,11.925376400214656,11.408677885557127,-5.9336778855571275,-6.450376400214656
2023,J.K. Dobbins,00-0036158,55.1,19,2020,3,1,11.7,vet,False,11.816500444127211,11.408677885557127,0.29132211444287215,-0.11650044412721172
2023,Alexander Mattison,00-0034972,56.9,20,2019,4,16,8.325000000000001,vet,True,11.730606043559934,11.408677885557127,-3.083677885557126,-3.405606043559933
2023,Dameon Pierce,00-0037258,57.0,21,2022,1,12,6.866666666666667,soph,True,11.72591413691149,11.408677885557127,-4.54201121889046,-4.8592474702448225
2023,Cam Akers,00-0036414,63.1,22,2020,3,7,6.671428571428571,vet,True,11.454249146331872,10.627549988698345,-3.956121417269774,-4.782820574903301
2023,James Conner,00-0033553,66.2,23,2017,6,13,15.5,vet,True,11.326098920009349,10.627549988698345,4.872450011301655,4.173901079990651
2023,Rachaad White,00-0037256,68.1,24,2022,1,17,15.758823529411764,soph,True,11.250488867334527,10.627549988698345,5.131273540713419,4.508334662077237
2023,Alvin Kamara,00-0033906,69.2,25,2017,6,13,17.923076923076923,vet,True,11.207673032610339,10.627549988698345,7.295526934378579,6.715403890466584
2023,Javonte Williams,00-0036997,72.8,26,2021,2,16,11.2,vet,True,11.072160269041703,10.627549988698345,0.5724500113016546,0.12783973095829637
2023,D'Andre Swift,00-0036275,75.9,27,2020,3,16,12.45625,vet,True,10.960734246348917,10.627549988698345,1.828700011301656,1.495515753651084
2023,David Montgomery,00-0035685,76.8,28,2019,4,14,14.799999999999999,vet,True,10.929236355296165,10.627549988698345,4.172450011301654,3.8707636447038336
2023,James Cook III,00-0037248,77.6,29,2022,1,17,13.688235294117646,soph,True,10.901546572274036,10.627549988698345,3.0606853054193017,2.7866887218436105
2023,Isiah Pacheco,00-0037197,79.2,30,2022,1,14,15.278571428571428,soph,True,10.847013247864673,9.302038690476191,5.976532738095237,4.431558180706755
2024,Christian McCaffrey,00-0033280,1.4,1,2017,7,4,11.95,vet,True,21.630042126477715,19.31297081332533,-7.3629708133253295,-9.680042126477716
2024,Breece Hall,00-0038120,2.2,2,2022,2,16,15.05625,vet,True,20.42231972875353,19.31297081332533,-4.2567208133253285,-5.366069728753528
2024,Bijan Robinson,00-0038542,4.9,3,2023,1,17,20.099999999999998,soph,True,18.282609176557454,19.31297081332533,0.787029186674669,1.817390823442544
2024,Jahmyr Gibbs,00-0039139,9.4,4,2023,1,17,21.34705882352941,soph,True,16.54184319835599,16.801664115296468,4.545394708232941,4.8052156251734175
2024,Jonathan Taylor,00-0036223,9.8,5,2020,4,14,17.478571428571428,vet,True,16.430492080425978,16.801664115296468,0.6769073132749597,1.0480793481454498
2024,Saquon Barkley,00-0034844,11.3,6,2018,6,16,22.20625,vet,True,16.049939213695524,16.801664115296468,5.404585884703533,6.156310786304477
2024,Kyren Williams,00-0037840,15.9,7,2022,2,16,17.00625,vet,True,15.137393725170298,15.735458225108225,1.2707917748917765,1.868856274829703
2024,Derrick Henry,00-0032764,15.9,8,2016,8,17,19.788235294117644,vet,True,15.137393725170298,15.735458225108225,4.052777069009419,4.650841568947346
2024,Travis Etienne Jr.,00-0036973,17.6,9,2021,3,15,8.68,vet,True,14.865968440359097,15.735458225108225,-7.055458225108225,-6.1859684403590975
2024,Isiah Pacheco,00-0037197,19.8,10,2022,2,7,8.12857142857143,vet,True,14.551247440127625,14.529086646022046,-6.400515217450616,-6.422676011556195
2024,De'Von Achane,00-0039040,21.4,11,2023,1,17,17.641176470588235,soph,True,14.343605914009943,14.529086646022046,3.1120898245661888,3.2975705565782913
2024,Josh Jacobs,00-0035700,23.6,12,2019,5,17,17.241176470588236,vet,True,14.082131314235907,14.529086646022046,2.71208982456619,3.159045156352329
2024,Rachaad White,00-0037256,29.0,13,2022,2,15,13.306666666666667,vet,True,13.531559798242998,13.4515204915999,-0.14485382493323407,-0.22489313157633184
2024,James Cook III,00-0037248,30.3,14,2022,2,16,16.66875,vet,True,13.414385807484472,13.4515204915999,3.2172295084000986,3.2543641925155278
2024,Alvin Kamara,00-0033906,32.3,15,2017,7,14,18.95,vet,True,13.243590289802897,13.4515204915999,5.498479508400099,5.706409710197102
2024,Joe Mixon,00-0033897,35.0,16,2017,7,14,17.178571428571427,vet,True,13.02907668541997,13.4515204915999,3.7270509369715263,4.1494947431514575
2024,Kenneth Walker III,00-0038134,35.6,17,2022,2,11,16.472727272727273,vet,True,12.983658478914966,13.4515204915999,3.021206781127372,3.489068793812306
2024,Aaron Jones Sr.,00-0033293,46.0,18,2017,7,17,14.211764705882352,vet,True,12.298825921645966,12.042590420341435,2.169174285540917,1.9129387842363865
2024,James Conner,00-0033553,47.6,19,2017,7,16,15.8625,vet,True,12.207465222264345,12.042590420341435,3.8199095796585656,3.655034777735656
2024,David Montgomery,00-0035685,54.6,20,2019,5,14,15.837142857142856,vet,True,11.840858316991705,11.408677885557127,4.428464971585729,3.9962845401511515
2024,D'Andre Swift,00-0036275,56.5,21,2020,4,17,12.617647058823529,vet,True,11.749456493166651,11.408677885557127,1.2089691732664019,0.868190565656878
2024,Rhamondre Stevenson,00-0036875,62.0,22,2021,3,15,11.726666666666667,vet,True,11.501240671810088,11.408677885557127,0.31798878110953943,0.22542599485657888
2024,Raheem Mostert,00-0031687,64.1,23,2015,9,12,5.908333333333334,vet,True,11.412235070851823,10.627549988698345,-4.719216655365011,-5.503901737518489
2024,Nick Chubb,00-0034791,65.0,24,2018,6,8,7.9125,vet,True,11.374979066298648,10.627549988698345,-2.715049988698345,-3.4624790662986484
2024,Najee Harris,00-0036893,67.1,25,2021,3,17,12.035294117647059,vet,True,11.290016809319507,10.627549988698345,1.407744128948714,0.7452773083275517
2024,Zamir White,00-0038040,67.8,26,2022,2,8,3.6625,vet,True,11.262285973251098,10.627549988698345,-6.965049988698345,-7.599785973251098
2024,Zack Moss,00-0036251,74.4,27,2020,4,8,10.2375,vet,True,11.014070151894533,10.627549988698345,-0.39004998869834395,-0.776570151894532
2024,Javonte Williams,00-0036997,77.5,28,2021,3,17,9.288235294117648,vet,True,10.904992143544169,10.627549988698345,-1.3393146945806969,-1.6167568494265208
2024,Jaylen Warren,00-0037228,79.6,29,2022,2,15,8.273333333333333,vet,True,10.833552059950534,9.302038690476191,-1.028705357142858,-2.560218726617201
2024,Tony Pollard,00-0035261,81.7,30,2019,5,16,12.54375,vet,True,10.763972377565363,9.302038690476191,3.241711309523808,1.7797776224346364
2025,Bijan Robinson,00-0038542,2.1,1,2023,2,17,21.811764705882354,vet,True,20.54662307829624,19.31297081332533,2.4987938925570248,1.2651416275861145
2025,Saquon Barkley,00-0034844,2.5,2,2018,7,16,14.518749999999999,vet,True,20.080743827603182,19.31297081332533,-4.79422081332533,-5.5619938276031835
2025,Jahmyr Gibbs,00-0039139,5.1,3,2023,2,17,21.58235294117647,vet,True,18.175713316266084,19.149079400991166,2.4332735401853043,3.4066396249103867
2025,Christian McCaffrey,00-0033280,8.0,4,2017,8,17,24.50588235294118,vet,True,16.97275816360615,17.199379557608168,7.30650279533301,7.533124189335027
2025,Derrick Henry,00-0032764,11.1,5,2016,9,17,16.441176470588236,vet,True,16.09765548436694,16.801664115296468,-0.3604876447082326,0.34352098622129645
2025,Ashton Jeanty,00-0040122,11.7,6,2025,0,17,14.41764705882353,rookie,True,15.956989314861968,16.801664115296468,-2.3840170564729384,-1.539342256038438
2025,De'Von Achane,00-0039040,14.1,7,2023,2,16,20.175,vet,True,15.458424150174519,16.603668390433096,3.5713316095669043,4.716575849825482
2025,Josh Jacobs,00-0035700,16.6,8,2019,6,15,15.806666666666667,vet,True,15.022272653219526,15.735458225108225,0.07120844155844175,0.784394013447141
2025,Jonathan Taylor,00-0036223,18.5,9,2020,5,17,21.311764705882354,vet,True,14.732708908151018,15.735458225108225,5.576306480774129,6.5790557977313355
2025,Bucky Irving,00-0039361,19.5,10,2024,1,10,13.85,soph,True,14.592042738646047,14.529086646022046,-0.6790866460220464,-0.7420427386460471
2025,Chase Brown,00-0038597,20.1,11,2023,2,17,16.623529411764707,vet,True,14.511065628042788,14.529086646022046,2.094442765742661,2.1124637837219193
2025,Kyren Williams,00-0037840,23.1,12,2022,3,17,15.488235294117647,vet,True,14.139350634520316,14.529086646022046,0.9591486480956011,1.3488846595973314
2025,Alvin Kamara,00-0033906,29.7,13,2017,8,11,9.154545454545454,vet,True,13.467828391946151,13.4515204915999,-4.296975037054446,-4.313282937400697
2025,James Cook III,00-0037248,33.7,14,2022,3,17,17.776470588235295,vet,True,13.130214003974713,13.4515204915999,4.324950096635394,4.646256584260582
2025,Omarion Hampton,00-0040666,38.6,15,2025,0,9,15.077777777777776,rookie,True,12.767472692161501,13.4515204915999,1.626257286177875,2.3103050856162746
2025,Chuba Hubbard,00-0036555,40.2,16,2021,4,15,8.36,vet,True,12.658948531911312,12.425298295454546,-4.0652982954545465,-4.2989485319113125
2025,James Conner,00-0033553,42.3,17,2017,8,3,11.1,vet,False,12.522888005861569,12.042590420341435,-0.9425904203414355,-1.4228880058615694
2025,Kenneth Walker,00-0038134,44.0,18,2022,3,17,11.288235294117648,vet,True,12.417602815961702,12.042590420341435,-0.7543551262237873,-1.1293675218440544
2025,Breece Hall,00-0038120,47.5,19,2022,3,16,12.97875,vet,True,12.213084656827046,12.042590420341435,0.9361595796585647,0.7656653431729534
2025,TreVeyon Henderson,00-0040734,50.3,20,2025,0,17,12.129411764705882,rookie,True,12.06004257911036,11.408677885557127,0.7207338791487548,0.06936918559552119
2025,Tony Pollard,00-0035261,56.8,21,2019,6,17,10.929411764705883,vet,True,11.735306203346575,11.408677885557127,-0.47926612085124454,-0.8058944386406921
2025,D'Andre Swift,00-0036275,56.8,22,2020,5,16,14.2875,vet,True,11.735306203346575,11.408677885557127,2.8788221144428725,2.552193796653425
2025,David Montgomery,00-0035685,60.3,23,2019,6,17,9.818823529411764,vet,True,11.575529483729838,11.408677885557127,-1.5898543561453629,-1.7567059543180736
2025,RJ Harvey,00-0040730,61.9,24,2025,0,17,12.152941176470588,rookie,True,11.505553893327338,11.408677885557127,0.7442632909134606,0.6473872831432494
2025,Aaron Jones Sr.,00-0033293,63.2,25,2017,8,12,9.891666666666667,vet,True,11.450017886303216,10.627549988698345,-0.7358833220316772,-1.558351219636549
2025,Isiah Pacheco,00-0037197,66.8,26,2022,3,13,6.7153846153846155,vet,True,11.301990123527414,10.627549988698345,-3.912165373313729,-4.5866055081427985
2025,Tyrone Tracy Jr.,00-0039384,74.8,27,2024,1,15,10.72,soph,True,10.999742824540158,10.627549988698345,0.09245001130165598,-0.27974282454015764
2025,Jaylen Warren,00-0037228,76.3,28,2022,3,16,13.56875,vet,True,10.946689324920774,10.627549988698345,2.941200011301655,2.6220606750792257
2025,Kaleb Johnson,00-0040142,79.2,29,2025,0,8,1.1125,rookie,True,10.847013247864673,9.302038690476191,-8.18953869047619,-9.734513247864673
2025,Austin Ekeler,00-0033699,84.3,30,2017,8,2,6.55,vet,False,10.680263069444944,9.302038690476191,-2.7520386904761915,-4.130263069444944
