position,outcome,era,age,fit,lo,hi
WR,relative,POOLED,28.550000000000107,1.0281778073771863,0.97861692666333,1.0792616007502562
WR,relative,POOLED,28.600000000000108,1.026482452798776,0.9775466422873831,1.07791110834796
WR,relative,POOLED,28.65000000000011,1.0247662117100411,0.9753623889162253,1.0761461046876364
WR,relative,POOLED,28.70000000000011,1.0230282284966403,0.9729396726265142,1.0737805225209494
WR,relative,POOLED,28.75000000000011,1.0212676475442308,0.9702086735897504,1.0713826167333673
WR,relative,POOLED,28.80000000000011,1.0194836132384713,0.9680171759063493,1.0689536551716843
WR,relative,POOLED,28.85000000000011,1.0176752699650191,0.9660549949676405,1.0664811017652325
WR,relative,POOLED,28.900000000000112,1.0158417621095326,0.9639713502951004,1.0640164933932483
WR,relative,POOLED,28.950000000000113,1.0139822340576696,0.9617491046722976,1.0626390178599119
WR,relative,POOLED,29.000000000000114,1.012095830195088,0.9592218895449357,1.0612322769732077
WR,relative,POOLED,29.050000000000114,1.0101816949074462,0.956798117584138,1.0598142236526324
WR,relative,POOLED,29.100000000000115,1.0082389725804017,0.955156412400347,1.0586671408561672
WR,relative,POOLED,29.150000000000116,1.0062668075996128,0.9534404388961021,1.0568313275604773
WR,relative,POOLED,29.200000000000117,1.0042643443507373,0.9510517625946397,1.0553002069442987
WR,relative,POOLED,29.250000000000117,1.0022307272194333,0.9478760956879441,1.0532930097848936
WR,relative,POOLED,29.300000000000118,1.0001651005913588,0.9447735126545156,1.0507553658377993
WR,relative,POOLED,29.35000000000012,0.9980666090342805,0.942801348462669,1.0481826091514204
WR,relative,POOLED,29.40000000000012,0.9959346179498196,0.9408172931856423,1.0455643705217437
WR,relative,POOLED,29.45000000000012,0.9937691425125226,0.9388041472274778,1.0428981988547879
WR,relative,POOLED,29.50000000000012,0.991570316805907,0.9366933575524459,1.0401981487679517
WR,relative,POOLED,29.55000000000012,0.98933827491349,0.9337167591270951,1.0381784922779491
WR,relative,POOLED,29.600000000000122,0.9870731509187893,0.930732718229047,1.036533080464494
WR,relative,POOLED,29.650000000000123,0.984775078905322,0.928650243793615,1.0343076488728695
WR,relative,POOLED,29.700000000000124,0.9824441929566058,0.9268007497715735,1.032162742184085
WR,relative,POOLED,29.750000000000124,0.980080627156158,0.9249422459884608,1.0303254711401848
WR,relative,POOLED,29.800000000000125,0.977684515587496,0.9230628335187823,1.0284482754230795
WR,relative,POOLED,29.850000000000126,0.9752559923341371,0.9211625985030834,1.0265313195162302
WR,relative,POOLED,29.900000000000126,0.9727951914795988,0.9192416270819102,1.024565028645429
WR,relative,POOLED,29.950000000000127,0.9703022471073987,0.9170983279082994,1.0222998596909523
WR,relative,POOLED,30.000000000000128,0.9677772933010539,0.9146454221219031,1.0194459601051626
WR,relative,POOLED,30.05000000000013,0.9652204641440819,0.9113525079099248,1.016551164932356
WR,relative,POOLED,30.10000000000013,0.9626318937200002,0.9080437042979581,1.0136283835270101
WR,relative,POOLED,30.15000000000013,0.9600117161123262,0.9047207301660469,1.0106809449290688
WR,relative,POOLED,30.20000000000013,0.9573600654045771,0.901398391521964,1.007708953738902
WR,relative,POOLED,30.25000000000013,0.9546770756802706,0.8980603808244966,1.0047125145568807
WR,relative,POOLED,30.300000000000132,0.9519628810229239,0.8954536894729482,1.0016917319833756
WR,relative,POOLED,30.350000000000133,0.9492176155160544,0.8933746334944381,0.9989489212666913
WR,relative,POOLED,30.400000000000134,0.9464414132431799,0.8901815468318099,0.9962939019244946
WR,relative,POOLED,30.450000000000134,0.9436344082878172,0.8869794949832887,0.9932570529805848
WR,relative,POOLED,30.500000000000135,0.9407967347334842,0.8837609095732922,0.9907870037732212
WR,relative,POOLED,30.550000000000136,0.9379285266636981,0.8805217357004955,0.9882833770374562
WR,relative,POOLED,30.600000000000136,0.9350299181619762,0.8772620637731946,0.9857463202193204
WR,relative,POOLED,30.650000000000137,0.9321010433118362,0.8739819841996854,0.9831759807648455
WR,relative,POOLED,30.700000000000138,0.9291420361967953,0.8706815873882638,0.9805725061200621
WR,relative,POOLED,30.75000000000014,0.9261530309003708,0.8676617625310094,0.9779360437310012
WR,relative,POOLED,30.80000000000014,0.9231341615060804,0.8647105300912284,0.9752667410436942
WR,relative,POOLED,30.85000000000014,0.9200855620974413,0.8617396509191271,0.9725585709976119
WR,relative,POOLED,30.90000000000014,0.9170073667579709,0.8584679883739395,0.9698058990055471
WR,relative,POOLED,30.95000000000014,0.9138997095711869,0.8549563419862604,0.9670207270657409
WR,relative,POOLED,31.000000000000142,0.9107627246206063,0.8511510199858506,0.9641906428662583
WR,relative,POOLED,31.050000000000143,0.9075965459897468,0.8473103773379582,0.9610042682360305
WR,relative,POOLED,31.100000000000144,0.9044013077621258,0.8437200325325761,0.9575000521689091
WR,relative,POOLED,31.150000000000144,0.9011771440212605,0.8405789105745242,0.953956652305931
WR,relative,POOLED,31.200000000000145,0.8979241888506684,0.8365960709078704,0.9503742502826347
WR,relative,POOLED,31.250000000000146,0.894642576333867,0.8329414832824376,0.9473986282343108
WR,relative,POOLED,31.300000000000146,0.8913324405543737,0.8293806187394772,0.9445829883777811
WR,relative,POOLED,31.350000000000147,0.8879939155957057,0.8258000027150652,0.9417241811332523
WR,relative,POOLED,31.400000000000148,0.8846271355413807,0.8222155943854191,0.9388317080697369
WR,relative,POOLED,31.45000000000015,0.8812322344749159,0.8186238504178817,0.9355104660885337
WR,relative,POOLED,31.50000000000015,0.8778093464798287,0.8150133379237094,0.9315779507510433
WR,relative,POOLED,31.55000000000015,0.8743586056396367,0.8115132984151795,0.9284008047062695
WR,relative,POOLED,31.60000000000015,0.8708801460378572,0.8079557475909481,0.9251908617052095
WR,relative,POOLED,31.65000000000015,0.8673741017580077,0.8049748831798331,0.9220995834416494
WR,relative,POOLED,31.700000000000152,0.8638406068836053,0.8020048064233881,0.9190079616410604
WR,relative,POOLED,31.750000000000153,0.8602797954981677,0.7979353321581948,0.9152986640533375
