position,season,peak,peak_lo,peak_hi,cliff,cliff_lo,cliff_hi,slope,slope_lo,slope_hi,interaction_F,interaction_p
WR,2003,31.750000000000153,28.0000000000001,35.950000000000216,,32.755000000000166,35.950000000000216,0.014616044773863579,-0.010340625911597807,0.04196491473306268,9.498679114210002,0.09075189978042127
WR,2012,31.000000000000142,30.09875000000013,32.10000000000016,35.150000000000205,33.400000000000176,35.85000000000021,0.01418052294849631,0.0012759758155824268,0.02770600424261866,9.498679114210002,0.09075189978042127
WR,2021,30.75000000000014,21.400000000000006,32.30250000000016,34.05000000000018,23.00750000000003,35.69250000000021,0.013745001123128958,-0.006908340144772501,0.034988084248259714,9.498679114210002,0.09075189978042127
RB,2003,21.300000000000004,21.300000000000004,29.600000000000122,21.950000000000014,21.70000000000001,32.10000000000016,-0.03382591911718913,-0.06152827446019754,-0.007739026364673123,8.864913219842029,0.11457515185603467
RB,2012,28.500000000000107,21.300000000000004,29.45000000000012,31.850000000000154,22.150000000000016,32.70500000000017,-0.027444534058100406,-0.04592800374417736,-0.009047343549368432,8.864913219842029,0.11457515185603467
RB,2021,23.450000000000035,21.300000000000004,29.403750000000116,30.550000000000136,24.350000000000048,33.25000000000017,-0.021063148999011683,-0.05117686456796119,0.002812049044950832,8.864913219842029,0.11457515185603467
