pos,adp,m_old,m_deep,delta
RB,1.8515644044641044,19.40125646412411,19.40125646412411,0.0
RB,1.8712547264827712,19.40125646412411,19.40125646412411,0.0
RB,1.891154443745948,19.40125646412411,19.40125646412411,0.0
RB,1.9112657830515705,19.40125646412411,19.40125646412411,0.0
RB,1.931590994878289,19.40125646412411,19.40125646412411,0.0
RB,1.9521323536372994,19.40125646412411,19.40125646412411,0.0
RB,1.9728921579268517,19.40125646412411,19.40125646412411,0.0
RB,1.993872730789466,19.40125646412411,19.40125646412411,0.0
RB,2.0150764199718822,19.40125646412411,19.40125646412411,0.0
RB,2.0365055981877775,19.40125646412411,19.40125646412411,0.0
RB,2.0581626633832713,19.40125646412411,19.40125646412411,0.0
RB,2.080050039005262,19.40125646412411,19.40125646412411,0.0
RB,2.102170174272611,19.40125646412411,19.40125646412411,0.0
RB,2.124525544450212,19.40125646412411,19.40125646412411,0.0
RB,2.1471186511259774,19.40125646412411,19.40125646412411,0.0
RB,2.1699520224907682,19.40125646412411,19.40125646412411,0.0
RB,2.1930282136212984,19.40125646412411,19.40125646412411,0.0
RB,2.216349806766055,19.40125646412411,19.40125646412411,0.0
RB,2.23991941163425,19.40125646412411,19.40125646412411,0.0
RB,2.2637396656878517,19.40125646412411,19.40125646412411,0.0
RB,2.2878132344367192,19.40125646412411,19.40125646412411,0.0
RB,2.312142811736875,19.40125646412411,19.40125646412411,0.0
RB,2.3367311200919505,19.40125646412411,19.40125646412411,0.0
RB,2.361580910957836,19.40125646412411,19.40125646412411,0.0
RB,2.3866949650505718,19.40125646412411,19.40125646412411,0.0
RB,2.412076092657515,19.40125646412411,19.40125646412411,0.0
RB,2.437727133951809,19.40125646412411,19.40125646412411,0.0
RB,2.4636509593102063,19.40125646412411,19.40125646412411,0.0
RB,2.4898504696342645,19.40125646412411,19.40125646412411,0.0
RB,2.5163285966749585,19.40125646412411,19.40125646412411,0.0
RB,2.543088303360749,19.40125646412411,19.40125646412411,0.0
RB,2.5701325841291354,19.40125646412411,19.40125646412411,0.0
RB,2.5974644652617385,19.40125646412411,19.40125646412411,0.0
RB,2.6250870052229396,19.40125646412411,19.40125646412411,0.0
RB,2.6530032950021316,19.40125646412411,19.40125646412411,0.0
RB,2.6812164584596005,19.40125646412411,19.40125646412411,0.0
RB,2.7097296526760872,19.40125646412411,19.40125646412411,0.0
RB,2.738546068306072,19.40125646412411,19.40125646412411,0.0
RB,2.767668929934808,19.40125646412411,19.40125646412411,0.0
RB,2.7971014964391565,19.40125646412411,19.40125646412411,0.0
RB,2.826847061352262,19.40125646412411,19.40125646412411,0.0
RB,2.8569089532320953,19.40125646412411,19.40125646412411,0.0
RB,2.8872905360339276,19.40125646412411,19.40125646412411,0.0
RB,2.9179952094867594,19.40125646412411,19.40125646412411,0.0
RB,2.9490264094737517,19.40125646412411,19.40125646412411,0.0
RB,2.9803876084167054,19.40125646412411,19.40125646412411,0.0
RB,3.012082315664631,19.40125646412411,19.40125646412411,0.0
RB,3.044114077886445,19.40125646412411,19.40125646412411,0.0
RB,3.076486479467846,19.40125646412411,19.40125646412411,0.0
RB,3.1092031429124156,19.40125646412411,19.40125646412411,0.0
RB,3.142267729246972,19.40125646412411,19.40125646412411,0.0
RB,3.1756839384312516,19.40125646412411,19.40125646412411,0.0
RB,3.2094555097719297,19.40125646412411,19.40125646412411,0.0
RB,3.2435862223410576,19.40125646412411,19.40125646412411,0.0
RB,3.278079895398945,19.40125646412411,19.40125646412411,0.0
RB,3.312940388821535,19.40125646412411,19.40125646412411,0.0
RB,3.3481716035323323,19.40125646412411,19.40125646412411,0.0
RB,3.3837774819389157,19.40125646412411,19.40125646412411,0.0
RB,3.419762008374103,19.40125646412411,19.40125646412411,0.0
RB,3.4561292095417984,19.40125646412411,19.40125646412411,0.0
RB,3.492883154967582,19.40125646412411,19.40125646412411,0.0
RB,3.5300279574541014,19.40125646412411,19.40125646412411,0.0
RB,3.5675677735412905,19.40125646412411,19.40125646412411,0.0
RB,3.605506803971494,19.40125646412411,19.40125646412411,0.0
RB,3.643849294159536,19.40125646412411,19.40125646412411,0.0
RB,3.682599534667783,19.40125646412411,19.40125646412411,0.0
RB,3.721761861686263,19.40125646412411,19.40125646412411,0.0
RB,3.761340657517892,19.40125646412411,19.40125646412411,0.0
RB,3.801340351068853,19.40125646412411,19.40125646412411,0.0
RB,3.8417654183441985,19.40125646412411,19.40125646412411,0.0
RB,3.8826203829487214,19.40125646412411,19.40125646412411,0.0
RB,3.9239098165931465,19.40125646412411,19.40125646412411,0.0
RB,3.9656383396057113,19.40125646412411,19.40125646412411,0.0
RB,4.007810621449187,19.40125646412411,19.40125646412411,0.0
RB,4.050431381243393,19.40125646412411,19.40125646412411,0.0
RB,4.093505388293274,19.40125646412411,19.40125646412411,0.0
RB,4.1370374626225885,19.40125646412411,19.40125646412411,0.0
RB,4.18103247551327,19.40125646412411,19.40125646412411,0.0
RB,4.225495350050539,19.40125646412411,19.40125646412411,0.0
RB,4.27043106167379,19.40125646412411,19.40125646412411,0.0
RB,4.315844638733352,19.40125646412411,19.40125646412411,0.0
RB,4.36174116305317,19.40125646412411,19.40125646412411,0.0
RB,4.408125770499461,19.40125646412411,19.40125646412411,0.0
RB,4.45500365155542,19.40125646412411,19.40125646412411,0.0
RB,4.502380051902051,19.40125646412411,19.40125646412411,0.0
RB,4.5502602730051525,19.40125646412411,19.40125646412411,0.0
RB,4.598649672708561,19.40125646412411,19.40125646412411,0.0
RB,4.647553665833702,19.40125646412411,19.40125646412411,0.0
RB,4.696977724785509,19.40125646412411,19.40125646412411,0.0
RB,4.746927380164793,19.40125646412411,19.40125646412411,0.0
RB,4.797408221387124,19.40125646412411,19.40125646412411,0.0
RB,4.848425897308288,19.40125646412411,19.40125646412411,0.0
RB,4.899986116856402,19.40125646412411,19.40125646412411,0.0
RB,4.952094649670752,19.087287675160667,19.087287675160663,-3.552713678800501e-15
RB,5.004757326747414,18.801468895250412,18.801468895250412,0.0
RB,5.057980041091752,18.801468895250412,18.801468895250412,0.0
RB,5.111768748377854,18.801468895250412,18.801468895250412,0.0
RB,5.166129467614974,18.801468895250412,18.801468895250412,0.0
RB,5.221068281821063,18.801468895250412,18.801468895250412,0.0
RB,5.276591338703472,18.801468895250412,18.801468895250412,0.0
RB,5.33270485134688,18.801468895250412,18.801468895250412,0.0
RB,5.389415098908544,18.801468895250412,18.801468895250412,0.0
RB,5.446728427320952,18.801468895250412,18.801468895250412,0.0
RB,5.504651250001924,18.801468895250412,18.801468895250412,0.0
RB,5.563190048572297,18.801468895250412,18.801468895250412,0.0
RB,5.622351373581208,18.801468895250412,18.801468895250412,0.0
RB,5.6821418452391175,18.801468895250412,18.801468895250412,0.0
RB,5.742568154158619,18.801468895250412,18.801468895250412,0.0
RB,5.803637062103116,18.801468895250412,18.801468895250412,0.0
RB,5.865355402743474,18.801468895250412,18.801468895250412,0.0
RB,5.927730082422722,18.801468895250412,18.801468895250412,0.0
RB,5.990768080928869,18.801468895250412,18.801468895250412,0.0
RB,6.054476452275951,18.801468895250412,18.801468895250412,0.0
RB,6.1188623254933905,18.801468895250412,18.801468895250412,0.0
RB,6.183932905423731,18.801468895250412,18.801468895250412,0.0
RB,6.2496954735288694,18.526310871922064,18.526310871922064,0.0
RB,6.316157388704867,18.25,18.25,0.0
RB,6.383326088105402,18.25,18.25,0.0
RB,6.451209087974007,18.25,18.25,0.0
RB,6.519813984485141,18.189787907930594,18.189787907930597,3.552713678800501e-15
RB,6.589148454594203,17.980520654625593,17.980520654625597,3.552713678800501e-15
RB,6.659220256896598,17.771253401320593,17.771253401320596,3.552713678800501e-15
RB,6.730037232495929,17.561986148015592,17.561986148015595,3.552713678800501e-15
RB,6.801607305881421,17.35271889471059,17.35271889471059,0.0
RB,6.873938485814685,17.14345164140559,17.143451641405594,3.552713678800501e-15
RB,6.947038866225904,16.93418438810059,16.93418438810059,0.0
RB,7.02091662711955,16.783941579810566,16.783941579810566,0.0
RB,7.09558003548973,16.783941579810566,16.783941579810566,0.0
RB,7.171037446245288,16.783941579810566,16.783941579810566,0.0
RB,7.247297303144705,16.783941579810566,16.783941579810566,0.0
RB,7.324368139740981,16.783941579810566,16.783941579810566,0.0
RB,7.40225858033654,16.783941579810566,16.783941579810566,0.0
RB,7.480977340948301,16.783941579810566,16.783941579810566,0.0
RB,7.560533230283002,16.783941579810566,16.783941579810566,0.0
RB,7.640935150722918,16.783941579810566,16.783941579810566,0.0
RB,7.72219209932203,16.783941579810566,16.783941579810566,0.0
RB,7.804313168812813,16.783941579810566,16.783941579810566,0.0
RB,7.887307548623719,16.783941579810566,16.783941579810566,0.0
RB,7.97118452590748,16.783941579810566,16.783941579810566,0.0
RB,8.055953486580366,16.783941579810566,16.783941579810566,0.0
RB,8.141623916372454,16.783941579810566,16.783941579810566,0.0
RB,8.228205401889104,16.783941579810566,16.783941579810566,0.0
RB,8.31570763168371,16.783941579810566,16.783941579810566,0.0
RB,8.404140397341855,16.783941579810566,16.783941579810566,0.0
RB,8.493513594577,16.783941579810566,16.783941579810566,0.0
RB,8.58383722433783,16.783941579810566,16.783941579810566,0.0
RB,8.675121393927355,16.783941579810566,16.783941579810566,0.0
RB,8.767376318133946,16.783941579810566,16.783941579810566,0.0
RB,8.860612320374363,16.783941579810566,16.783941579810566,0.0
RB,8.954839833848963,16.783941579810566,16.783941579810566,0.0
RB,9.050069402709196,16.783941579810566,16.783941579810566,0.0
RB,9.146311683237485,16.783941579810566,16.783941579810566,0.0
RB,9.243577445039689,16.783941579810566,16.783941579810566,0.0
RB,9.341877572250223,16.783941579810566,16.783941579810566,0.0
RB,9.441223064750009,16.783941579810566,16.783941579810566,0.0
RB,9.541625039397388,16.783941579810566,16.783941579810566,0.0
RB,9.643094731272074,16.783941579810566,16.783941579810566,0.0
RB,9.745643494932398,16.783941579810566,16.783941579810566,0.0
RB,9.849282805685883,16.783941579810566,16.783941579810566,0.0
RB,9.954024260873343,16.783941579810566,16.783941579810566,0.0
RB,10.059879581166637,16.783941579810566,16.783941579810566,0.0
RB,10.166860611880237,16.783941579810566,16.783941579810566,0.0
RB,10.274979324296705,16.783941579810566,16.783941579810566,0.0
RB,10.384247817006308,16.783941579810566,16.783941579810566,0.0
RB,10.494678317260862,16.783941579810566,16.783941579810566,0.0
RB,10.606283182341963,16.783941579810566,16.783941579810566,0.0
RB,10.719074900943792,16.783941579810566,16.783941579810566,0.0
RB,10.83306609457061,16.783941579810566,16.783941579810566,0.0
RB,10.948269518949107,16.783941579810566,16.783941579810566,0.0
RB,11.064698065455788,16.783941579810566,16.783941579810566,0.0
RB,11.18236476255953,16.783941579810566,16.783941579810566,0.0
RB,11.301282777279475,16.783941579810566,16.783941579810566,0.0
RB,11.42146541665844,16.783941579810566,16.783941579810566,0.0
RB,11.542926129251997,16.783941579810566,16.783941579810566,0.0
RB,11.665678506633348,16.783941579810566,16.783941579810566,0.0
RB,11.78973628491427,16.783941579810566,16.783941579810566,0.0
RB,11.915113346282174,16.783941579810566,16.783941579810566,0.0
RB,12.041823720553554,16.783941579810566,16.783941579810566,0.0
RB,12.169881586743921,16.783941579810566,16.783941579810566,0.0
RB,12.299301274654475,16.783941579810566,16.783941579810566,0.0
RB,12.430097266475585,16.783941579810566,16.783941579810566,0.0
RB,12.562284198407394,16.783941579810566,16.783941579810566,0.0
RB,12.695876862297606,16.783941579810566,16.783941579810566,0.0
RB,12.830890207296715,16.113404977375566,16.113404977375566,0.0
RB,12.967339341530824,16.113404977375566,16.113404977375566,0.0
RB,13.10523953379228,16.113404977375566,16.113404977375566,0.0
RB,13.244606215248236,16.113404977375566,16.113404977375566,0.0
RB,13.385454981167431,16.113404977375566,16.113404977375566,0.0
RB,13.52780159266531,16.113404977375566,16.113404977375566,0.0
RB,13.671661978467714,16.113404977375566,16.113404977375566,0.0
RB,13.81705223669333,15.797548752796832,15.797548752796832,0.0
RB,13.963988636655056,15.789148374395166,15.789148374395166,0.0
RB,14.11248762068058,15.7807479959935,15.7807479959935,0.0
RB,14.262565805952283,15.772347617591837,15.772347617591837,0.0
RB,14.414239986366715,15.764732142857142,15.764732142857142,0.0
RB,14.567527134413849,15.764732142857142,15.764732142857142,0.0
RB,14.722444403076343,15.596039100018178,15.596039100018178,0.0
RB,14.879009127748935,15.48991409805029,15.48991409805029,0.0
RB,15.037238828178316,15.48991409805029,15.48991409805029,0.0
RB,15.197151210423604,15.48991409805029,15.48991409805029,0.0
RB,15.358764168837666,15.48991409805029,15.48991409805029,0.0
RB,15.522095788069509,15.48991409805029,15.48991409805029,0.0
RB,15.687164345087995,15.48991409805029,15.48991409805029,0.0
RB,15.853988311227013,15.48991409805029,15.48991409805029,0.0
RB,16.02258635425247,15.48991409805029,15.48991409805029,0.0
RB,16.192977340451215,15.48991409805029,15.48991409805029,0.0
RB,16.365180336742203,15.48991409805029,15.48991409805029,0.0
RB,16.539214612810103,15.48991409805029,15.48991409805029,0.0
RB,16.715099643261595,15.48991409805029,15.48991409805029,0.0
RB,16.892855109804593,15.48991409805029,15.48991409805029,0.0
RB,17.072500903450646,15.48991409805029,15.48991409805029,0.0
RB,17.25405712674077,15.48991409805029,15.48991409805029,0.0
RB,17.437544095994927,15.48991409805029,15.48991409805029,0.0
RB,17.62298234358546,15.48991409805029,15.48991409805029,0.0
RB,17.810392620234687,15.48991409805029,15.48991409805029,0.0
RB,17.9997958973369,15.48991409805029,15.48991409805029,0.0
RB,18.19121336930511,15.48991409805029,15.48991409805029,0.0
RB,18.384666455942714,15.48991409805029,15.48991409805029,0.0
RB,18.580176804840384,15.48991409805029,15.48991409805029,0.0
RB,18.777766293798482,15.48991409805029,15.48991409805029,0.0
RB,18.97745703327518,15.48991409805029,15.48991409805029,0.0
RB,19.179271368860633,15.48991409805029,15.48991409805029,0.0
RB,19.383231883777515,15.48991409805029,15.48991409805029,0.0
RB,19.58936140140806,14.987404276115953,14.987404276115953,0.0
RB,19.797682987848034,14.440160621530767,14.440160621530767,0.0
RB,20.008219954487895,14.434106455309395,14.434106455309395,0.0
RB,20.220995860621287,14.434106455309395,14.434106455309395,0.0
RB,20.4360345160814,14.434106455309395,14.434106455309395,0.0
RB,20.653359983905297,14.434106455309395,14.434106455309395,0.0
RB,20.87299658302659,14.434106455309395,14.434106455309395,0.0
RB,21.094968890996764,14.434106455309395,14.434106455309395,0.0
RB,21.319301746735423,14.434106455309395,14.434106455309395,0.0
RB,21.546020253309788,14.434106455309395,14.434106455309395,0.0
RB,21.77514978074374,14.434106455309395,14.434106455309395,0.0
RB,22.00671596885678,14.434106455309395,14.434106455309395,0.0
RB,22.24074473013314,14.434106455309395,14.434106455309395,0.0
RB,22.477262252621383,14.434106455309395,14.434106455309395,0.0
RB,22.71629500286495,14.434106455309395,14.434106455309395,0.0
RB,22.95786972886369,14.434106455309395,14.434106455309395,0.0
RB,23.20201346306708,14.434106455309395,14.434106455309395,0.0
RB,23.448753525399106,14.434106455309395,14.434106455309395,0.0
RB,23.69811752631545,14.434106455309395,14.434106455309395,0.0
RB,23.950133369893088,14.434106455309395,14.434106455309395,0.0
RB,24.204829256952824,14.434106455309395,14.434106455309395,0.0
RB,24.462233688214933,14.434106455309395,14.434106455309395,0.0
RB,24.72237546748847,14.434106455309395,14.434106455309395,0.0
RB,24.98528370489441,14.434106455309395,14.434106455309395,0.0
RB,25.250987820123118,14.434106455309395,14.434106455309395,0.0
RB,25.51951754572646,14.434106455309395,14.434106455309395,0.0
RB,25.79090293044485,14.434106455309395,14.434106455309395,0.0
RB,26.06517434256979,14.434106455309395,14.434106455309395,0.0
RB,26.34236247334207,14.434106455309395,14.434106455309395,0.0
RB,26.622498340386176,14.434106455309395,14.434106455309395,0.0
RB,26.905613291181165,14.434106455309395,14.434106455309395,0.0
RB,27.191739006568532,14.434106455309395,14.434106455309395,0.0
RB,27.480907504297267,14.434106455309395,14.434106455309395,0.0
RB,27.773151142606693,13.416324058711414,13.416324058711414,0.0
RB,28.068502623847394,13.416324058711414,13.416324058711414,0.0
RB,28.36699499814064,13.416324058711414,13.416324058711414,0.0
RB,28.66866166707671,13.416324058711414,13.416324058711414,0.0
RB,28.973536387452604,13.416324058711414,13.416324058711414,0.0
RB,29.281653275049404,13.416324058711414,13.416324058711414,0.0
RB,29.59304680844991,13.416324058711414,13.416324058711414,0.0
RB,29.907751832896796,13.416324058711414,13.416324058711414,0.0
RB,30.225803564191857,13.416324058711414,13.416324058711414,0.0
RB,30.54723759263665,13.416324058711414,13.416324058711414,0.0
RB,30.87208988701516,13.416324058711414,13.416324058711414,0.0
RB,31.200396798618648,13.416324058711414,13.416324058711414,0.0
RB,31.532195065313452,13.416324058711414,13.416324058711414,0.0
RB,31.86752181565198,13.416324058711414,13.416324058711414,0.0
RB,32.20641457302744,13.416324058711414,13.416324058711414,0.0
RB,32.548911259872696,13.416324058711414,13.416324058711414,0.0
RB,32.895050201903935,13.416324058711414,13.416324058711414,0.0
RB,33.244870132409226,13.416324058711414,13.416324058711414,0.0
RB,33.59841019658288,13.416324058711414,13.416324058711414,0.0
RB,33.95570995590584,13.416324058711414,13.416324058711414,0.0
RB,34.316809392572615,13.416324058711414,13.416324058711414,0.0
RB,34.68174891396534,13.416324058711414,13.416324058711414,0.0
RB,35.05056935717546,13.416324058711414,13.416324058711414,0.0
RB,35.42331199357333,13.416324058711414,13.416324058711414,0.0
RB,35.80001853342661,13.416324058711414,13.416324058711414,0.0
RB,36.18073113056764,13.416324058711414,13.416324058711414,0.0
RB,36.5654923871105,13.416324058711414,13.416324058711414,0.0
RB,36.95434535821831,13.416324058711414,13.416324058711414,0.0
RB,37.34733355692099,13.416324058711414,13.416324058711414,0.0
RB,37.74450095898453,13.416324058711414,13.416324058711414,0.0
RB,38.1458920078319,13.33019704709259,13.33019704709259,0.0
RB,38.55155161951626,13.092437066880901,13.092437066880901,0.0
RB,38.96152518774718,13.006055194805196,13.006055194805196,0.0
RB,39.37585858897023,13.006055194805196,13.006055194805196,0.0
RB,39.79459818750054,13.006055194805196,13.006055194805196,0.0
RB,40.217790840711075,13.006055194805196,13.006055194805196,0.0
RB,40.64548390427599,12.525127150529977,12.525127150529977,0.0
RB,41.077725237469785,12.035856922066072,12.035856922066072,0.0
RB,41.51456320852279,12.035856922066072,12.035856922066072,0.0
RB,41.95604670003369,12.035856922066072,12.035856922066072,0.0
RB,42.402225114439425,12.035856922066072,12.035856922066072,0.0
RB,42.853148379543434,12.035856922066072,12.035856922066072,0.0
RB,43.30886695410263,12.035856922066072,12.035856922066072,0.0
RB,43.76943183347376,12.035856922066072,12.035856922066072,0.0
RB,44.234894555319826,12.035856922066072,12.035856922066072,0.0
RB,44.70530720537729,12.035856922066072,12.035856922066072,0.0
RB,45.18072242328437,12.035856922066072,12.035856922066072,0.0
RB,45.661193408471604,12.035856922066072,12.035856922066072,0.0
RB,46.146773926114825,12.035856922066072,12.035856922066072,0.0
RB,46.63751831315159,12.035856922066072,12.035856922066072,0.0
RB,47.13348148436149,12.035856922066072,12.035856922066072,0.0
RB,47.63471893851128,12.035856922066072,12.035856922066072,0.0
RB,48.14128676456507,11.756763006849038,11.756763006849184,1.4566126083082054e-13
RB,48.6532416479609,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,49.17064087695376,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,49.69354234902633,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,50.22200457736764,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,50.7560866974209,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,51.29584847350065,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,51.84135030548057,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,52.39265323555222,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,52.949818955055726,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,53.5129098113832,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,54.08198881495531,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,54.657119646272335,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,55.238366663039976,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,55.825794907371154,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,56.41947011306417,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,57.01945871295861,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,57.6258278463689,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,58.23864536659752,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,58.857979848527755,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,59.483900596297346,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,60.11647765105362,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,60.75578179879124,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,61.401884578273176,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,62.05485828903596,11.36028003858886,11.360280038588861,1.7763568394002505e-15
RB,62.714775999480125,11.289540920777204,11.289540920777204,0.0
RB,63.38171155504657,10.82966031491174,10.925918745824406,0.09625843091266617
RB,64.05573958647993,10.82966031491174,10.925918745824406,0.09625843091266617
RB,64.73693551818003,10.82966031491174,10.925918745824406,0.09625843091266617
RB,65.42537557664161,10.82966031491174,10.925918745824406,0.09625843091266617
RB,66.12113679898438,10.82966031491174,10.925918745824406,0.09625843091266617
RB,66.82429704157347,10.82966031491174,10.925918745824406,0.09625843091266617
RB,67.53493498873172,10.82966031491174,10.925918745824406,0.09625843091266617
RB,68.25313016154438,10.82966031491174,10.925918745824406,0.09625843091266617
RB,68.97896292675773,10.82966031491174,10.925918745824406,0.09625843091266617
RB,69.71251450577215,10.82966031491174,10.925918745824406,0.09625843091266617
RB,70.45386698373088,10.82966031491174,10.925918745824406,0.09625843091266617
RB,71.20310331870542,10.82966031491174,10.925918745824406,0.09625843091266617
RB,71.9603073509786,10.82966031491174,10.925918745824406,0.09625843091266617
RB,72.72556381242646,10.82966031491174,10.925918745824406,0.09625843091266617
RB,73.49895833599976,10.82966031491174,10.925918745824406,0.09625843091266617
RB,74.28057746530634,10.82966031491174,10.925918745824406,0.09625843091266617
RB,75.07050866429573,10.82966031491174,10.925918745824406,0.09625843091266617
RB,75.86884032704604,10.82966031491174,10.925918745824406,0.09625843091266617
RB,76.67566178765559,10.82966031491174,10.925918745824406,0.09625843091266617
RB,77.49106333023941,10.82966031491174,10.925918745824406,0.09625843091266617
RB,78.31513619903218,10.82966031491174,10.925918745824406,0.09625843091266617
RB,79.14797260859852,10.82966031491174,10.925918745824406,0.09625843091266617
RB,79.98966575415183,10.408541666666666,9.51747964997965,-0.891062016687016
RB,80.84030982198301,10.408541666666666,9.51747964997965,-0.891062016687016
RB,81.7,10.408541666666666,9.51747964997965,-0.891062016687016
