tier,n,tau2_iso,tau2_ols,mean_resid_iso,tau2_lo,tau2_hi
rookie,12,10.166926843404239,10.786827581925246,-0.08909817399440634,4.557297750878091,13.802870529198795
soph,28,17.020112734744988,18.041125266264995,0.7953448811585783,9.141469625405954,25.14352844291305
vet,187,8.540768288565792,9.27961514616315,-0.11337154323265963,6.688391434230261,10.564716047552595
