year,pid,name,pos,adp,ffc_stdev,sim_mean,sim_sd,n
2020,00-0035664,Darrell Henderson Jr.,116,114.1,7.3,119.53333333333333,5.736812541045926,240
2020,00-0033090,Hunter Henry,101,98.0,10.9,101.775,7.364352110563985,240
2020,00-0035261,Tony Pollard,121,119.4,8.7,123.75833333333334,6.350298425871733,240
2020,00-0035140,Mecole Hardman Jr.,108,106.1,9.1,107.75833333333334,6.101643695595932,240
2020,00-0035535,Darius Slayton,115,113.2,7.5,118.1125,5.752191687089446,240
2020,00-0034775,Christian Kirk,118,116.9,7.6,122.6875,5.945907667600617,240
2020,00-0034414,Boston Scott,123,120.1,9.1,124.80833333333334,6.7095084385333585,240
2020,00-0035229,T.J. Hockenson,142,143.1,17.4,132.49180327868854,8.925127420803111,183
2020,00-0032385,Sterling Shepard,120,118.9,9.2,123.18333333333334,6.865087630390658,240
2020,00-0026498,Matthew Stafford,112,111.3,8.1,118.46666666666667,6.518635446875428,240
2020,00-0031325,Sammy Watkins,141,140.5,11.6,136.20212765957447,7.387259865986429,94
2020,00-0035268,Ryquell Armstead,135,135.3,26.8,110.76315789473684,18.24372567617828,228
2020,00-0027939,Cam Newton,124,120.7,8.9,127.89958158995816,7.0232476980068705,239
2020,00-0036322,Justin Jefferson,125,121.5,10.3,124.82083333333334,8.376420340019463,240
2020,00-0031376,Jerick McKinnon,151,152.3,15.4,136.0612244897959,6.908352924978169,49
2020,00-0034367,Nyheim Hines,140,139.9,14.6,133.5241379310345,7.784495593647001,145
2020,00-0030404,Chris Thompson,148,149.6,21.4,128.0359712230216,11.53282025662542,139
2020,00-0032392,Austin Hooper,138,136.7,18.8,128.27570093457945,10.506589402269721,214
2020,00-0034301,Darrel Williams,150,152.3,19.6,132.47368421052633,9.877808897858896,95
2020,00-0035350,Preston Williams,131,130.9,9.1,135.6031746031746,6.185620806508007,189
2020,00-0034521,Allen Lazard,133,131.0,8.7,136.22651933701658,6.13356553327776,181
2020,00-0035256,Bryce Love,127,126.8,8.9,132.92672413793105,6.466615670240577,232
2020,00-0035710,Daniel Jones,126,125.4,9.3,131.99141630901286,6.376811045194312,233
2020,00-0032257,Duke Johnson,132,131.0,11.0,133.12254901960785,7.910190557297445,204
2020,00-0022924,Ben Roethlisberger,130,129.5,10.6,134.16129032258064,6.742401360430674,217
2020,00-0026189,DeSean Jackson,129,127.1,9.3,131.85589519650654,7.848970359752054,229
2020,00-0033858,Jonnu Smith,154,153.6,16.5,136.76543209876544,5.906080775222837,81
2020,00-0034829,Mike Gesicki,145,146.5,19.5,132.75,9.008641914243947,152
2020,00-0036450,Ke'Shawn Vaughn,134,134.4,10.6,136.3726708074534,6.1945741134645385,161
2020,00-0034353,Anthony Miller,128,126.9,8.4,133.17256637168143,6.4719119316575044,226
2020,00-0036442,Joe Burrow,136,135.7,9.2,138.66141732283464,4.368393828619365,127
2020,00-0034855,Baker Mayfield,143,144.7,11.6,138.9264705882353,4.3719464447245855,68
2020,00-0030181,Jack Doyle,155,153.7,19.2,137.16,6.6982046808041,75
2020,00-0031051,John Brown,147,149.1,14.0,138.13333333333333,5.272570530585628,45
2020,00-0027891,Golden Tate,144,145.3,14.2,135.93827160493828,6.475619041860681,81
2020,00-0036370,Joshua Kelley,158,154.5,16.1,137.77142857142857,5.504467246143403,35
2020,00-0034766,Chris Herndon,156,153.9,17.6,136.9277108433735,4.933170781976768,83
2020,00-0027029,LeSean McCoy,159,156.0,18.3,134.53333333333333,7.476022277314929,45
2020,00-0036261,Brandon Aiyuk,137,135.9,9.4,138.75,4.858993011325716,108
2020,00-0034440,Justin Jackson,139,137.6,12.9,135.2406015037594,7.815243822113846,133
2020,00-0033658,Blake Jarwin,157,154.4,19.5,135.4516129032258,7.225432331028122,93
2020,00-0035217,Benny Snell Jr.,152,152.9,19.0,133.07407407407408,8.948153130364078,81
2020,00-0033106,Jared Goff,146,147.2,14.1,136.64285714285714,5.832288094357515,56
2020,00-0032054,Breshad Perriman,153,153.0,13.9,138.48,4.063249930782009,25
2020,00-0036252,Michael Pittman Jr.,149,151.7,12.7,138.35714285714286,3.564939159199103,14
2021,00-0033280,Christian McCaffrey,0,1.2,0.5,1.0583333333333333,0.23486249278256213,240
2021,00-0033893,Dalvin Cook,1,2.5,0.7,2.25,0.5749295026821926,240
2021,00-0033906,Alvin Kamara,2,3.8,1.0,3.6083333333333334,0.9663443891191938,240
2021,00-0032764,Derrick Henry,3,4.0,1.3,3.675,1.075886323341429,240
2021,00-0033045,Ezekiel Elliott,4,5.3,1.1,5.333333333333333,1.1559077530721356,240
2021,00-0033293,Aaron Jones Sr.,6,7.5,1.7,7.570833333333334,1.6168514179326592,240
2021,00-0031381,Davante Adams,5,6.4,1.6,6.3625,1.5190044361315895,240
2021,00-0034844,Saquon Barkley,11,12.0,2.8,12.2375,2.026459389404033,240
2021,00-0033699,Austin Ekeler,8,8.5,2.0,8.691666666666666,1.9949552834549096,240
2021,00-0030506,Travis Kelce,7,8.2,2.1,8.283333333333333,1.7652305944561195,240
2021,00-0033040,Tyreek Hill,10,10.6,2.2,10.8875,1.7452415881008623,240
2021,00-0034791,Nick Chubb,9,9.9,2.2,10.033333333333333,1.9076298393307756,240
2021,00-0036893,Najee Harris,12,12.9,2.5,13.379166666666666,1.7908365466897176,240
2021,00-0036328,Antonio Gibson,15,15.6,2.3,16.216666666666665,1.7887764141927032,240
2021,00-0031588,Stefon Diggs,13,13.5,2.4,14.0875,1.9353164575321986,240
2021,00-0030564,DeAndre Hopkins,16,17.0,2.3,17.666666666666668,1.8515325929665116,240
2021,00-0036223,Jonathan Taylor,14,13.8,2.6,14.045833333333333,1.9921349886767665,240
2021,00-0031610,Darren Waller,21,21.5,3.3,21.791666666666668,2.4129907598771365,240
2021,00-0035640,DK Metcalf,19,19.7,2.3,20.645833333333332,2.1009022103917663,240
2021,00-0034837,Calvin Ridley,17,18.0,2.1,18.6875,1.7662130019340354,240
2021,00-0033897,Joe Mixon,18,19.2,2.6,19.608333333333334,2.0364701322928997,240
2021,00-0036360,Clyde Edwards-Helaire,20,20.4,2.3,21.425,2.0624659246582886,240
2021,00-0036322,Justin Jefferson,22,22.4,1.9,24.0,1.555123802737584,240
2021,00-0033873,Patrick Mahomes,23,22.9,6.2,20.091666666666665,3.9884683847045856,240
2021,00-0035676,A.J. Brown,24,24.8,2.4,25.9875,1.640188911458667,240
2021,00-0035831,James Robinson,29,29.1,3.3,29.545833333333334,2.666619813047245,240
2021,00-0035685,David Montgomery,25,25.9,3.4,26.15,2.6343403261490144,240
2021,00-0034857,Josh Allen,34,34.4,4.6,34.2,3.191515949917438,240
2021,00-0030279,Keenan Allen,26,25.9,2.6,27.125,1.9876712052257743,240
2021,00-0033594,Chris Carson,27,28.0,3.2,28.708333333333332,2.301157916035485,240
2021,00-0035659,Terry McLaurin,31,30.3,2.8,31.754166666666666,2.2928813187734933,240
2021,00-0033288,George Kittle,28,28.5,3.6,29.2,2.9089387560057824,240
2021,00-0031428,Allen Robinson II,32,32.7,3.1,34.083333333333336,2.4274694826631307,240
2021,00-0036275,D'Andre Swift,33,34.0,4.1,34.4375,3.0028316482862953,240
2021,00-0036358,CeeDee Lamb,30,29.6,2.8,31.220833333333335,2.550982937418711,240
2021,00-0035243,Miles Sanders,38,38.7,4.4,39.40416666666667,3.1898084525152597,240
2021,00-0035700,Josh Jacobs,36,35.4,4.1,35.858333333333334,3.058141841089643,240
2021,00-0031544,Amari Cooper,39,40.0,3.5,41.983333333333334,2.6114755870925683,240
2021,00-0030431,Robert Woods,35,35.1,3.1,36.541666666666664,2.479694384372482,240
2021,00-0031408,Mike Evans,37,37.8,3.3,39.25833333333333,2.466497977570877,240
2021,00-0035664,Darrell Henderson Jr.,44,43.8,4.9,44.775,4.309107801139466,240
2021,00-0034796,Lamar Jackson,50,50.9,6.7,51.65833333333333,4.837087946765283,240
2021,00-0036970,Kyle Pitts Sr.,40,40.3,5.3,41.3625,4.335058260914495,240
2021,00-0035216,Diontae Johnson,45,44.9,4.3,47.00416666666667,3.3976338267449537,240
2021,00-0035311,Myles Gaskin,46,45.7,4.8,47.425,4.175366092735845,240
2021,00-0033908,Cooper Kupp,42,41.3,3.4,43.1375,3.32006862105824,240
2021,00-0035228,Kyler Murray,41,41.3,4.3,43.108333333333334,3.7108815074135895,240
2021,00-0032063,Mike Davis,43,43.1,5.2,43.9125,4.106919612425944,240
2021,00-0027944,Julio Jones,47,46.0,4.6,48.354166666666664,3.6320838062265683,240
2021,00-0036997,Javonte Williams,52,52.7,6.5,52.525,4.876658606379979,240
2021,00-0032211,Tyler Lockett,49,48.4,5.4,49.44583333333333,4.132378443935788,240
2021,00-0031687,Raheem Mostert,64,63.0,7.9,62.829166666666666,5.292291636624448,240
2021,00-0034184,Gus Edwards,58,56.6,8.7,53.358333333333334,6.151906645065052,240
2021,00-0033921,Chris Godwin Jr.,48,47.2,5.0,48.77916666666667,4.1465294422710475,240
2021,00-0036261,Brandon Aiyuk,55,53.9,4.5,56.95,3.7019727862938496,240
2021,00-0033923,Kareem Hunt,54,53.2,5.8,54.06666666666667,4.07920193469125,240
2021,00-0035657,Damien Harris,57,55.5,6.1,57.09583333333333,4.360720370287255,240
2021,00-0036410,Tee Higgins,63,61.3,6.6,61.96666666666667,4.764641970828586,240
2021,00-0030035,Adam Thielen,51,52.3,4.9,54.35,3.8194612864680866,240
2021,00-0034681,Chase Edmonds,61,60.4,6.2,61.891666666666666,4.255040492819893,240
2021,00-0034753,Mark Andrews,53,52.8,5.9,56.02916666666667,4.704131467033557,240
2021,00-0035229,T.J. Hockenson,56,55.4,4.8,59.708333333333336,4.211750514795985,240
2021,00-0036355,Justin Herbert,69,69.3,7.4,71.90833333333333,5.836683636422963,240
2021,00-0036407,Jerry Jeudy,65,64.1,5.2,66.25833333333334,3.151663792078473,240
2021,00-0023459,Aaron Rodgers,60,59.0,6.6,61.420833333333334,5.383414726209137,240
2021,00-0036326,Chase Claypool,62,61.1,4.8,64.09583333333333,2.7479896290551573,240
2021,00-0034827,DJ Moore,59,57.0,4.7,60.42916666666667,3.22308347472986,240
2021,00-0019596,Tom Brady,79,77.8,7.9,82.66666666666667,8.765502306394257,240
2021,00-0031260,Logan Thomas,72,72.2,6.8,75.625,5.341966948480783,240
2021,00-0033077,Dak Prescott,66,66.7,8.6,67.03333333333333,6.858319119409224,240
2021,00-0031235,Odell Beckham Jr.,68,69.0,5.6,70.29583333333333,3.8918409629496176,240
2021,00-0036984,Trey Sermon,67,67.7,5.9,68.71666666666667,3.9147469998103848,240
2021,00-0032765,Michael Thomas,71,69.5,5.9,71.0,3.660258124743247,240
2021,00-0027793,Antonio Brown,73,72.7,6.3,73.32916666666667,4.091523963061543,240
2021,00-0032688,Robbie Chosen,74,75.0,5.8,76.65833333333333,4.5066122193900116,240
2021,00-0036912,DeVonta Smith,78,77.6,6.2,79.25833333333334,5.0045934270023915,240
2021,00-0036900,Ja'Marr Chase,77,77.4,5.8,79.675,5.096824017244612,240
2021,00-0029263,Russell Wilson,70,69.4,7.0,73.09583333333333,6.022550313061837,240
2021,00-0035250,Devin Singletary,94,91.2,9.2,91.57916666666667,6.749708139772118,240
2021,00-0033857,JuJu Smith-Schuster,83,82.5,6.8,83.9125,5.795382125010861,240
2021,00-0033932,Kenny Golladay,84,82.8,6.8,85.2125,5.566698089088607,240
2021,00-0032144,Melvin Gordon III,75,75.2,6.6,76.24583333333334,5.2056036082361175,240
2021,00-0034348,Courtland Sutton,87,85.7,7.1,87.9625,6.1299260781716916,240
2021,00-0036265,AJ Dillon,80,79.1,5.7,82.37916666666666,4.797356242526991,240
2021,00-0036268,Laviska Shenault Jr.,88,85.9,6.2,89.90416666666667,5.075495248969819,240
2021,00-0026498,Matthew Stafford,86,85.0,10.7,87.7625,10.48079784324468,240
2021,00-0036924,Michael Carter,76,76.1,5.0,78.26666666666667,4.320300108383595,240
2021,00-0033757,Robert Tonyan,89,87.2,11.5,89.39583333333333,9.401191910842526,240
2021,00-0033871,Corey Davis,90,89.6,7.1,92.95833333333333,5.444886793100405,240
2021,00-0034816,Ronald Jones,82,79.8,5.8,83.19166666666666,5.191392672497023,240
2021,00-0035719,Deebo Samuel Sr.,91,89.8,6.9,93.09166666666667,6.003479929938729,240
2021,00-0035644,Noah Fant,81,79.2,7.8,84.16666666666667,7.96995753765491,240
2021,00-0033856,Leonard Fournette,92,90.1,7.3,93.63333333333334,5.825830999439538,240
2021,00-0034972,Alexander Mattison,109,106.5,9.5,110.27083333333333,6.490223040739779,240
2021,00-0034351,Dallas Goedert,97,93.9,10.1,98.82083333333334,7.2968428529495934,240
2021,00-0036251,Zack Moss,85,83.8,7.1,85.46666666666667,5.682584910863816,240
2021,00-0036219,Marquez Callaway,93,90.5,8.9,91.54166666666667,6.63942306478461,240
2021,00-0034845,Sony Michel,96,93.4,9.9,92.9875,8.007570293688854,240
2021,00-0033553,James Conner,100,96.2,8.2,98.725,6.436640018521579,240
2021,00-0036357,Henry Ruggs III,125,123.9,11.0,128.33620689655172,8.735600610010428,232
2021,00-0029701,Ryan Tannehill,99,96.1,9.6,101.875,6.789805920285678,240
2021,00-0033110,Tyler Higbee,98,95.8,9.7,101.26666666666667,6.3519289506967995,240
2021,00-0036389,Jalen Hurts,104,100.2,10.2,105.8875,6.86814321439129,240
2021,00-0031062,James White,129,128.8,18.9,121.54741379310344,12.801426876685126,232
2021,00-0031236,Brandin Cooks,106,102.9,9.9,105.25416666666666,7.482614671035937,240
2021,00-0033948,Jamaal Williams,95,92.0,7.5,95.8875,6.045144841162006,240
2021,00-0033009,Tyler Boyd,101,97.3,8.6,99.84166666666667,6.696649800423482,240
2021,00-0035140,Mecole Hardman Jr.,103,100.0,7.0,106.18333333333334,5.393290940488813,240
2021,00-0036613,Jaylen Waddle,102,99.2,7.8,103.925,5.839072689603803,240
2021,00-0034960,Jakobi Meyers,116,116.2,9.9,121.325,7.5375350842595426,240
2021,00-0036252,Michael Pittman Jr.,108,104.4,8.1,109.75833333333334,6.032680640007689,240
2021,00-0034367,Nyheim Hines,122,120.6,11.9,122.72916666666667,9.143531411148903,240
2021,00-0036196,Gabe Davis,145,144.3,24.2,123.94318181818181,14.333862368168965,176
2021,00-0036875,Rhamondre Stevenson,124,121.3,12.2,124.92857142857143,8.99830872863835,238
2021,00-0033118,Kenyan Drake,107,102.9,8.2,107.35833333333333,6.2195478495850125,240
2021,00-0034109,Phillip Lindsay,110,107.5,7.1,114.24583333333334,5.170116835165411,240
2021,00-0035261,Tony Pollard,105,102.7,7.4,108.83333333333333,5.238788919635047,240
2021,00-0034970,Irv Smith Jr.,121,120.3,16.2,119.30962343096235,11.080509018528922,239
2021,00-0031382,Jarvis Landry,119,118.2,9.0,124.90416666666667,7.627520046788222,240
2021,00-0036309,Darnell Mooney,111,109.0,7.0,116.66666666666667,5.7235231174401395,240
2021,00-0034777,DJ Chark,113,112.8,7.9,119.84166666666667,6.163050694527783,240
2021,00-0032187,David Johnson,115,115.0,9.6,120.075,7.850765493151091,240
2021,00-0036442,Joe Burrow,112,112.4,8.7,120.18333333333334,7.6135568728830565,240
2021,00-0032602,J.D. McKissic,118,116.8,10.4,121.94583333333334,8.362672550666995,240
2021,00-0034829,Mike Gesicki,114,114.3,16.4,112.20833333333333,11.198771475757878,240
2021,00-0036945,Justin Fields,126,125.6,12.0,130.9658536585366,9.016531923065301,205
2021,00-0035662,Hollywood Brown,142,140.9,14.9,132.95192307692307,8.980431593507959,104
2021,00-0026143,Matt Ryan,131,129.8,14.2,132.42857142857142,8.55420526888165,182
2021,00-0030874,Damien Williams,147,146.0,23.8,123.5688622754491,14.82609188238809,167
2021,00-0032058,Tevin Coleman,140,139.0,17.2,130.17177914110428,10.955349948501423,163
2021,00-0033536,Mike Williams,117,116.2,7.7,124.84166666666667,6.14401206378116,240
2021,00-0030456,Giovani Bernard,123,120.9,10.3,126.625,8.168274683008104,240
2021,00-0037012,Trey Lance,120,118.2,9.8,127.0,8.801863629214004,240
2021,00-0034750,Rashaad Penny,139,137.9,12.0,136.8,7.380016698127888,100
2021,00-0037013,Zach Wilson,151,149.1,24.8,128.5151515151515,11.883329042704037,132
2021,00-0031503,Jameis Winston,138,137.3,11.8,137.29333333333332,5.926973005591388,75
2021,00-0033858,Jonnu Smith,133,130.7,15.6,131.01333333333332,8.601017381682238,225
2021,00-0033881,Evan Engram,154,150.9,24.2,132.38125,11.060082838294525,160
2021,00-0033127,Will Fuller,130,129.2,11.0,133.31958762886597,8.119631926817645,194
2021,00-0036555,Chuba Hubbard,128,127.6,10.5,133.34761904761905,8.023179281755784,210
2021,00-0027656,Rob Gronkowski,143,142.8,22.8,128.69101123595505,13.510407291651637,178
2021,00-0036980,Elijah Moore,134,132.6,10.0,137.2520325203252,5.7625038614331645,123
2021,00-0029000,Cole Beasley,155,150.9,16.4,135.10256410256412,8.299634969128626,39
2021,00-0033090,Hunter Henry,152,149.7,22.3,131.0212765957447,12.06794341877118,141
2021,00-0034440,Justin Jackson,158,154.6,26.7,124.90322580645162,13.637835554634893,124
2021,00-0034764,Michael Gallup,137,135.4,11.0,136.98969072164948,6.187175657089739,97
2021,00-0033282,Curtis Samuel,141,140.2,12.9,136.14634146341464,8.030992360954926,82
2021,00-0036936,Rondale Moore,148,146.4,16.1,134.76623376623377,9.039236262416876,77
2021,00-0034301,Darrel Williams,153,150.3,15.6,137.5,5.806566646152976,38
2021,00-0034855,Baker Mayfield,136,134.3,13.7,135.327868852459,6.836270094803486,122
2021,00-0036971,Trevor Lawrence,146,144.7,14.7,133.2941176470588,9.60061272554426,51
2021,00-0036422,Adam Trautman,156,151.9,20.2,137.15652173913043,7.439335124446371,115
2021,00-0029293,Marvin Jones Jr.,127,126.0,11.6,129.79646017699116,8.796119641483736,226
2021,00-0036955,Terrace Marshall Jr.,150,149.0,16.4,133.58,9.09830663769195,50
2021,00-0030513,Latavius Murray,132,130.6,14.0,129.85294117647058,9.512135944314702,204
2021,00-0034411,Russell Gage Jr.,135,133.8,10.4,137.62727272727273,6.653769147625395,110
2021,00-0022924,Ben Roethlisberger,144,143.2,15.3,133.87142857142857,8.491976483497425,70
2021,00-0036365,Bryan Edwards,149,148.2,20.3,131.15740740740742,10.207347579930582,108
2021,00-0027966,Mark Ingram II,157,154.2,17.2,138.6578947368421,5.220936624003728,38
2021,00-0036919,Kenny Gainwell,159,154.8,14.0,138.53846153846155,8.34281511856544,13
2022,00-0036223,Jonathan Taylor,0,1.3,0.6,1.2666666666666666,0.5370511975988871,240
2022,00-0033280,Christian McCaffrey,1,2.4,0.9,2.475,1.0142293073393753,240
2022,00-0033699,Austin Ekeler,2,2.7,0.9,2.9791666666666665,0.9526352644120386,240
2022,00-0033908,Cooper Kupp,5,5.7,1.8,5.854166666666667,1.549592784048048,240
2022,00-0036322,Justin Jefferson,4,4.6,1.4,4.933333333333334,1.3613513673287125,240
2022,00-0032764,Derrick Henry,3,4.3,1.4,4.583333333333333,1.3787589673679839,240
2022,00-0033893,Dalvin Cook,7,7.5,1.7,8.016666666666667,1.3962492094720003,240
2022,00-0036893,Najee Harris,6,7.1,2.1,6.9375,1.587164124518632,240
2022,00-0036900,Ja'Marr Chase,8,8.7,1.8,9.108333333333333,1.5158622017795094,240
2022,00-0030506,Travis Kelce,16,16.5,3.2,16.65,2.8641486135210803,240
2022,00-0033897,Joe Mixon,9,10.1,1.8,10.491666666666667,1.5817782130255276,240
2022,00-0033906,Alvin Kamara,10,10.9,2.0,11.420833333333333,1.7838135929656702,240
2022,00-0036275,D'Andre Swift,12,12.8,2.4,13.0125,1.9394198545918153,240
2022,00-0031588,Stefon Diggs,13,13.6,2.0,14.495833333333334,1.8747338258304007,240
2022,00-0031381,Davante Adams,11,12.0,2.5,12.4,2.077575026715473,240
2022,00-0034857,Josh Allen,21,20.4,5.3,18.483333333333334,3.911111375258856,240
2022,00-0036997,Javonte Williams,20,20.2,3.3,20.8875,2.5711323881360477,240
2022,00-0033293,Aaron Jones Sr.,14,14.9,2.4,15.558333333333334,2.2287427580879378,240
2022,00-0036358,CeeDee Lamb,17,17.5,2.6,18.75,2.307890775716213,240
2022,00-0034844,Saquon Barkley,15,15.5,2.3,16.491666666666667,2.115872801633352,240
2022,00-0033040,Tyreek Hill,23,22.7,3.4,23.783333333333335,2.3489812029412387,240
2022,00-0033856,Leonard Fournette,22,21.9,3.0,22.966666666666665,2.349871654407891,240
2022,00-0035719,Deebo Samuel Sr.,19,19.6,2.9,20.808333333333334,2.3635865001421283,240
2022,00-0034791,Nick Chubb,18,18.8,2.9,19.775,2.561257863043896,240
2022,00-0036252,Michael Pittman Jr.,24,24.9,3.2,25.9125,2.2230840088625192,240
2022,00-0033045,Ezekiel Elliott,27,27.7,3.7,28.316666666666666,2.9471873928529475,240
2022,00-0031408,Mike Evans,26,26.5,3.2,27.620833333333334,2.2280973301657565,240
2022,00-0034753,Mark Andrews,25,25.5,3.8,26.266666666666666,2.424537512153238,240
2022,00-0030279,Keenan Allen,29,29.5,3.3,30.55,2.8309408226634822,240
2022,00-0033873,Patrick Mahomes,38,38.3,7.7,36.25,5.381278565156788,240
2022,00-0036355,Justin Herbert,34,33.2,4.3,34.65833333333333,3.594500293092662,240
2022,00-0036410,Tee Higgins,32,32.5,3.5,34.50833333333333,2.767098485902409,240
2022,00-0036970,Kyle Pitts Sr.,31,31.2,4.1,32.2875,3.262031158700776,240
2022,00-0033553,James Conner,28,28.4,3.3,29.433333333333334,2.5881394533229045,240
2022,00-0036414,Cam Akers,33,33.1,4.6,33.645833333333336,3.634387042834997,240
2022,00-0036973,Travis Etienne Jr.,35,33.6,4.1,34.93333333333333,3.3579564749393596,240
2022,00-0034827,DJ Moore,36,35.9,3.1,38.516666666666666,2.5234741720081444,240
2022,00-0035676,A.J. Brown,30,30.4,3.6,31.55,3.005852032870987,240
2022,00-0035685,David Montgomery,40,39.3,4.7,40.6125,3.6767746120910316,240
2022,00-0035659,Terry McLaurin,37,38.0,3.6,39.8625,2.9546520301461663,240
2022,00-0036567,Elijah Mitchell,42,42.4,5.2,43.420833333333334,3.885654246852246,240
2022,00-0036158,J.K. Dobbins,39,38.8,3.9,40.74166666666667,3.2108493729783354,240
2022,00-0036265,AJ Dillon,50,48.7,5.6,50.645833333333336,4.108820919009605,240
2022,00-0035700,Josh Jacobs,48,46.8,5.9,48.125,4.702109381541785,240
2022,00-0035216,Diontae Johnson,43,43.4,4.3,45.88333333333333,3.294939274958263,240
2022,00-0033536,Mike Williams,41,39.6,4.0,41.733333333333334,3.2950662581723855,240
2022,00-0038120,Breece Hall,45,44.4,4.7,46.25416666666667,3.8580979516780003,240
2022,00-0033288,George Kittle,44,44.2,5.4,46.9,4.2167230331236265,240
2022,00-0034348,Courtland Sutton,46,45.3,5.3,47.025,4.116427951452316,240
2022,00-0032765,Michael Thomas,54,52.3,5.3,55.166666666666664,3.5847966588185596,240
2022,00-0036613,Jaylen Waddle,49,47.7,5.5,49.25416666666667,4.3408615274571805,240
2022,00-0036442,Joe Burrow,47,46.1,6.3,47.541666666666664,4.208769154559772,240
2022,00-0031610,Darren Waller,51,50.4,6.4,52.920833333333334,4.843792487553793,240
2022,00-0030035,Adam Thielen,67,63.8,5.3,68.2375,4.4248549133484705,240
2022,00-0031428,Allen Robinson II,55,53.5,5.9,54.9875,4.433121108373454,240
2022,00-0035243,Miles Sanders,62,61.7,5.6,64.5375,4.1436862795418765,240
2022,00-0035640,DK Metcalf,53,51.4,5.4,53.375,4.432784857170282,240
2022,00-0036389,Jalen Hurts,57,56.3,6.3,59.82083333333333,5.719121503088134,240
2022,00-0033921,Chris Godwin Jr.,58,56.5,5.5,58.975,4.39753163932091,240
2022,00-0031236,Brandin Cooks,59,56.7,5.6,59.483333333333334,4.280897206498667,240
2022,00-0034796,Lamar Jackson,52,51.3,6.3,54.12916666666667,4.598979254281435,240
2022,00-0034351,Dallas Goedert,78,75.2,8.0,79.73333333333333,5.198540724326643,240
2022,00-0033857,JuJu Smith-Schuster,79,75.9,7.3,78.16666666666667,4.602770374301711,240
2022,00-0035657,Damien Harris,60,59.8,6.3,61.608333333333334,4.9139811354665435,240
2022,00-0033923,Kareem Hunt,70,68.9,7.0,71.11666666666666,5.03906634995204,240
2022,00-0036196,Gabe Davis,65,62.9,7.0,64.36666666666666,4.797023716966975,240
2022,00-0034750,Rashaad Penny,66,63.3,6.4,65.9625,5.250488122357059,240
2022,00-0036360,Clyde Edwards-Helaire,56,54.3,4.8,57.5625,3.827374696986135,240
2022,00-0036875,Rhamondre Stevenson,80,76.0,7.9,77.85833333333333,4.736214672940084,240
2022,00-0035228,Kyler Murray,61,61.6,5.9,67.09583333333333,4.916369988448733,240
2022,00-0035261,Tony Pollard,73,70.8,6.7,73.775,4.774343040087834,240
2022,00-0036407,Jerry Jeudy,63,61.7,6.0,64.425,4.458384982560351,240
2022,00-0036309,Darnell Mooney,68,68.1,5.4,71.94166666666666,4.082406037082042,240
2022,00-0037258,Dameon Pierce,72,70.5,10.7,67.25,7.862042704105057,240
2022,00-0035662,Hollywood Brown,69,68.7,6.7,71.23333333333333,5.016680683151809,240
2022,00-0034681,Chase Edmonds,71,69.6,7.9,71.0125,5.614894455727015,240
2022,00-0036963,Amon-Ra St. Brown,76,73.4,7.7,74.76666666666667,5.3500609363179406,240
2022,00-0034983,Hunter Renfrow,74,71.2,7.4,72.875,5.65324729875852,240
2022,00-0035250,Devin Singletary,77,74.4,7.2,76.97916666666667,4.633377105639939,240
2022,00-0029263,Russell Wilson,75,72.5,8.0,79.25416666666666,7.103978446117428,240
2022,00-0036550,Rashod Bateman,82,81.0,7.1,82.30416666666666,4.045140601087464,240
2022,00-0031544,Amari Cooper,84,84.2,7.1,84.925,4.273421801228307,240
2022,00-0036912,DeVonta Smith,86,86.6,6.2,88.4875,4.305276756468833,240
2022,00-0034383,Dalton Schultz,64,62.6,7.4,66.31666666666666,6.681621998018689,240
2022,00-0030564,DeAndre Hopkins,91,90.0,8.1,90.36666666666666,5.656015915735351,240
2022,00-0037248,James Cook III,95,92.0,7.8,92.61666666666666,6.406956644531735,240
2022,00-0036980,Elijah Moore,88,87.9,6.4,89.82916666666667,4.593972690026411,240
2022,00-0036261,Brandon Aiyuk,92,90.0,6.1,93.09166666666667,5.344994660605078,240
2022,00-0032144,Melvin Gordon III,85,85.4,6.2,86.8375,4.0564337553712715,240
2022,00-0030578,Cordarrelle Patterson,94,91.4,7.2,93.3625,5.837930545526668,240
2022,00-0034775,Christian Kirk,98,96.2,7.1,99.22083333333333,6.17705832187579,240
2022,00-0019596,Tom Brady,87,86.8,8.6,95.1875,6.123745708818758,240
2022,00-0034367,Nyheim Hines,97,93.9,8.3,94.67916666666666,6.574419755274948,240
2022,00-0030061,Zach Ertz,89,89.0,9.9,91.44583333333334,6.992313721901723,240
2022,00-0035689,Dawson Knox,113,111.5,15.2,108.825,9.252535556588876,240
2022,00-0023459,Aaron Rodgers,81,80.2,9.6,85.9125,7.545444606490955,240
2022,00-0033077,Dak Prescott,83,83.6,7.6,92.57916666666667,5.983413557190726,240
2022,00-0037012,Trey Lance,99,97.7,10.3,103.62916666666666,6.821696813829001,240
2022,00-0026498,Matthew Stafford,93,90.3,7.8,97.87916666666666,5.527979736947847,240
2022,00-0034521,Allen Lazard,90,89.5,8.1,89.17083333333333,5.270108266786757,240
2022,00-0037263,Tyler Allgeier,109,107.6,8.0,111.7,6.227352271872182,240
2022,00-0031687,Raheem Mostert,102,101.9,8.6,104.25,6.939366809405681,240
2022,00-0035831,James Robinson,101,101.5,9.3,102.85416666666667,7.002658142446489,240
2022,00-0038134,Kenneth Walker III,96,92.9,8.3,93.5875,6.469161638207476,240
