position,outcome,era,age,fit,lo,hi
WR,relative,POOLED,30.350000000000133,0.9093894595013239,0.8479267780352219,0.9718226106036553
WR,relative,POOLED,30.400000000000134,0.9064292889298029,0.8443464042182481,0.9689421358717824
WR,relative,POOLED,30.450000000000134,0.9034559150135129,0.8407638037583163,0.9657353881253135
WR,relative,POOLED,30.500000000000135,0.9004694073535632,0.8380546856591705,0.9623645144666881
WR,relative,POOLED,30.550000000000136,0.8974698355510634,0.835410051386527,0.959950186706198
WR,relative,POOLED,30.600000000000136,0.8944572692071231,0.8327980710127456,0.9571470024280043
WR,relative,POOLED,30.650000000000137,0.8914317779228519,0.8300660515655404,0.9545919395412896
WR,relative,POOLED,30.700000000000138,0.8883934312993591,0.8270920564719736,0.9521080102921029
WR,relative,POOLED,30.75000000000014,0.8853422989377544,0.824125909263096,0.9493925669869835
WR,relative,POOLED,30.80000000000014,0.8822784504391472,0.8211675672177543,0.9467810164198219
WR,relative,POOLED,30.85000000000014,0.8792019554046472,0.8182169876147947,0.9441357271944116
WR,relative,POOLED,30.90000000000014,0.8761128834353638,0.8152741277330632,0.9409838915213963
WR,relative,POOLED,30.95000000000014,0.8730113041324066,0.8123389448514067,0.9373783436792668
WR,relative,POOLED,31.000000000000142,0.8698972870968849,0.808994516465843,0.9347932417002686
WR,relative,POOLED,31.050000000000143,0.8667709019299086,0.8053871262584795,0.9321831232103448
WR,relative,POOLED,31.100000000000144,0.8636322182325871,0.8021220312227768,0.9291282885194039
WR,relative,POOLED,31.150000000000144,0.8604813056060295,0.7996059564167056,0.9268987544279922
WR,relative,POOLED,31.200000000000145,0.8573182336513461,0.7961491242381866,0.924258390057354
WR,relative,POOLED,31.250000000000146,0.8541430719696458,0.7919532085559721,0.9215855521239561
WR,relative,POOLED,31.300000000000146,0.8509558901620384,0.788948730342745,0.9188804452383559
WR,relative,POOLED,31.350000000000147,0.8477567578296334,0.7848258623146482,0.9157308895506118
WR,relative,POOLED,31.400000000000148,0.8445457445735403,0.7806780155829927,0.9125555167094469
WR,relative,POOLED,31.45000000000015,0.8413229199948685,0.7773182676955377,0.9093544779575234
WR,relative,POOLED,31.50000000000015,0.8380883536947277,0.7741086149429984,0.9065935822828494
WR,relative,POOLED,31.55000000000015,0.8348421152742275,0.7708998653829626,0.9041564726914745
WR,relative,POOLED,31.60000000000015,0.8315842743344772,0.7677256589852606,0.9016998671962211
WR,relative,POOLED,31.65000000000015,0.8283149004765864,0.7645450539867134,0.8984927694361096
WR,relative,POOLED,31.700000000000152,0.8250340633016648,0.7613239370544559,0.8951182509493564
WR,relative,POOLED,31.750000000000153,0.8217418324108219,0.7580768772322108,0.891714585665494
WR,relative,POOLED,31.800000000000153,0.8184382774051668,0.7548225113211867,0.8882795759361307
WR,relative,POOLED,31.850000000000154,0.8151234678858096,0.7513176623763109,0.8848133525559664
WR,relative,POOLED,31.900000000000155,0.8117974734538593,0.7461053692989194,0.8813912999068947
WR,relative,POOLED,31.950000000000156,0.808460363710426,0.7408602874147248,0.8784183024692594
WR,relative,POOLED,32.000000000000156,0.8051122082566187,0.7355826220384709,0.8754321211599162
WR,relative,POOLED,32.05000000000015,0.8017530766935476,0.7302872090685639,0.8724479687759433
WR,relative,POOLED,32.10000000000016,0.7983830386223212,0.7264331676971456,0.8694724511229343
WR,relative,POOLED,32.15000000000016,0.7950021636440495,0.7232372799042885,0.8665306139749461
WR,relative,POOLED,32.20000000000016,0.7916105213598428,0.7200462814167742,0.8636435903608637
WR,relative,POOLED,32.250000000000156,0.7882081813708098,0.7167756518336634,0.860727825052256
WR,relative,POOLED,32.30000000000016,0.7847952132780598,0.7117660707353717,0.8577913720998978
WR,relative,POOLED,32.350000000000165,0.7813716866827026,0.7058779488111255,0.8548343669826097
WR,relative,POOLED,32.40000000000016,0.7779376711858486,0.701809512552894,0.8515244677216174
WR,relative,POOLED,32.45000000000016,0.7744932363886063,0.6977694179011641,0.8481481094234442
WR,relative,POOLED,32.50000000000016,0.7710384518920851,0.6937433764487589,0.8447176108554033
WR,relative,POOLED,32.55000000000017,0.7675733872973949,0.6891554260541328,0.841951208597608
WR,relative,POOLED,32.600000000000165,0.7640981122056458,0.6837457926812851,0.839142219765678
WR,relative,POOLED,32.65000000000016,0.7606126962179468,0.6794561661889089,0.8364775366670425
WR,relative,POOLED,32.700000000000166,0.7571172089354068,0.675956261362487,0.8336480081411523
WR,relative,POOLED,32.75000000000017,0.7536117199591361,0.6720199626234811,0.8304561400948088
WR,relative,POOLED,32.80000000000017,0.7500962988902444,0.6674796323865457,0.8274238424683908
WR,relative,POOLED,32.850000000000165,0.7465710153298409,0.6639980290000601,0.8242753997765713
WR,relative,POOLED,32.90000000000017,0.7430359388790349,0.6587372727188321,0.8211565717593734
WR,relative,POOLED,32.95000000000017,0.7394911391389358,0.6542389469401664,0.8179428227266866
WR,relative,POOLED,33.00000000000017,0.735936685710654,0.6505376705194309,0.8144569746239142
WR,relative,POOLED,33.05000000000017,0.7323726481952987,0.6468346306270426,0.8107706974590259
WR,relative,POOLED,33.10000000000017,0.7287990961939785,0.6421155101219531,0.8075792661425145
WR,relative,POOLED,33.150000000000176,0.7252160993078037,0.6368058177114037,0.8043364675048336
WR,relative,POOLED,33.20000000000017,0.7216237271378845,0.6314692659528259,0.8009492272109277
WR,relative,POOLED,33.25000000000017,0.7180220492853295,0.6261060542471627,0.7975395280542047
WR,relative,POOLED,33.300000000000175,0.7144111353512479,0.6207163819953565,0.7944278015664601
WR,relative,POOLED,33.35000000000018,0.7107910549367499,0.615300448598352,0.7918089288935063
WR,relative,POOLED,33.400000000000176,0.7071618776429454,0.6101942703391374,0.7885254549645531
WR,relative,POOLED,33.45000000000017,0.7035236730709433,0.6053043401990508,0.786118639315136
WR,relative,POOLED,33.50000000000018,0.6998765108218528,0.6003990584501621,0.7837126929334033
WR,relative,POOLED,33.55000000000018,0.6962204604967839,0.5954785443744015,0.780988351082627
WR,relative,POOLED,33.60000000000018,0.6925555916968464,0.5905670009847119,0.7776029629661022
WR,relative,POOLED,33.650000000000176,0.6888819740231498,0.5856758535552452,0.7755488678116461
WR,relative,POOLED,33.70000000000018,0.6851996770768027,0.5822753918529184,0.7726376818690839
WR,relative,POOLED,33.750000000000185,0.6815087704589153,0.578317401403747,0.7695085202008675
WR,relative,POOLED,33.80000000000018,0.6778093237705975,0.5725169009640665,0.7658950849053388
WR,relative,POOLED,33.85000000000018,0.6741014066129587,0.5666923244195678,0.762264311065551
WR,relative,POOLED,33.90000000000018,0.6703850885871074,0.5608438696015088,0.7586163411508132
WR,relative,POOLED,33.95000000000019,0.6666604392941541,0.5557505939834497,0.7558393022652061
WR,relative,POOLED,34.000000000000185,0.6629275283352084,0.5507099723844967,0.75311741661239
WR,relative,POOLED,34.05000000000018,0.6591864253113796,0.5456856323152645,0.7503894443407029
WR,relative,POOLED,34.100000000000186,0.6554371998237768,0.5414281708888865,0.7476554371630441
WR,relative,POOLED,34.15000000000019,0.6516799214735098,0.537294764559187,0.7449154467923128
WR,relative,POOLED,34.20000000000019,0.6479146598616887,0.5319517057331834,0.7421695249414092
WR,relative,POOLED,34.250000000000185,0.6441414845894227,0.5265652986901829,0.739417723323232
WR,relative,POOLED,34.30000000000019,0.6403604652578205,0.5227492870555094,0.7363891095338758
WR,relative,POOLED,34.35000000000019,0.6365716714679923,0.5178558739643008,0.7333110335110122
WR,relative,POOLED,34.40000000000019,0.6327751728210483,0.5105708326969941,0.7305433748935919
WR,relative,POOLED,34.45000000000019,0.6289710389180974,0.5048200690656242,0.728022159189659
WR,relative,POOLED,34.50000000000019,0.6251593393602483,0.49964475576473044,0.7254998382665284
WR,relative,POOLED,34.550000000000196,0.6213401437486115,0.4944567228176884,0.722839496609652
WR,relative,POOLED,34.60000000000019,0.6175135216842966,0.4892560883268374,0.7200633936964034
WR,relative,POOLED,34.65000000000019,0.6136795427684132,0.4833011311392566,0.7172820334323268
WR,relative,POOLED,34.700000000000195,0.6098382766020699,0.47699884358452466,0.7144954655557433
WR,relative,POOLED,34.7500000000002,0.6059897927863767,0.47117512513808907,0.712305739371957
WR,relative,POOLED,34.800000000000196,0.6021341609224439,0.46429975954195546,0.7097425554029169
WR,relative,POOLED,34.85000000000019,0.5982714506113803,0.45739845917116106,0.7066467527428233
WR,relative,POOLED,34.9000000000002,0.594401731454295,0.4504714790377239,0.7050113910701057
WR,relative,POOLED,34.9500000000002,0.590525073052298,0.44351907415366343,0.7028314857823055
WR,relative,POOLED,35.0000000000002,0.5866415450064995,0.43665323288721614,0.7003046961475341
WR,relative,POOLED,35.050000000000196,0.5827512169180081,0.4318834246815901,0.6975464660861515
WR,relative,POOLED,35.1000000000002,0.5788541583879334,0.42711009539468736,0.6940374564197784
WR,relative,POOLED,35.150000000000205,0.574950439017385,0.42234320212681625,0.6905206112854324
