year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols,birth_date,rookie_season_meta,age,prior_season,games_prior,ts_prior,adot_prior,wopr_prior,team_now,team_prev,epa_z,rookie,vet,no_prior,no_prior_vet,team_change,rook_x_epa,vet_x_change,agec_x_adotc
2021,Justin Jefferson,00-0036322,22.4,7,2020,1,17,19.435294117647057,soph,True,15.372106569053836,15.39774859415863,4.037545523488427,4.06318754859322,1999-06-16,2020,22.21218343600274,2020,16.0,0.24224806201550386,11.44,0.6073399214414863,MIN,MIN,0.6277499803836205,0,0,0,0,0.0,0.0,0.0,-1.6228880382422088
2021,A.J. Brown,00-0035676,24.8,8,2019,2,13,13.915384615384616,vet,True,15.136446432780904,15.39774859415863,-1.4823639787740142,-1.2210618173962882,1997-06-30,2019,24.17248459958932,2020,14.0,0.25,10.849056603773585,0.6046718972895863,TEN,TEN,1.04469338815657,0,1,0,0,0.0,0.0,0.0,0.5599128980591246
2021,Keenan Allen,00-0030279,25.9,9,2013,8,16,16.1125,vet,True,15.03596286155728,15.39774859415863,0.7147514058413709,1.0765371384427205,1992-04-27,2013,29.347022587268995,2020,14.0,0.261101243339254,7.156462585034014,0.5642321321755086,LAC,LAC,0.5835000187289766,0,1,0,0,0.0,0.0,0.0,-10.550531196339422
2021,CeeDee Lamb,00-0036358,29.6,10,2020,1,16,14.55,soph,True,14.726794133062189,14.881502854988153,-0.3315028549881518,-0.176794133062188,1999-04-08,2020,22.401095140314855,2020,16.0,0.17370892018779344,9.288288288288289,0.4122128864804714,DAL,DAL,-0.7873014661908101,0,0,0,0,0.0,-0.0,0.0,7.597848633937401
2021,Terry McLaurin,00-0035659,30.3,11,2019,2,17,12.558823529411764,vet,True,14.672677201271092,14.881502854988153,-2.322679325576388,-2.113853671859328,1995-09-15,2019,25.963039014373717,2020,15.0,0.24187725631768953,9.701492537313433,0.6453368407013091,WAS,WAS,-1.453409248458432,0,1,0,0,0.0,-0.0,0.0,0.9492489176059037
2021,Allen Robinson II,00-0031428,32.7,12,2014,7,12,7.25,vet,True,14.496185986955885,14.626785714285711,-7.376785714285713,-7.246185986955883,1993-08-24,2014,28.021902806297057,2020,16.0,0.24592833876221498,9.602649006622517,0.5773113993137537,CHI,CHI,-0.7011830811635885,0,1,0,0,0.0,-0.0,0.0,-2.0130937523161547
2021,Robert Woods,00-0030431,35.1,13,2013,8,9,15.244444444444444,vet,True,14.332200573589176,14.318447404719464,0.9259970397249796,0.9122438708552671,1992-04-10,2013,29.39356605065024,2020,16.0,0.21864406779661016,6.961240310077519,0.4876308210243539,LA,LA,-0.3082487325426507,0,1,0,0,0.0,-0.0,0.0,-11.267659003105644
2021,Mike Evans,00-0031408,37.8,14,2014,7,15,17.34,vet,True,14.16061644590362,14.318447404719464,3.021552595280536,3.179383554096379,1993-08-21,2014,28.030116358658454,2020,16.0,0.17412140575079874,12.110091743119266,0.4250118958602407,TB,TB,1.1289578093635642,0,1,0,0,0.0,0.0,0.0,1.4245393252401912
2021,Amari Cooper,00-0031544,40.0,15,2015,6,15,13.5,vet,True,14.02963763038743,14.318447404719464,-0.8184474047194641,-0.5296376303874304,1994-06-17,2015,27.208761122518823,2020,16.0,0.20344287949921752,8.807692307692308,0.4735820540670654,DAL,DAL,-0.7873014661908101,0,1,0,0,0.0,-0.0,0.0,-1.2568941206451683
2021,Cooper Kupp,00-0033908,41.3,16,2017,4,17,25.852941176470587,vet,True,13.95558644717546,14.318447404719464,11.534493771751125,11.897354729295126,1993-06-15,2017,28.213552361396303,2020,15.0,0.2246376811594203,6.306451612903226,0.48990427250750146,LA,LA,-0.3082487325426507,0,1,0,0,0.0,-0.0,0.0,-7.4347325009908
2021,Diontae Johnson,00-0035216,44.9,17,2019,2,16,17.15,vet,True,13.762082379605603,13.894337842606388,3.255662157393612,3.3879176203943953,1996-07-05,2019,25.15811088295688,2020,14.0,0.2387312186978297,7.979020979020979,0.5443173922808318,PIT,PIT,0.21475174116480172,0,1,0,0,0.0,0.0,0.0,4.63173311234307
2021,Julio Jones,00-0027944,46.0,18,2011,10,8,9.8375,vet,True,13.706043146971574,13.894337842606388,-4.056837842606386,-3.8685431469715734,1989-02-08,2011,32.56125941136208,2020,9.0,0.19263456090651557,11.235294117647058,0.4524492427660711,TEN,ATL,1.04469338815657,0,1,0,0,1.0,0.0,1.0,0.9488513415059009
2021,Chris Godwin Jr.,00-0033921,47.2,19,2017,4,14,17.314285714285713,vet,True,13.646417718680368,13.894337842606388,3.4199478716793266,3.667867995605345,1996-02-27,2017,25.51129363449692,2020,12.0,0.1810344827586207,10.214285714285714,0.4137055702917772,TB,TB,1.1289578093635642,0,1,0,0,0.0,0.0,0.0,0.98343373045498
2021,Tyler Lockett,00-0032211,48.4,20,2015,6,16,15.0875,vet,True,13.588289322344243,13.894337842606388,1.1931621573936138,1.499210677655757,1992-09-28,2015,28.92539356605065,2020,16.0,0.2344582593250444,9.734848484848484,0.5377651713624114,SEA,SEA,0.4413418007712702,0,1,0,0,0.0,0.0,0.0,-3.042808358432484
2021,Adam Thielen,00-0030035,52.3,21,2013,8,13,15.36923076923077,vet,True,13.408859514662314,13.173062271062271,2.196168498168497,1.9603712545684555,1990-08-22,2013,31.028062970568104,2020,15.0,0.22929936305732485,11.472222222222221,0.5760336043933194,MIN,MIN,0.6277499803836205,0,1,0,0,0.0,0.0,0.0,1.7388307403175178
2021,Brandon Aiyuk,00-0036261,53.9,22,2020,1,15,11.226666666666668,soph,True,13.339089228333355,12.691904761904762,-1.465238095238096,-2.1124225616666887,1998-03-17,2020,23.460643394934976,2020,12.0,0.22325581395348837,9.395833333333334,0.5541959821320387,SF,SF,-0.12601879647459782,0,0,0,0,0.0,-0.0,0.0,5.361636452875817
2021,DJ Moore,00-0034827,57.0,23,2018,3,17,13.970588235294118,vet,True,13.209614359719511,12.543744208908237,1.426844026385881,0.7609738755746065,1997-04-14,2018,24.383299110198493,2020,15.0,0.23137254901960785,13.228813559322035,0.6288277765980038,CAR,CAR,-0.44523988570373285,0,1,0,0,0.0,-0.0,0.0,-4.892132184270802
2021,Chase Claypool,00-0036326,61.1,24,2020,1,15,11.106666666666666,soph,True,13.048790418261795,12.543744208908237,-1.4370775422415711,-1.9421237515951295,1998-07-07,2020,23.15400410677618,2020,15.0,0.17792421746293247,13.351851851851851,0.49676562475964575,PIT,PIT,0.21475174116480172,0,0,0,0,0.0,0.0,0.0,-7.970894753396431
2021,Tee Higgins,00-0036410,61.3,25,2020,1,14,15.65,soph,True,13.041223986120189,12.543744208908237,3.1062557910917636,2.6087760138798135,1999-01-18,2020,22.62012320328542,2020,14.0,0.20419847328244276,11.598130841121495,0.5092175884567172,CIN,CIN,-0.4007831523660696,0,0,0,0,0.0,-0.0,0.0,-2.111782992335806
2021,Jerry Jeudy,00-0036407,64.1,26,2020,1,10,8.5,soph,True,12.93781105160196,12.543744208908237,-4.043744208908237,-4.43781105160196,1999-04-24,2020,22.357289527720738,2020,15.0,0.20475319926873858,13.4375,0.5224813933430097,DEN,DEN,-1.4391769901833773,0,0,0,0,0.0,-0.0,0.0,-10.153199077498211
