team,season,lead,lead_name,n_pres,n_abs,inj_frac,bk_ante,bk_post,same_backup,bk_ante_name,bk_post_name,car_den,car_ante,car_post,car_rest,car_leak,tgt_den,tgt_ante,tgt_post,tgt_rest,tgt_leak,gl10_den,gl10_ante,gl10_post,gl10_rest,gl10_leak,ppg_bk_in,ppg_bk_out,g_bk_out,ppg_lead_in
BUF,2018,00-0027029,LeSean McCoy,14,2,0.0,00-0027531,00-0027531,1,Chris Ivory,Chris Ivory,11.5,0.27950310559006214,0.27950310559006214,1.1925465838509317,0.47204968944099396,3.2857142857142856,0.26086956521739135,0.26086956521739135,-0.17391304347826095,-0.9130434782608696,0.7142857142857143,0.3,0.3,0.7,0.0,4.866666666666666,15.6,1,9.085714285714285
CAR,2015,00-0026153,Jonathan Stewart,13,3,1.0,00-0029731,00-0031599,0,Fozzy Whittaker,Cameron Artis-Payne,18.615384615384617,0.05922865013774105,0.5454545454545454,0.5454545454545454,-0.3953168044077135,1.6153846153846154,0.3968253968253968,1.0317460317460319,1.0317460317460319,0.4285714285714287,,,,,,3.1428571428571432,4.7,2,12.523076923076925
CAR,2016,00-0026153,Jonathan Stewart,13,3,1.0,00-0029731,00-0031599,0,Fozzy Whittaker,Cameron Artis-Payne,16.76923076923077,0.06574923547400609,0.7155963302752293,0.7155963302752293,-0.21865443425076458,1.6153846153846154,2.492063492063492,0.20634920634920634,0.20634920634920634,1.698412698412698,,,,,,3.3272727272727276,11.733333333333333,3,11.26153846153846
CAR,2020,00-0032063,Mike Davis,14,2,0.5,00-0033280,00-0033280,1,Christian McCaffrey,Christian McCaffrey,11.785714285714286,0.7575757575757576,0.7575757575757576,0.19393939393939388,-0.04848484848484861,5.0,0.18571428571428572,0.18571428571428572,-0.1571428571428571,-0.9714285714285715,1.5714285714285714,1.0454545454545454,1.0454545454545454,0.5909090909090909,0.6363636363636364,30.950000000000003,28.5,1,14.750000000000002
CAR,2022,00-0033925,D'Onta Foreman,15,2,0.0,00-0036555,00-0033280,0,Chuba Hubbard,Christian McCaffrey,13.466666666666667,-0.3391089108910891,0.9678217821782178,0.8143564356435643,-0.5247524752475248,0.6,-1.8888888888888888,7.5,5.833333333333334,2.9444444444444446,1.1333333333333333,-0.29411764705882354,0.3235294117647059,-0.029411764705882346,-1.3235294117647058,8.690000000000001,2.5,1,8.72
CAR,2024,00-0036555,Chuba Hubbard,15,2,0.0,00-0035243,00-0035243,1,Miles Sanders,Miles Sanders,16.666666666666668,0.358,0.358,0.472,-0.17000000000000012,3.6,0.07407407407407406,0.07407407407407406,0.3611111111111111,-0.5648148148148148,1.8666666666666667,0.19642857142857145,0.19642857142857145,-0.07142857142857142,-0.875,5.07,26.6,1,16.106666666666666
CHI,2015,00-0026184,Matt Forte,13,3,0.3333333333333333,00-0031569,00-0031569,1,Jeremy Langford,Jeremy Langford,16.76923076923077,0.5779816513761469,0.5779816513761469,0.4770642201834862,0.055045871559633044,4.461538461538462,1.0229885057471264,1.0229885057471264,-0.10344827586206896,-0.08045977011494264,,,,,,7.150000000000001,25.200000000000003,3,16.515384615384615
CHI,2021,00-0035685,David Montgomery,13,4,0.25,00-0036906,00-0036906,1,Khalil Herbert,Khalil Herbert,17.307692307692307,1.0244444444444445,1.0244444444444445,0.21888888888888888,0.24333333333333346,3.923076923076923,0.5196078431372549,0.5196078431372549,-0.09803921568627451,-0.5784313725490197,1.8461538461538463,0.6770833333333333,0.6770833333333333,0.3645833333333333,0.04166666666666664,3.1000000000000005,13.45,4,15.0
CHI,2023,00-0036906,Khalil Herbert,12,5,0.2,00-0039021,00-0033925,0,Roschon Johnson,D'Onta Foreman,11.0,-0.2712121212121212,1.2606060606060605,1.8060606060606061,0.5348484848484851,2.5833333333333335,-0.08387096774193535,0.5806451612903225,1.5096774193548388,0.42580645161290304,0.5,-1.1666666666666667,1.7333333333333334,2.5333333333333337,0.3666666666666667,7.790909090909091,5.266666666666667,3,9.375
CIN,2017,00-0033897,Joe Mixon,14,2,0.5,00-0030456,00-0030456,1,Giovani Bernard,Giovani Bernard,12.714285714285714,0.5337078651685393,0.5337078651685393,0.04494382022471912,-0.42134831460674166,2.4285714285714284,1.2941176470588236,1.2941176470588236,0.05882352941176473,0.3529411764705885,,,,,,8.528571428571427,16.15,2,10.092857142857142
CIN,2018,00-0033897,Joe Mixon,14,2,1.0,00-0030456,00-0030456,1,Giovani Bernard,Giovani Bernard,16.928571428571427,0.6751054852320676,0.6751054852320676,0.1139240506329114,-0.210970464135021,3.9285714285714284,1.0181818181818183,1.0181818181818183,0.4363636363636364,0.45454545454545475,1.5,1.2380952380952381,1.2380952380952381,0.0,0.23809523809523814,5.07,22.6,2,17.385714285714286
CIN,2022,00-0033897,Joe Mixon,14,2,0.5,00-0033526,00-0033526,1,Samaje Perine,Samaje Perine,15.0,0.9952380952380953,0.9952380952380953,0.05238095238095238,0.047619047619047686,5.357142857142857,0.8133333333333335,0.8133333333333335,0.06666666666666668,-0.11999999999999991,2.0714285714285716,0.5862068965517242,0.5862068965517242,0.0,-0.41379310344827586,7.235714285714287,20.4,2,17.107142857142858
CLE,2021,00-0034791,Nick Chubb,14,3,0.6666666666666666,00-0033923,00-0035628,0,Kareem Hunt,D'Ernest Johnson,16.285714285714285,0.005847953216374303,0.605263157894737,0.706140350877193,-0.2880116959064325,1.7857142857142858,-0.3999999999999999,1.4933333333333332,2.053333333333333,0.653333333333333,1.5714285714285714,-0.10606060606060608,0.4545454545454546,0.4545454545454546,-0.6515151515151516,14.171428571428573,10.8,1,15.378571428571432
DAL,2017,00-0033045,Ezekiel Elliott,10,6,0.0,00-0029141,00-0029141,1,Alfred Morris,Alfred Morris,24.2,0.6198347107438017,0.6198347107438017,0.24655647382920112,-0.13360881542699715,3.8,0.25438596491228077,0.25438596491228077,0.6140350877192983,-0.13157894736842105,,,,,,2.0833333333333335,9.766666666666667,6,20.32
DAL,2022,00-0033045,Ezekiel Elliott,15,2,0.5,00-0035261,00-0035261,1,Tony Pollard,Tony Pollard,15.4,0.48917748917748916,0.48917748917748916,0.31385281385281383,-0.19696969696969685,1.5333333333333334,0.19565217391304335,0.19565217391304335,0.4347826086956522,-0.36956521739130477,1.7333333333333334,-0.13461538461538458,-0.13461538461538458,0.28846153846153844,-0.8461538461538461,13.807142857142855,27.75,2,12.386666666666665
DEN,2022,00-0030513,Latavius Murray,12,5,0.0,00-0032144,00-0032144,1,Melvin Gordon,Melvin Gordon,13.333333333333334,0.5425000000000001,0.5425000000000001,0.48625000000000007,0.028749999999999963,2.8333333333333335,0.35882352941176476,0.35882352941176476,1.2411764705882353,0.5999999999999998,0.9166666666666666,0.9454545454545455,0.9454545454545455,0.7818181818181819,0.7272727272727274,9.0,8.42,5,11.725000000000001
DET,2017,00-0032104,Ameer Abdullah,14,2,0.0,00-0030107,00-0030107,1,Theo Riddick,Theo Riddick,11.785714285714286,0.41212121212121205,0.41212121212121205,0.4242424242424242,-0.1636363636363638,2.5,1.4,1.4,-0.11428571428571428,0.28571428571428575,,,,,,7.821428571428572,22.25,2,8.885714285714284
DET,2019,00-0034349,Kerryon Johnson,8,8,0.0,00-0035537,00-0034432,0,Ty Johnson,Bo Scarbrough,14.125,0.05309734513274336,0.48672566371681414,0.7256637168141593,-0.22123893805309736,1.875,0.6,0.26666666666666666,1.5333333333333334,1.1333333333333333,1.875,0.06666666666666667,0.26666666666666666,0.5333333333333333,-0.4,4.616666666666666,3.9875,8,10.625
DET,2021,00-0033948,Jamaal Williams,13,4,0.25,00-0036275,00-0036275,1,D'Andre Swift,D'Andre Swift,11.76923076923077,0.2630718954248366,0.2630718954248366,1.1470588235294117,0.4101307189542483,2.1538461538461537,-1.1160714285714288,-1.1160714285714288,1.0714285714285714,-1.0446428571428572,0.7692307692307693,-0.24999999999999997,-0.24999999999999997,0.35,-0.9000000000000002,16.754545454545454,12.3,2,9.215384615384616
DET,2023,00-0035685,David Montgomery,14,3,1.0,00-0039139,00-0039139,1,Jahmyr Gibbs,Jahmyr Gibbs,15.642857142857142,0.5662100456621005,0.5662100456621005,0.406392694063927,-0.027397260273972508,1.7142857142857142,1.0555555555555558,1.0555555555555558,0.2222222222222222,0.27777777777777835,2.2857142857142856,0.22916666666666674,0.22916666666666674,0.19791666666666666,-0.5729166666666664,14.616666666666667,22.23333333333333,3,14.799999999999999
GB,2017,00-0033948,Jamaal Williams,12,4,0.0,00-0033293,00-0033293,1,Aaron Jones,Aaron Jones,12.583333333333334,0.7682119205298013,0.7682119205298013,-0.02649006622516556,-0.2582781456953642,2.8333333333333335,0.6470588235294118,0.6470588235294118,-0.08823529411764705,-0.4411764705882353,,,,,,3.9333333333333336,16.133333333333333,3,11.841666666666667
GB,2018,00-0033293,Aaron Jones,12,4,0.0,00-0033948,00-0033948,1,Jamaal Williams,Jamaal Williams,11.083333333333334,0.7293233082706766,0.7293233082706766,0.022556390977443608,-0.24812030075187969,2.9166666666666665,0.8857142857142857,0.8857142857142857,0.6,0.4857142857142858,0.6666666666666666,0.75,0.75,0.0,-0.24999999999999994,6.6,11.850000000000001,4,14.283333333333333
GB,2020,00-0033293,Aaron Jones,14,2,1.0,00-0033948,00-0033948,1,Jamaal Williams,Jamaal Williams,14.357142857142858,0.8009950248756219,0.8009950248756219,0.10945273631840798,-0.08955223880597007,4.5,0.8412698412698413,0.8412698412698413,0.25396825396825395,0.09523809523809529,1.5,2.0,2.0,-0.14285714285714285,0.8571428571428571,7.291666666666665,19.799999999999997,2,18.492857142857144
GB,2023,00-0036265,AJ Dillon,15,2,0.5,00-0033293,00-0033293,1,Aaron Jones,Aaron Jones,11.866666666666667,0.8735955056179775,0.8735955056179775,-0.21629213483146068,-0.34269662921348343,1.8666666666666667,1.1964285714285714,1.1964285714285714,-0.21428571428571425,-0.017857142857142794,1.2,0.861111111111111,0.861111111111111,-0.05555555555555556,-0.1944444444444445,11.655555555555555,15.0,2,7.84
HOU,2015,00-0031075,Alfred Blue,14,2,0.0,00-0029438,00-0029438,1,Chris Polk,Chris Polk,13.071428571428571,0.2896174863387978,0.2896174863387978,0.3606557377049181,-0.349726775956284,1.1428571428571428,0.2500000000000001,0.2500000000000001,-0.2499999999999999,-0.9999999999999996,,,,,,4.661538461538461,5.85,2,7.978571428571429
HOU,2016,00-0029615,Lamar Miller,14,2,1.0,00-0031075,00-0031075,1,Alfred Blue,Alfred Blue,19.142857142857142,0.5858208955223881,0.5858208955223881,0.10820895522388059,-0.30597014925373117,2.7857142857142856,1.2307692307692308,1.2307692307692308,0.7692307692307693,1.0000000000000002,,,,,,3.2363636363636363,13.0,2,13.65
HOU,2018,00-0029615,Lamar Miller,14,2,0.0,00-0031075,00-0031075,1,Alfred Blue,Alfred Blue,15.0,0.2,0.2,0.23333333333333334,-0.5666666666666667,2.5,2.2,2.2,0.4,1.6,0.9285714285714286,0.6153846153846153,0.6153846153846153,0.0,-0.3846153846153847,4.957142857142857,13.95,2,12.328571428571427
HOU,2020,00-0032187,David Johnson,12,4,0.25,00-0032257,00-0032257,1,Duke Johnson,Duke Johnson,12.25,0.5918367346938775,0.5918367346938775,0.36054421768707484,-0.04761904761904752,3.8333333333333335,0.2826086956521739,0.2826086956521739,0.3695652173913044,-0.3478260869565219,1.1666666666666667,0.07142857142857144,0.07142857142857144,0.42857142857142855,-0.5000000000000001,6.800000000000002,9.2,4,14.958333333333336
HOU,2021,00-0030288,Rex Burkhead,11,6,0.16666666666666666,00-0032187,00-0027966,0,David Johnson,Mark Ingram,11.0,0.008264462809917349,0.7851239669421488,0.7107438016528925,-0.2809917355371903,2.727272727272727,0.488888888888889,0.4555555555555556,0.038888888888888855,-0.4722222222222223,1.1818181818181819,0.06410256410256408,0.3974358974358974,0.3205128205128205,-0.6153846153846155,6.328571428571429,6.166666666666667,6,9.354545454545455
HOU,2022,00-0037258,Dameon Pierce,13,4,0.25,00-0030288,00-0034838,0,Rex Burkhead,Royce Freeman,16.923076923076923,-0.11818181818181818,0.6056818181818182,1.0579545454545454,-0.060227272727272775,3.0,0.13461538461538458,0.6666666666666666,1.0064102564102564,0.14102564102564083,1.2307692307692308,-0.1875,0.609375,0.5625,-0.6250000000000001,5.87,2.875,4,12.799999999999999
HOU,2024,00-0033897,Joe Mixon,14,3,0.6666666666666666,00-0037258,00-0036414,0,Dameon Pierce,Cam Akers,17.5,-0.1510204081632653,0.5537414965986395,0.9537414965986394,-0.19727891156462585,3.7142857142857144,-0.05769230769230769,0.5192307692307693,1.705128205128205,0.6474358974358972,2.2142857142857144,-0.03225806451612903,-0.03225806451612903,0.2365591397849462,-0.795698924731183,8.280000000000001,,0,17.178571428571427
IND,2018,00-0033951,Marlon Mack,12,4,0.5,00-0034367,00-0034400,0,Nyheim Hines,Jordan Wilkins,16.25,0.15897435897435896,0.39487179487179486,0.4358974358974359,-0.4051282051282051,2.1666666666666665,2.115384615384616,0.6538461538461539,0.6153846153846154,1.7307692307692308,2.0,-0.25,0.25,0.25,-1.0,7.925000000000001,16.45,4,14.841666666666669
IND,2019,00-0033951,Marlon Mack,14,2,1.0,00-0034367,00-0032975,0,Nyheim Hines,Jonathan Williams,17.642857142857142,0.2105263157894737,0.9028340080971661,1.05668016194332,0.2672064777327936,1.2142857142857142,-1.0588235294117647,1.5882352941176472,2.3529411764705883,0.294117647058824,1.2857142857142858,0.611111111111111,-0.11111111111111109,-0.44444444444444436,-0.833333333333333,6.985714285714286,10.05,2,12.950000000000001
IND,2022,00-0036223,Jonathan Taylor,10,7,0.2857142857142857,00-0034367,00-0036251,0,Nyheim Hines,Zack Moss,19.2,-0.08110119047619048,0.4873511904761905,1.0677083333333335,-0.013392857142857095,3.9,-0.5934065934065935,0.18315018315018317,1.7032967032967032,0.10989010989010996,1.6,-0.18749999999999997,0.625,0.8035714285714285,-0.38392857142857156,8.6,1.8,1,14.410000000000002
IND,2023,00-0036251,Zack Moss,13,4,0.5,00-0036223,00-0036223,1,Jonathan Taylor,Jonathan Taylor,14.0,0.5192307692307693,0.5192307692307693,0.21428571428571427,-0.2664835164835164,2.8461538461538463,-0.27702702702702703,-0.27702702702702703,0.8378378378378378,-0.4391891891891892,1.6153846153846154,0.5476190476190476,0.5476190476190476,0.2619047619047619,-0.19047619047619035,16.314285714285713,14.066666666666668,3,13.03076923076923
IND,2024,00-0036223,Jonathan Taylor,14,3,1.0,00-0036984,00-0036984,1,Trey Sermon,Trey Sermon,21.642857142857142,0.4884488448844885,0.4884488448844885,0.40264026402640263,-0.10891089108910894,2.2142857142857144,0.7956989247311829,0.7956989247311829,1.0430107526881718,0.8387096774193546,2.357142857142857,0.8181818181818181,0.8181818181818181,0.5656565656565656,0.3838383838383836,2.8,9.033333333333333,3,17.478571428571424
